case_id,customer_id,event_ids,surfaces,event_types,recovery_amount,failure_categories,dedup_status,dedup_score,case_created_at
CASE_000572,UNSEEN_CUST_00049,UNSEEN_CHK_000799,checkout,checkout_abandoned,3582.89,,independent,,2026-08-09 04:56:42.531902
CASE_000573,UNSEEN_CUST_00049,UNSEEN_INV_000049,invoice,invoice_overdue,23092.48,expired_instrument,independent,,2026-08-14 20:09:43.410540
CASE_000574,UNSEEN_CUST_00052,UNSEEN_CHK_001449,checkout,checkout_abandoned,39245.46,,independent,,2026-06-22 09:02:42.699187
CASE_000575,UNSEEN_CUST_00052,UNSEEN_PAY_005335,payment,payment_failed,9086.52,authentication_failed,independent,,2026-07-06 15:35:42.054066
CASE_000576,UNSEEN_CUST_00052,UNSEEN_CHK_002973,checkout,checkout_abandoned,40671.92,,independent,,2026-07-20 01:48:43.133537
CASE_000577,UNSEEN_CUST_00053,UNSEEN_PAY_003782,payment,payment_failed,78931.89,limit_exceeded,independent,,2026-07-14 01:18:41.985074
CASE_000578,UNSEEN_CUST_00054,UNSEEN_SUB_000054,subscription,subscription_failed,12767.57,blocked_instrument,independent,,2026-05-15 20:09:42.172986
CASE_000579,UNSEEN_CUST_00054,UNSEEN_PAY_003822,payment,payment_failed,14569.66,limit_exceeded,independent,,2026-05-28 01:30:41.987068
CASE_000580,UNSEEN_CUST_00054,UNSEEN_PAY_003117,payment,payment_failed,26640.66,insufficient_funds,independent,,2026-06-19 23:21:41.948990
CASE_000581,UNSEEN_CUST_00055,UNSEEN_PAY_000016,payment,payment_failed,32036.27,insufficient_funds,independent,,2026-08-10 02:45:41.796577
CASE_000582,UNSEEN_CUST_00057,UNSEEN_PAY_003141,payment,payment_failed,9832.63,insufficient_funds,independent,,2026-06-16 01:41:41.949990
CASE_000583,UNSEEN_CUST_00057,UNSEEN_CHK_000854,checkout,checkout_abandoned,18619.06,,independent,,2026-07-03 06:31:42.548984
CASE_000584,UNSEEN_CUST_00057,UNSEEN_CHK_000225,checkout,checkout_abandoned,31535.12,,independent,,2026-07-28 05:03:42.349839
CASE_000585,UNSEEN_CUST_00057,UNSEEN_CHK_001543,checkout,checkout_abandoned,47108.99,,independent,,2026-08-09 04:22:42.721814
CASE_000586,UNSEEN_CUST_00058,UNSEEN_CHK_001397,checkout,checkout_abandoned,46344.99,,independent,,2026-06-18 15:49:42.692187
CASE_000587,UNSEEN_CUST_00058,UNSEEN_CHK_003198,checkout,checkout_abandoned,6643.87,,independent,,2026-08-22 00:47:43.233536
CASE_000588,UNSEEN_CUST_00060,UNSEEN_INV_000060,invoice,invoice_overdue,42058.65,unknown_failure,independent,,2026-08-06 20:09:43.411540
CASE_000589,UNSEEN_CUST_00061,UNSEEN_INV_000061,invoice,invoice_overdue,34593.96,expired_instrument,independent,,2026-07-26 20:09:43.412540
CASE_000590,UNSEEN_CUST_00062,UNSEEN_CHK_000066,checkout,checkout_abandoned,7434.28,,independent,,2026-06-14 03:49:42.307723
CASE_000591,UNSEEN_CUST_00062,UNSEEN_PAY_004245,payment,payment_failed,36271.01,temporary_bank_failure,independent,,2026-07-09 20:48:42.004988
CASE_000592,UNSEEN_CUST_00064,UNSEEN_PAY_003821,payment,payment_failed,23461.56,timeout,independent,,2026-08-09 20:40:41.987068
CASE_000593,UNSEEN_CUST_00065,UNSEEN_CHK_002895,checkout,checkout_abandoned,19673.91,,independent,,2026-08-07 05:19:43.116536
CASE_000594,UNSEEN_CUST_00066,UNSEEN_SUB_000066,subscription,subscription_failed,6713.93,expired_instrument,independent,,2026-06-18 20:09:42.172986
CASE_000595,UNSEEN_CUST_00067,UNSEEN_INV_000067,invoice,invoice_overdue,4111.63,temporary_bank_failure,independent,,2026-03-31 20:09:43.412540
CASE_000596,UNSEEN_CUST_00067,UNSEEN_CHK_002826,checkout,checkout_abandoned,6817.56,,independent,,2026-06-11 10:09:43.094544
CASE_000597,UNSEEN_CUST_00070,UNSEEN_CHK_000291,checkout,checkout_abandoned,4471.99,,independent,,2026-06-08 07:56:41.978068
CASE_000598,UNSEEN_CUST_00070,UNSEEN_INV_000070,invoice,invoice_overdue,21217.52,temporary_bank_failure,independent,,2026-07-22 20:09:43.413545
CASE_000599,UNSEEN_CUST_00071,UNSEEN_INV_000071,invoice,invoice_overdue,29081.46,unknown_failure,independent,,2026-04-24 20:09:43.413545
CASE_000600,UNSEEN_CUST_00071,UNSEEN_CHK_003178,checkout,checkout_abandoned,33684.75,,independent,,2026-06-09 12:40:43.227537
CASE_000601,UNSEEN_CUST_00071,UNSEEN_PAY_000407,payment,payment_failed,23155.24,temporary_bank_failure,independent,,2026-07-19 01:18:41.817991
CASE_000602,UNSEEN_CUST_00074,UNSEEN_INV_000074,invoice,invoice_overdue,25114.9,insufficient_funds,independent,,2026-06-27 20:09:43.414540
CASE_000603,UNSEEN_CUST_00074,UNSEEN_PAY_000286,payment,payment_failed,11996.28,temporary_bank_failure,independent,,2026-07-15 12:08:41.810992
CASE_000604,UNSEEN_CUST_00075,UNSEEN_INV_000075,invoice,invoice_overdue,5475.14,timeout,independent,,2026-03-31 20:09:43.414540
CASE_000605,UNSEEN_CUST_00076,UNSEEN_CHK_002844,checkout,checkout_abandoned,28111.24,,independent,,2026-08-22 12:21:43.106537
CASE_000606,UNSEEN_CUST_00077,UNSEEN_PAY_003271,payment,payment_failed,17683.16,authentication_failed,independent,,2026-06-03 12:21:41.957990
CASE_000607,UNSEEN_CUST_00078,UNSEEN_CHK_000132,checkout,checkout_abandoned,19049.68,,independent,,2026-07-03 02:05:41.988078
CASE_000608,UNSEEN_CUST_00078,UNSEEN_PAY_003552,payment,payment_failed,19303.36,expired_instrument,independent,,2026-08-14 06:08:41.974067
CASE_000609,UNSEEN_CUST_00080,UNSEEN_INV_000080,invoice,invoice_overdue,122474.33,limit_exceeded,independent,,2026-06-17 20:09:43.415545
CASE_000610,UNSEEN_CUST_00080,UNSEEN_CHK_002543,checkout,checkout_abandoned,94238.34,,independent,,2026-07-28 15:35:42.964546
CASE_000611,UNSEEN_CUST_00081,UNSEEN_CHK_003024,checkout,checkout_abandoned,16710.37,,independent,,2026-08-23 19:42:43.150537
CASE_000612,UNSEEN_CUST_00082,UNSEEN_CHK_000286,checkout,checkout_abandoned,21127.64,,independent,,2026-06-16 19:11:42.371052
CASE_000613,UNSEEN_CUST_00084,UNSEEN_INV_000084,invoice,invoice_overdue,47826.65,temporary_bank_failure,independent,,2026-03-06 20:09:43.415545
CASE_000614,UNSEEN_CUST_00084,UNSEEN_SUB_000084,subscription,subscription_failed,2449.5,authentication_failed,independent,,2026-04-29 20:09:42.173986
CASE_000615,UNSEEN_CUST_00084,UNSEEN_PAY_006251,payment,payment_failed,1990.16,insufficient_funds,independent,,2026-08-06 11:57:42.100066
CASE_000616,UNSEEN_CUST_00085,UNSEEN_PAY_000654,payment,payment_failed,13125.29,unknown_failure,independent,,2026-06-11 22:51:41.833480
CASE_000617,UNSEEN_CUST_00087,UNSEEN_CHK_003345,checkout,checkout_abandoned,28325.53,,independent,,2026-06-22 14:49:43.291536
CASE_000618,UNSEEN_CUST_00088,UNSEEN_CHK_000382,checkout,checkout_abandoned,2899.15,,independent,,2026-08-05 23:03:42.410199
CASE_000619,UNSEEN_CUST_00089,UNSEEN_SUB_000089,subscription,subscription_failed,16670.88,authentication_failed,independent,,2026-04-11 20:09:42.173986
CASE_000620,UNSEEN_CUST_00089,UNSEEN_PAY_004154,payment,payment_failed,85375.22,authentication_failed,independent,,2026-08-17 00:57:42.001072
CASE_000621,UNSEEN_CUST_00090,UNSEEN_CHK_000548,checkout,checkout_abandoned,34756.97,,independent,,2026-05-31 11:07:42.038065
CASE_000622,UNSEEN_CUST_00092,UNSEEN_CHK_000267,checkout,checkout_abandoned,16164.95,,independent,,2026-06-16 07:17:42.365052
CASE_000623,UNSEEN_CUST_00093,UNSEEN_SUB_000093,subscription,subscription_failed,3388.01,insufficient_funds,independent,,2026-08-14 20:09:42.173986
CASE_000624,UNSEEN_CUST_00094,UNSEEN_PAY_004682,payment,payment_failed,24285.44,timeout,independent,,2026-08-14 11:42:42.025070
CASE_000625,UNSEEN_CUST_00095,UNSEEN_SUB_000095,subscription,subscription_failed,2545.95,temporary_bank_failure,independent,,2026-03-28 20:09:42.173986
CASE_000626,UNSEEN_CUST_00096,UNSEEN_CHK_001493,checkout,checkout_abandoned,24749.27,,independent,,2026-06-13 06:55:42.707187
CASE_000627,UNSEEN_CUST_00096,UNSEEN_CHK_002062,checkout,checkout_abandoned,16824.52,,independent,,2026-07-04 18:08:42.054066
CASE_000628,UNSEEN_CUST_00097,UNSEEN_INV_000097,invoice,invoice_overdue,58380.66,temporary_bank_failure,independent,,2026-03-09 20:09:43.417539
CASE_000629,UNSEEN_CUST_00100,UNSEEN_INV_000100,invoice,invoice_overdue,24377.03,risk_decline,independent,,2026-07-24 20:09:43.418539
CASE_000630,UNSEEN_CUST_00101,UNSEEN_SUB_000101,subscription,subscription_failed,13191.5,limit_exceeded,independent,,2026-04-10 20:09:42.174986
CASE_000631,UNSEEN_CUST_00101,UNSEEN_PAY_005724,payment,payment_failed,36272.95,insufficient_funds,independent,,2026-07-08 06:43:42.071070
CASE_000632,UNSEEN_CUST_00101,UNSEEN_CHK_001422,checkout,checkout_abandoned,13683.19,,independent,,2026-08-20 07:09:42.696187
CASE_000633,UNSEEN_CUST_00103,UNSEEN_CHK_001413,checkout,checkout_abandoned,44646.55,,independent,,2026-07-21 06:56:42.694187
CASE_000634,UNSEEN_CUST_00103,UNSEEN_INV_000103,invoice,invoice_overdue,75256.65,insufficient_funds,independent,,2026-08-08 20:09:43.418539
CASE_000635,UNSEEN_CUST_00103,UNSEEN_CHK_001629,checkout,checkout_abandoned,30094.87,,independent,,2026-08-13 12:45:42.737814
CASE_000636,UNSEEN_CUST_00104,UNSEEN_INV_000104,invoice,invoice_overdue,31395.07,authentication_failed,independent,,2026-06-14 20:09:43.418539
CASE_000637,UNSEEN_CUST_00104,UNSEEN_PAY_003485,payment,payment_failed,19307.39,insufficient_funds,independent,,2026-06-18 22:16:41.969990
CASE_000638,UNSEEN_CUST_00106,UNSEEN_CHK_002064,checkout,checkout_abandoned,17699.78,,independent,,2026-08-12 14:26:42.826458
CASE_000639,UNSEEN_CUST_00107,UNSEEN_PAY_002746,payment,payment_failed,6946.39,insufficient_funds,independent,,2026-06-10 21:09:41.929989
CASE_000640,UNSEEN_CUST_00107,UNSEEN_PAY_002789,payment,payment_failed,26870.45,temporary_bank_failure,independent,,2026-06-22 08:42:41.931989
CASE_000641,UNSEEN_CUST_00107,UNSEEN_CHK_001451,checkout,checkout_abandoned,18479.65,,independent,,2026-08-25 11:49:42.699187
CASE_000642,UNSEEN_CUST_00109,UNSEEN_PAY_006327,payment,payment_failed,6943.9,temporary_bank_failure,independent,,2026-05-30 11:05:42.104073
CASE_000643,UNSEEN_CUST_00109,UNSEEN_SUB_000109,subscription,subscription_failed,3160.51,timeout,independent,,2026-07-20 20:09:42.174986
CASE_000644,UNSEEN_CUST_00110,UNSEEN_PAY_005010,payment,payment_failed,6583.42,timeout,independent,,2026-05-31 20:38:42.039074
CASE_000645,UNSEEN_CUST_00110,UNSEEN_PAY_001654,payment,payment_failed,38647.47,timeout,independent,,2026-06-16 04:51:41.881985
CASE_000646,UNSEEN_CUST_00112,UNSEEN_SUB_000112,subscription,subscription_failed,1132.91,timeout,independent,,2026-04-02 20:09:42.174986
CASE_000647,UNSEEN_CUST_00112,UNSEEN_PAY_003943,payment,payment_failed,16877.98,authentication_failed,independent,,2026-08-21 15:38:41.992078
CASE_000648,UNSEEN_CUST_00112,UNSEEN_INV_000112,invoice,invoice_overdue,1330.02,temporary_bank_failure,independent,,2026-08-24 20:09:43.420541
CASE_000649,UNSEEN_CUST_00113,UNSEEN_CHK_002438,checkout,checkout_abandoned,26687.84,,independent,,2026-07-21 02:47:42.928541
CASE_000650,UNSEEN_CUST_00113,UNSEEN_PAY_000775,payment,payment_failed,42922.42,unknown_failure,independent,,2026-08-14 18:10:41.840478
CASE_000651,UNSEEN_CUST_00114,UNSEEN_INV_000114,invoice,invoice_overdue,30936.64,temporary_bank_failure,independent,,2026-05-29 20:09:43.420541
CASE_000652,UNSEEN_CUST_00116,UNSEEN_PAY_006786,payment,payment_failed,18506.66,authentication_failed,independent,,2026-07-02 21:04:42.125065
CASE_000653,UNSEEN_CUST_00116,UNSEEN_CHK_002236,checkout,checkout_abandoned,35557.08,,independent,,2026-07-25 16:04:42.863458
CASE_000654,UNSEEN_CUST_00118,UNSEEN_INV_000118,invoice,invoice_overdue,8770.75,insufficient_funds,independent,,2026-06-30 20:09:43.421539
CASE_000655,UNSEEN_CUST_00119,UNSEEN_PAY_001097,payment,payment_failed,33672.65,authentication_failed,independent,,2026-07-01 16:24:41.857487
CASE_000656,UNSEEN_CUST_00119,UNSEEN_PAY_001382,payment,payment_failed,49698.01,temporary_bank_failure,independent,,2026-08-16 00:03:41.869990
CASE_000657,UNSEEN_CUST_00121,UNSEEN_SUB_000121,subscription,subscription_failed,12852.73,authentication_failed,independent,,2026-04-24 20:09:42.175985
CASE_000658,UNSEEN_CUST_00121,UNSEEN_INV_000121,invoice,invoice_overdue,40545.26,insufficient_funds,independent,,2026-05-23 20:09:43.421539
CASE_000659,UNSEEN_CUST_00121,UNSEEN_PAY_003802,payment,payment_failed,7916.55,temporary_bank_failure,independent,,2026-08-09 01:55:41.986072
CASE_000660,UNSEEN_CUST_00121,UNSEEN_PAY_005178,payment,payment_failed,26542.95,expired_instrument,independent,,2026-08-18 21:41:42.046986
CASE_000661,UNSEEN_CUST_00122,UNSEEN_CHK_000387,checkout,checkout_abandoned,5161.17,,independent,,2026-05-29 01:41:42.411199
CASE_000662,UNSEEN_CUST_00122,UNSEEN_SUB_000122,subscription,subscription_failed,5746.57,expired_instrument,independent,,2026-06-07 20:09:42.175985
CASE_000663,UNSEEN_CUST_00122,UNSEEN_INV_000122,invoice,invoice_overdue,18137.76,risk_decline,independent,,2026-07-19 20:09:43.421539
CASE_000664,UNSEEN_CUST_00123,UNSEEN_PAY_002793,payment,payment_failed,46979.84,insufficient_funds,independent,,2026-07-01 00:48:41.931989
CASE_000665,UNSEEN_CUST_00123,UNSEEN_CHK_003235,checkout,checkout_abandoned,15806.87,,independent,,2026-07-17 07:18:43.249541
CASE_000666,UNSEEN_CUST_00123,UNSEEN_PAY_006624,payment,payment_failed,15020.67,authentication_failed,independent,,2026-08-01 01:19:42.118071
CASE_000667,UNSEEN_CUST_00124,UNSEEN_SUB_000124,subscription,subscription_failed,3104.67,limit_exceeded,independent,,2026-03-30 20:09:42.175985
CASE_000668,UNSEEN_CUST_00124,UNSEEN_CHK_000029,checkout,checkout_abandoned,6952.4,,independent,,2026-07-16 03:47:42.294724
CASE_000669,UNSEEN_CUST_00125,UNSEEN_PAY_006318,payment,payment_failed,808.56,unknown_failure,independent,,2026-08-20 18:26:42.104073
CASE_000670,UNSEEN_CUST_00128,UNSEEN_INV_000128,invoice,invoice_overdue,66558.61,authentication_failed,independent,,2026-04-22 20:09:43.423548
CASE_000671,UNSEEN_CUST_00128,UNSEEN_CHK_002582,checkout,checkout_abandoned,43776.72,,independent,,2026-07-10 22:17:42.986539
CASE_000672,UNSEEN_CUST_00129,UNSEEN_PAY_003580,payment,payment_failed,42806.03,insufficient_funds,independent,,2026-08-08 07:00:41.975073
CASE_000673,UNSEEN_CUST_00130,UNSEEN_CHK_002072,checkout,checkout_abandoned,28671.71,,independent,,2026-06-12 16:52:42.826458
CASE_000674,UNSEEN_CUST_00130,UNSEEN_CHK_002089,checkout,checkout_abandoned,44392.05,,independent,,2026-06-29 22:04:42.830458
CASE_000675,UNSEEN_CUST_00131,UNSEEN_INV_000131,invoice,invoice_overdue,16087.24,temporary_bank_failure,independent,,2026-03-22 20:09:43.423548
CASE_000676,UNSEEN_CUST_00131,UNSEEN_CHK_003379,checkout,checkout_abandoned,32445.92,,independent,,2026-07-10 06:04:43.306537
CASE_000677,UNSEEN_CUST_00132,UNSEEN_SUB_000132,subscription,subscription_failed,3317.74,unknown_failure,independent,,2026-05-10 20:09:42.175985
CASE_000678,UNSEEN_CUST_00132,UNSEEN_CHK_003499,checkout,checkout_abandoned,21696.77,,independent,,2026-07-16 13:13:43.356536
CASE_000679,UNSEEN_CUST_00132,UNSEEN_PAY_006887,payment,payment_failed,25438.24,expired_instrument,independent,,2026-07-18 19:29:42.130071
CASE_000680,UNSEEN_CUST_00133,UNSEEN_PAY_003354,payment,payment_failed,96054.75,insufficient_funds,independent,,2026-06-14 23:02:41.961989
CASE_000681,UNSEEN_CUST_00133,UNSEEN_PAY_002439,payment,payment_failed,7702.95,risk_decline,independent,,2026-06-28 13:17:41.914985
CASE_000682,UNSEEN_CUST_00133,UNSEEN_CHK_000926,checkout,checkout_abandoned,42446.36,,independent,,2026-07-12 13:07:42.567981
CASE_000683,UNSEEN_CUST_00134,UNSEEN_CHK_001809,checkout,checkout_abandoned,14196.0,,independent,,2026-06-11 19:17:42.772814
CASE_000684,UNSEEN_CUST_00134,UNSEEN_PAY_002578,payment,payment_failed,38126.46,insufficient_funds,independent,,2026-06-23 17:49:41.921999
CASE_000685,UNSEEN_CUST_00137,UNSEEN_CHK_000717,checkout,checkout_abandoned,38446.2,,independent,,2026-07-09 03:53:42.509905
CASE_000686,UNSEEN_CUST_00138,UNSEEN_CHK_000741,checkout,checkout_abandoned,46138.44,,independent,,2026-06-08 09:36:42.513902
CASE_000687,UNSEEN_CUST_00139,UNSEEN_PAY_006985,payment,payment_failed,30232.49,insufficient_funds,independent,,2026-08-08 23:56:42.134070
CASE_000688,UNSEEN_CUST_00140,UNSEEN_SUB_000140,subscription,subscription_failed,4773.86,temporary_bank_failure,independent,,2026-03-24 20:09:42.175985
CASE_000689,UNSEEN_CUST_00140,UNSEEN_INV_000140,invoice,invoice_overdue,62316.99,insufficient_funds,independent,,2026-07-17 20:09:43.425543
CASE_000690,UNSEEN_CUST_00141,UNSEEN_PAY_002088,payment,payment_failed,15690.23,temporary_bank_failure,independent,,2026-06-18 13:57:41.899985
CASE_000691,UNSEEN_CUST_00141,UNSEEN_PAY_006692,payment,payment_failed,44753.48,unknown_failure,independent,,2026-08-14 23:17:42.121071
CASE_000692,UNSEEN_CUST_00141,UNSEEN_CHK_001124,checkout,checkout_abandoned,31332.52,,independent,,2026-08-21 10:41:42.622900
CASE_000693,UNSEEN_CUST_00142,UNSEEN_SUB_000142,subscription,subscription_failed,24347.0,insufficient_funds,independent,,2026-03-20 20:09:42.176985
CASE_000694,UNSEEN_CUST_00143,UNSEEN_SUB_000143,subscription,subscription_failed,12942.51,insufficient_funds,independent,,2026-06-22 20:09:42.176985
CASE_000695,UNSEEN_CUST_00148,UNSEEN_CHK_000373,checkout,checkout_abandoned,86780.76,,independent,,2026-06-05 03:49:42.408202
CASE_000696,UNSEEN_CUST_00148,UNSEEN_CHK_002643,checkout,checkout_abandoned,36039.48,,independent,,2026-06-28 17:07:43.016539
CASE_000697,UNSEEN_CUST_00149,UNSEEN_CHK_003099,checkout,checkout_abandoned,16811.6,,independent,,2026-08-10 02:00:43.193539
CASE_000698,UNSEEN_CUST_00149,UNSEEN_CHK_000846,checkout,checkout_abandoned,18989.59,,independent,,2026-08-19 04:44:42.546984
CASE_000699,UNSEEN_CUST_00150,UNSEEN_SUB_000150,subscription,subscription_failed,6272.88,authentication_failed,independent,,2026-05-04 20:09:42.176985
CASE_000700,UNSEEN_CUST_00150,UNSEEN_CHK_000268,checkout,checkout_abandoned,12995.94,,independent,,2026-05-28 16:16:42.365052
CASE_000701,UNSEEN_CUST_00151,UNSEEN_CHK_001523,checkout,checkout_abandoned,45106.86,,independent,,2026-07-04 19:54:41.865990
CASE_000702,UNSEEN_CUST_00151,UNSEEN_PAY_006379,payment,payment_failed,16427.59,blocked_instrument,independent,,2026-07-08 13:34:42.107065
CASE_000703,UNSEEN_CUST_00151,UNSEEN_CHK_002257,checkout,checkout_abandoned,27723.42,,independent,,2026-08-19 13:20:42.867458
CASE_000704,UNSEEN_CUST_00153,UNSEEN_PAY_003849,payment,payment_failed,27287.37,timeout,independent,,2026-06-01 15:56:41.988078
CASE_000705,UNSEEN_CUST_00153,UNSEEN_CHK_000203,checkout,checkout_abandoned,73065.49,,independent,,2026-07-10 14:16:42.346841
CASE_000706,UNSEEN_CUST_00155,UNSEEN_SUB_000155,subscription,subscription_failed,1518.04,authentication_failed,independent,,2026-05-31 20:09:42.176985
CASE_000707,UNSEEN_CUST_00155,UNSEEN_PAY_003533,payment,payment_failed,16055.74,risk_decline,independent,,2026-06-10 13:18:41.972987
CASE_000708,UNSEEN_CUST_00156,UNSEEN_INV_000156,invoice,invoice_overdue,24922.51,unknown_failure,independent,,2026-06-24 20:09:43.427545
CASE_000709,UNSEEN_CUST_00157,UNSEEN_CHK_000247,checkout,checkout_abandoned,32570.22,,independent,,2026-06-16 12:10:42.358049
CASE_000710,UNSEEN_CUST_00158,UNSEEN_CHK_003176,checkout,checkout_abandoned,37208.88,,independent,,2026-07-08 18:26:43.225538
CASE_000711,UNSEEN_CUST_00160,UNSEEN_SUB_000160,subscription,subscription_failed,2444.23,expired_instrument,independent,,2026-04-10 20:09:42.176985
CASE_000712,UNSEEN_CUST_00161,UNSEEN_PAY_001103,payment,payment_failed,27121.55,expired_instrument,independent,,2026-06-29 23:37:41.857487
CASE_000713,UNSEEN_CUST_00162,UNSEEN_CHK_001212,checkout,checkout_abandoned,91477.04,,independent,,2026-07-04 16:05:42.648188
CASE_000714,UNSEEN_CUST_00162,UNSEEN_CHK_003004,checkout,checkout_abandoned,26672.34,,independent,,2026-07-09 14:55:41.799580
CASE_000715,UNSEEN_CUST_00163,UNSEEN_CHK_001120,checkout,checkout_abandoned,1174.37,,independent,,2026-06-22 05:32:42.622900
CASE_000716,UNSEEN_CUST_00163,UNSEEN_CHK_000237,checkout,checkout_abandoned,49202.28,,independent,,2026-07-11 17:09:42.353839
CASE_000717,UNSEEN_CUST_00163,UNSEEN_CHK_000839,checkout,checkout_abandoned,28606.34,,independent,,2026-08-07 00:58:42.543983
CASE_000718,UNSEEN_CUST_00165,UNSEEN_PAY_000456,payment,payment_failed,18341.27,blocked_instrument,independent,,2026-06-07 22:49:41.819991
CASE_000719,UNSEEN_CUST_00165,UNSEEN_CHK_000404,checkout,checkout_abandoned,25174.76,,independent,,2026-07-21 11:58:42.416199
CASE_000720,UNSEEN_CUST_00165,UNSEEN_CHK_000262,checkout,checkout_abandoned,30324.36,,independent,,2026-07-26 02:37:42.365052
CASE_000721,UNSEEN_CUST_00166,UNSEEN_PAY_006606,payment,payment_failed,10202.89,insufficient_funds,independent,,2026-08-22 08:13:42.118071
CASE_000722,UNSEEN_CUST_00167,UNSEEN_SUB_000167,subscription,subscription_failed,11853.43,timeout,independent,,2026-08-23 20:09:42.177985
CASE_000723,UNSEEN_CUST_00168,UNSEEN_INV_000168,invoice,invoice_overdue,41029.21,authentication_failed,independent,,2026-05-31 20:09:43.429542
CASE_000724,UNSEEN_CUST_00168,UNSEEN_PAY_002729,payment,payment_failed,8193.36,risk_decline,independent,,2026-06-14 02:00:41.928990
CASE_000725,UNSEEN_CUST_00168,UNSEEN_CHK_003044,checkout,checkout_abandoned,45342.19,,independent,,2026-07-02 17:14:43.164538
CASE_000726,UNSEEN_CUST_00169,UNSEEN_CHK_001052,checkout,checkout_abandoned,47461.0,,independent,,2026-06-03 14:42:42.604898
CASE_000727,UNSEEN_CUST_00170,UNSEEN_INV_000170,invoice,invoice_overdue,6770.71,unknown_failure,independent,,2026-04-21 20:09:43.429542
CASE_000728,UNSEEN_CUST_00170,UNSEEN_CHK_000845,checkout,checkout_abandoned,34916.02,,independent,,2026-07-28 22:59:42.546984
CASE_000729,UNSEEN_CUST_00171,UNSEEN_CHK_003411,checkout,checkout_abandoned,4175.59,,independent,,2026-06-29 19:48:43.316543
CASE_000730,UNSEEN_CUST_00173,UNSEEN_CHK_000008,checkout,checkout_abandoned,44702.77,,independent,,2026-07-10 18:29:42.282727
CASE_000731,UNSEEN_CUST_00177,UNSEEN_SUB_000177,subscription,subscription_failed,16847.93,temporary_bank_failure,independent,,2026-07-14 20:09:42.177985
CASE_000732,UNSEEN_CUST_00179,UNSEEN_SUB_000179,subscription,subscription_failed,5828.57,expired_instrument,independent,,2026-04-21 20:09:42.177985
CASE_000733,UNSEEN_CUST_00179,UNSEEN_CHK_002921,checkout,checkout_abandoned,44306.22,,independent,,2026-06-24 23:51:42.025070
CASE_000734,UNSEEN_CUST_00180,UNSEEN_INV_000180,invoice,invoice_overdue,60485.23,insufficient_funds,independent,,2026-07-20 20:09:43.430546
CASE_000735,UNSEEN_CUST_00180,UNSEEN_PAY_000776,payment,payment_failed,49401.26,temporary_bank_failure,independent,,2026-08-08 06:03:41.840478
CASE_000736,UNSEEN_CUST_00181,UNSEEN_CHK_001782,checkout,checkout_abandoned,57370.65,,independent,,2026-07-21 07:17:42.764814
CASE_000737,UNSEEN_CUST_00181,UNSEEN_CHK_002463,checkout,checkout_abandoned,89657.63,,independent,,2026-08-16 10:26:42.943544
CASE_000738,UNSEEN_CUST_00182,UNSEEN_INV_000182,invoice,invoice_overdue,73020.3,authentication_failed,independent,,2026-04-18 20:09:43.431543
CASE_000739,UNSEEN_CUST_00182,UNSEEN_CHK_002158,checkout,checkout_abandoned,13815.01,,independent,,2026-07-31 03:17:42.847458
CASE_000740,UNSEEN_CUST_00183,UNSEEN_CHK_001759,checkout,checkout_abandoned,3032.21,,independent,,2026-06-19 16:07:41.942990
CASE_000741,UNSEEN_CUST_00184,UNSEEN_INV_000184,invoice,invoice_overdue,60499.79,timeout,independent,,2026-04-08 20:09:43.431543
CASE_000742,UNSEEN_CUST_00186,UNSEEN_CHK_000314,checkout,checkout_abandoned,48147.0,,independent,,2026-06-05 05:55:42.385050
CASE_000743,UNSEEN_CUST_00186,UNSEEN_SUB_000186,subscription,subscription_failed,10367.98,timeout,independent,,2026-06-27 20:09:42.177985
CASE_000744,UNSEEN_CUST_00186,UNSEEN_INV_000186,invoice,invoice_overdue,19309.73,insufficient_funds,independent,,2026-07-17 20:09:43.431543
CASE_000745,UNSEEN_CUST_00187,UNSEEN_INV_000187,invoice,invoice_overdue,3198.42,temporary_bank_failure,independent,,2026-05-14 20:09:43.432539
CASE_000746,UNSEEN_CUST_00188,UNSEEN_PAY_003418,payment,payment_failed,32675.76,temporary_bank_failure,independent,,2026-07-25 23:32:41.965990
CASE_000747,UNSEEN_CUST_00189,UNSEEN_PAY_005857,payment,payment_failed,42561.33,insufficient_funds,independent,,2026-07-24 09:05:42.079077
CASE_000748,UNSEEN_CUST_00190,UNSEEN_PAY_004586,payment,payment_failed,15254.1,insufficient_funds,independent,,2026-06-10 07:27:42.021069
CASE_000749,UNSEEN_CUST_00190,UNSEEN_CHK_001309,checkout,checkout_abandoned,26902.2,,independent,,2026-06-16 14:37:42.676187
CASE_000750,UNSEEN_CUST_00192,UNSEEN_CHK_001874,checkout,checkout_abandoned,15892.94,,independent,,2026-06-21 22:26:42.788813
CASE_000751,UNSEEN_CUST_00192,UNSEEN_CHK_002606,checkout,checkout_abandoned,37791.93,,independent,,2026-07-22 05:09:42.997539
CASE_000752,UNSEEN_CUST_00193,UNSEEN_INV_000193,invoice,invoice_overdue,116464.98,insufficient_funds,independent,,2026-03-10 20:09:43.433540
CASE_000753,UNSEEN_CUST_00193,UNSEEN_PAY_004332,payment,payment_failed,9851.32,risk_decline,independent,,2026-06-04 14:12:42.009986
CASE_000754,UNSEEN_CUST_00193,UNSEEN_PAY_006991,payment,payment_failed,60050.24,insufficient_funds,independent,,2026-08-22 17:02:42.135072
