case_id,customer_id,action,recovered,recovered_amount,attempts
CASE_000431,UNSEEN_CUST_01766,retry,False,0.0,1
CASE_000432,UNSEEN_CUST_01637,retry,True,4949.87,1
CASE_000433,UNSEEN_CUST_01071,retry,False,0.0,1
CASE_000434,UNSEEN_CUST_00175,retry,True,8046.87,1
CASE_000435,UNSEEN_CUST_01101,retry,False,0.0,1
CASE_000436,UNSEEN_CUST_01216,retry,False,0.0,1
CASE_000437,UNSEEN_CUST_01970,retry,False,0.0,1
CASE_000438,UNSEEN_CUST_00738,retry,False,0.0,1
CASE_000439,UNSEEN_CUST_01338,retry,False,0.0,1
CASE_000440,UNSEEN_CUST_00058,retry,True,33302.69,1
CASE_000441,UNSEEN_CUST_01644,retry,False,0.0,1
CASE_000442,UNSEEN_CUST_01766,retry,False,0.0,1
CASE_000443,UNSEEN_CUST_01321,retry,True,47529.88,1
CASE_000444,UNSEEN_CUST_00667,retry,True,13433.03,1
CASE_000445,UNSEEN_CUST_00942,retry,False,0.0,1
CASE_000446,UNSEEN_CUST_01445,retry,True,9162.51,1
CASE_000447,UNSEEN_CUST_01032,retry,True,18340.81,1
CASE_000448,UNSEEN_CUST_01036,retry,False,0.0,1
CASE_000449,UNSEEN_CUST_00836,retry,True,7455.88,1
CASE_000450,UNSEEN_CUST_01016,retry,False,0.0,1
CASE_000451,UNSEEN_CUST_00749,retry,False,0.0,1
CASE_000452,UNSEEN_CUST_00205,retry,True,17480.01,1
CASE_000453,UNSEEN_CUST_01582,retry,True,55073.72,1
CASE_000454,UNSEEN_CUST_01832,retry,False,0.0,1
CASE_000455,UNSEEN_CUST_01503,retry,False,0.0,1
CASE_000456,UNSEEN_CUST_00532,retry,True,84539.24,1
CASE_000457,UNSEEN_CUST_01512,retry,False,0.0,1
CASE_000458,UNSEEN_CUST_01404,retry,False,0.0,1
CASE_000459,UNSEEN_CUST_00068,retry,False,0.0,1
CASE_000460,UNSEEN_CUST_01098,retry,False,0.0,1
CASE_000461,UNSEEN_CUST_00226,retry,False,0.0,1
CASE_000462,UNSEEN_CUST_01859,retry,True,45709.77,1
CASE_000463,UNSEEN_CUST_00959,retry,False,0.0,1
CASE_000464,UNSEEN_CUST_01715,retry,False,0.0,1
CASE_000465,UNSEEN_CUST_00358,retry,False,0.0,1
CASE_000466,UNSEEN_CUST_01204,retry,False,0.0,1
CASE_000467,UNSEEN_CUST_01900,retry,False,0.0,1
CASE_000468,UNSEEN_CUST_01934,retry,True,33630.42,1
CASE_000469,UNSEEN_CUST_01964,retry,False,0.0,1
CASE_000470,UNSEEN_CUST_00851,retry,False,0.0,1
CASE_000471,UNSEEN_CUST_01974,retry,False,0.0,1
CASE_000472,UNSEEN_CUST_00232,retry,False,0.0,1
CASE_000473,UNSEEN_CUST_01512,retry,False,0.0,1
CASE_000474,UNSEEN_CUST_00369,retry,False,0.0,1
CASE_000475,UNSEEN_CUST_00255,retry,True,14164.43,1
CASE_000476,UNSEEN_CUST_00199,retry,True,19347.72,1
CASE_000477,UNSEEN_CUST_01222,retry,True,20096.91,1
CASE_000478,UNSEEN_CUST_01329,retry,True,27887.46,1
CASE_000479,UNSEEN_CUST_00797,retry,False,0.0,1
CASE_000480,UNSEEN_CUST_00430,retry,True,24544.03,1
CASE_000481,UNSEEN_CUST_00318,retry,False,0.0,1
CASE_000482,UNSEEN_CUST_01347,retry,True,6876.4,1
CASE_000483,UNSEEN_CUST_01077,retry,True,23891.56,1
CASE_000484,UNSEEN_CUST_01707,retry,False,0.0,1
CASE_000485,UNSEEN_CUST_00511,retry,False,0.0,1
CASE_000486,UNSEEN_CUST_01244,retry,False,0.0,1
CASE_000487,UNSEEN_CUST_00811,retry,True,12580.32,1
CASE_000488,UNSEEN_CUST_01244,retry,False,0.0,1
CASE_000489,UNSEEN_CUST_01396,retry,False,0.0,1
CASE_000490,UNSEEN_CUST_01811,retry,False,0.0,1
CASE_000491,UNSEEN_CUST_00683,retry,False,0.0,1
CASE_000492,UNSEEN_CUST_01585,retry,True,56902.5,1
CASE_000493,UNSEEN_CUST_01394,retry,False,0.0,1
CASE_000494,UNSEEN_CUST_01920,retry,False,0.0,1
CASE_000495,UNSEEN_CUST_01749,retry,False,0.0,1
CASE_000496,UNSEEN_CUST_00523,retry,True,98519.17,1
CASE_000497,UNSEEN_CUST_01561,retry,True,24905.0,1
CASE_000498,UNSEEN_CUST_00522,retry,False,0.0,1
CASE_000499,UNSEEN_CUST_00313,retry,True,45726.32,1
CASE_000500,UNSEEN_CUST_00083,retry,True,12424.7,1
CASE_000501,UNSEEN_CUST_00226,retry,False,0.0,1
CASE_000502,UNSEEN_CUST_01953,retry,True,47513.88,1
CASE_000503,UNSEEN_CUST_00925,retry,True,11637.78,1
CASE_000504,UNSEEN_CUST_01508,retry,False,0.0,1
CASE_000505,UNSEEN_CUST_01304,retry,True,42828.83,1
CASE_000506,UNSEEN_CUST_01763,retry,False,0.0,1
CASE_000507,UNSEEN_CUST_01971,retry,False,0.0,1
CASE_000508,UNSEEN_CUST_00002,retry,False,0.0,1
CASE_000509,UNSEEN_CUST_00002,retry,False,0.0,1
CASE_000510,UNSEEN_CUST_00003,retry,True,71204.62,1
CASE_000511,UNSEEN_CUST_00005,retry,False,0.0,1
CASE_000512,UNSEEN_CUST_00006,retry,True,149803.52,1
CASE_000513,UNSEEN_CUST_00006,retry,False,0.0,1
CASE_000514,UNSEEN_CUST_00006,retry,False,0.0,1
CASE_000515,UNSEEN_CUST_00007,retry,False,0.0,1
CASE_000516,UNSEEN_CUST_00008,retry,False,0.0,1
CASE_000517,UNSEEN_CUST_00009,retry,False,0.0,1
CASE_000518,UNSEEN_CUST_00010,retry,False,0.0,1
CASE_000519,UNSEEN_CUST_00011,retry,True,7097.7,1
CASE_000520,UNSEEN_CUST_00011,retry,True,1660.46,1
CASE_000521,UNSEEN_CUST_00012,retry,False,0.0,1
CASE_000522,UNSEEN_CUST_00012,retry,False,0.0,1
CASE_000523,UNSEEN_CUST_00012,retry,True,4103.13,1
CASE_000524,UNSEEN_CUST_00014,retry,False,0.0,1
CASE_000525,UNSEEN_CUST_00014,retry,False,0.0,1
CASE_000526,UNSEEN_CUST_00015,retry,True,98278.93,1
CASE_000527,UNSEEN_CUST_00016,retry,False,0.0,1
CASE_000528,UNSEEN_CUST_00016,retry,True,6112.34,1
CASE_000529,UNSEEN_CUST_00017,retry,False,0.0,1
CASE_000530,UNSEEN_CUST_00019,retry,False,0.0,1
CASE_000531,UNSEEN_CUST_00019,retry,False,0.0,1
CASE_000532,UNSEEN_CUST_00020,retry,False,0.0,1
CASE_000533,UNSEEN_CUST_00020,retry,False,0.0,1
CASE_000534,UNSEEN_CUST_00020,retry,True,3875.46,1
CASE_000535,UNSEEN_CUST_00021,retry,True,6456.98,1
CASE_000536,UNSEEN_CUST_00022,retry,True,3932.57,1
CASE_000537,UNSEEN_CUST_00022,retry,False,0.0,1
CASE_000538,UNSEEN_CUST_00023,retry,False,0.0,1
CASE_000539,UNSEEN_CUST_00023,retry,False,0.0,1
CASE_000540,UNSEEN_CUST_00024,retry,True,48233.16,1
CASE_000541,UNSEEN_CUST_00025,retry,True,17831.83,1
CASE_000542,UNSEEN_CUST_00025,retry,False,0.0,1
CASE_000543,UNSEEN_CUST_00027,retry,False,0.0,1
CASE_000544,UNSEEN_CUST_00027,retry,False,0.0,1
CASE_000545,UNSEEN_CUST_00028,retry,False,0.0,1
CASE_000546,UNSEEN_CUST_00028,retry,False,0.0,1
CASE_000547,UNSEEN_CUST_00029,retry,False,0.0,1
CASE_000548,UNSEEN_CUST_00030,retry,True,18353.55,1
CASE_000549,UNSEEN_CUST_00031,retry,False,0.0,1
CASE_000550,UNSEEN_CUST_00032,retry,False,0.0,1
CASE_000551,UNSEEN_CUST_00034,retry,True,9347.23,1
CASE_000552,UNSEEN_CUST_00035,retry,False,0.0,1
CASE_000553,UNSEEN_CUST_00035,retry,True,27890.55,1
CASE_000554,UNSEEN_CUST_00036,retry,False,0.0,1
CASE_000555,UNSEEN_CUST_00037,retry,False,0.0,1
CASE_000556,UNSEEN_CUST_00037,retry,False,0.0,1
CASE_000557,UNSEEN_CUST_00037,retry,False,0.0,1
CASE_000558,UNSEEN_CUST_00037,retry,False,0.0,1
CASE_000559,UNSEEN_CUST_00037,retry,False,0.0,1
CASE_000560,UNSEEN_CUST_00040,retry,False,0.0,1
CASE_000561,UNSEEN_CUST_00041,retry,False,0.0,1
CASE_000562,UNSEEN_CUST_00042,retry,True,39559.12,1
CASE_000563,UNSEEN_CUST_00044,retry,False,0.0,1
CASE_000564,UNSEEN_CUST_00045,retry,False,0.0,1
CASE_000565,UNSEEN_CUST_00045,retry,False,0.0,1
CASE_000566,UNSEEN_CUST_00046,retry,False,0.0,1
CASE_000567,UNSEEN_CUST_00047,retry,False,0.0,1
CASE_000568,UNSEEN_CUST_00047,retry,True,5102.47,1
CASE_000569,UNSEEN_CUST_00047,retry,False,0.0,1
CASE_000570,UNSEEN_CUST_00048,retry,False,0.0,1
CASE_000571,UNSEEN_CUST_00049,retry,True,1359.12,1
CASE_000572,UNSEEN_CUST_00049,retry,True,3582.89,1
CASE_000573,UNSEEN_CUST_00049,retry,False,0.0,1
CASE_000574,UNSEEN_CUST_00052,retry,True,39245.46,1
CASE_000575,UNSEEN_CUST_00052,retry,False,0.0,1
CASE_000576,UNSEEN_CUST_00052,retry,False,0.0,1
CASE_000577,UNSEEN_CUST_00053,retry,False,0.0,1
CASE_000578,UNSEEN_CUST_00054,retry,False,0.0,1
CASE_000579,UNSEEN_CUST_00054,retry,True,14569.66,1
CASE_000580,UNSEEN_CUST_00054,retry,True,26640.66,1
CASE_000581,UNSEEN_CUST_00055,retry,False,0.0,1
CASE_000582,UNSEEN_CUST_00057,retry,False,0.0,1
CASE_000583,UNSEEN_CUST_00057,retry,False,0.0,1
CASE_000584,UNSEEN_CUST_00057,retry,True,31535.12,1
CASE_000585,UNSEEN_CUST_00057,retry,False,0.0,1
CASE_000586,UNSEEN_CUST_00058,retry,False,0.0,1
CASE_000587,UNSEEN_CUST_00058,retry,True,6643.87,1
CASE_000588,UNSEEN_CUST_00060,retry,False,0.0,1
CASE_000589,UNSEEN_CUST_00061,retry,True,34593.96,1
CASE_000590,UNSEEN_CUST_00062,retry,True,7434.28,1
CASE_000591,UNSEEN_CUST_00062,retry,True,36271.01,1
CASE_000592,UNSEEN_CUST_00064,retry,True,23461.56,1
CASE_000593,UNSEEN_CUST_00065,retry,False,0.0,1
CASE_000594,UNSEEN_CUST_00066,retry,False,0.0,1
CASE_000595,UNSEEN_CUST_00067,retry,False,0.0,1
CASE_000596,UNSEEN_CUST_00067,retry,True,6817.56,1
CASE_000597,UNSEEN_CUST_00070,retry,False,0.0,1
CASE_000598,UNSEEN_CUST_00070,retry,True,21217.52,1
CASE_000599,UNSEEN_CUST_00071,retry,True,29081.46,1
CASE_000600,UNSEEN_CUST_00071,retry,True,33684.75,1
CASE_000601,UNSEEN_CUST_00071,retry,True,23155.24,1
CASE_000602,UNSEEN_CUST_00074,retry,False,0.0,1
CASE_000603,UNSEEN_CUST_00074,retry,False,0.0,1
CASE_000604,UNSEEN_CUST_00075,retry,True,5475.14,1
CASE_000605,UNSEEN_CUST_00076,retry,True,28111.24,1
CASE_000606,UNSEEN_CUST_00077,retry,False,0.0,1
CASE_000607,UNSEEN_CUST_00078,retry,False,0.0,1
CASE_000608,UNSEEN_CUST_00078,retry,False,0.0,1
CASE_000609,UNSEEN_CUST_00080,retry,False,0.0,1
CASE_000610,UNSEEN_CUST_00080,retry,False,0.0,1
CASE_000611,UNSEEN_CUST_00081,retry,False,0.0,1
CASE_000612,UNSEEN_CUST_00082,retry,True,21127.64,1
CASE_000613,UNSEEN_CUST_00084,retry,True,47826.65,1
CASE_000614,UNSEEN_CUST_00084,retry,False,0.0,1
CASE_000615,UNSEEN_CUST_00084,retry,False,0.0,1
CASE_000616,UNSEEN_CUST_00085,retry,False,0.0,1
CASE_000617,UNSEEN_CUST_00087,retry,False,0.0,1
CASE_000618,UNSEEN_CUST_00088,retry,True,2899.15,1
CASE_000619,UNSEEN_CUST_00089,retry,True,16670.88,1
CASE_000620,UNSEEN_CUST_00089,retry,True,85375.22,1
CASE_000621,UNSEEN_CUST_00090,retry,False,0.0,1
CASE_000622,UNSEEN_CUST_00092,retry,False,0.0,1
CASE_000623,UNSEEN_CUST_00093,retry,False,0.0,1
CASE_000624,UNSEEN_CUST_00094,retry,True,24285.44,1
CASE_000625,UNSEEN_CUST_00095,retry,True,2545.95,1
CASE_000626,UNSEEN_CUST_00096,retry,True,24749.27,1
CASE_000627,UNSEEN_CUST_00096,retry,True,16824.52,1
CASE_000628,UNSEEN_CUST_00097,retry,False,0.0,1
CASE_000629,UNSEEN_CUST_00100,retry,False,0.0,1
CASE_000630,UNSEEN_CUST_00101,retry,False,0.0,1
CASE_000631,UNSEEN_CUST_00101,retry,False,0.0,1
CASE_000632,UNSEEN_CUST_00101,retry,False,0.0,1
CASE_000633,UNSEEN_CUST_00103,retry,False,0.0,1
CASE_000634,UNSEEN_CUST_00103,retry,False,0.0,1
CASE_000635,UNSEEN_CUST_00103,retry,False,0.0,1
CASE_000636,UNSEEN_CUST_00104,retry,False,0.0,1
CASE_000637,UNSEEN_CUST_00104,retry,False,0.0,1
CASE_000638,UNSEEN_CUST_00106,retry,False,0.0,1
CASE_000639,UNSEEN_CUST_00107,retry,False,0.0,1
CASE_000640,UNSEEN_CUST_00107,retry,True,26870.45,1
CASE_000641,UNSEEN_CUST_00107,retry,False,0.0,1
CASE_000642,UNSEEN_CUST_00109,retry,False,0.0,1
CASE_000643,UNSEEN_CUST_00109,retry,False,0.0,1
CASE_000644,UNSEEN_CUST_00110,retry,True,6583.42,1
CASE_000645,UNSEEN_CUST_00110,retry,True,38647.47,1
CASE_000646,UNSEEN_CUST_00112,retry,False,0.0,1
CASE_000647,UNSEEN_CUST_00112,retry,False,0.0,1
CASE_000648,UNSEEN_CUST_00112,retry,True,1330.02,1
CASE_000649,UNSEEN_CUST_00113,retry,True,26687.84,1
CASE_000650,UNSEEN_CUST_00113,retry,False,0.0,1
CASE_000651,UNSEEN_CUST_00114,retry,True,30936.64,1
CASE_000652,UNSEEN_CUST_00116,retry,False,0.0,1
CASE_000653,UNSEEN_CUST_00116,retry,False,0.0,1
CASE_000654,UNSEEN_CUST_00118,retry,False,0.0,1
CASE_000655,UNSEEN_CUST_00119,retry,False,0.0,1
CASE_000656,UNSEEN_CUST_00119,retry,True,49698.01,1
CASE_000657,UNSEEN_CUST_00121,retry,True,12852.73,1
CASE_000658,UNSEEN_CUST_00121,retry,False,0.0,1
CASE_000659,UNSEEN_CUST_00121,retry,True,7916.55,1
CASE_000660,UNSEEN_CUST_00121,retry,False,0.0,1
CASE_000661,UNSEEN_CUST_00122,retry,True,5161.17,1
CASE_000662,UNSEEN_CUST_00122,retry,False,0.0,1
CASE_000663,UNSEEN_CUST_00122,retry,False,0.0,1
CASE_000664,UNSEEN_CUST_00123,retry,False,0.0,1
CASE_000665,UNSEEN_CUST_00123,retry,False,0.0,1
CASE_000666,UNSEEN_CUST_00123,retry,False,0.0,1
CASE_000667,UNSEEN_CUST_00124,retry,False,0.0,1
CASE_000668,UNSEEN_CUST_00124,retry,False,0.0,1
CASE_000669,UNSEEN_CUST_00125,retry,False,0.0,1
CASE_000670,UNSEEN_CUST_00128,retry,True,66558.61,1
CASE_000671,UNSEEN_CUST_00128,retry,False,0.0,1
CASE_000672,UNSEEN_CUST_00129,retry,True,42806.03,1
CASE_000673,UNSEEN_CUST_00130,retry,True,28671.71,1
CASE_000674,UNSEEN_CUST_00130,retry,False,0.0,1
CASE_000675,UNSEEN_CUST_00131,retry,True,16087.24,1
CASE_000676,UNSEEN_CUST_00131,retry,False,0.0,1
CASE_000677,UNSEEN_CUST_00132,retry,False,0.0,1
CASE_000678,UNSEEN_CUST_00132,retry,True,21696.77,1
CASE_000679,UNSEEN_CUST_00132,retry,False,0.0,1
CASE_000680,UNSEEN_CUST_00133,retry,False,0.0,1
CASE_000681,UNSEEN_CUST_00133,retry,False,0.0,1
CASE_000682,UNSEEN_CUST_00133,retry,True,42446.36,1
CASE_000683,UNSEEN_CUST_00134,retry,True,14196.0,1
CASE_000684,UNSEEN_CUST_00134,retry,False,0.0,1
CASE_000685,UNSEEN_CUST_00137,retry,True,38446.2,1
CASE_000686,UNSEEN_CUST_00138,retry,False,0.0,1
CASE_000687,UNSEEN_CUST_00139,retry,False,0.0,1
CASE_000688,UNSEEN_CUST_00140,retry,False,0.0,1
CASE_000689,UNSEEN_CUST_00140,retry,False,0.0,1
CASE_000690,UNSEEN_CUST_00141,retry,True,15690.23,1
CASE_000691,UNSEEN_CUST_00141,retry,True,44753.48,1
CASE_000692,UNSEEN_CUST_00141,retry,False,0.0,1
CASE_000693,UNSEEN_CUST_00142,retry,False,0.0,1
CASE_000694,UNSEEN_CUST_00143,retry,False,0.0,1
CASE_000695,UNSEEN_CUST_00148,retry,False,0.0,1
CASE_000696,UNSEEN_CUST_00148,retry,True,36039.48,1
CASE_000697,UNSEEN_CUST_00149,retry,False,0.0,1
CASE_000698,UNSEEN_CUST_00149,retry,False,0.0,1
CASE_000699,UNSEEN_CUST_00150,retry,True,6272.88,1
CASE_000700,UNSEEN_CUST_00150,retry,True,12995.94,1
CASE_000701,UNSEEN_CUST_00151,retry,False,0.0,1
CASE_000702,UNSEEN_CUST_00151,retry,False,0.0,1
CASE_000703,UNSEEN_CUST_00151,retry,True,27723.42,1
CASE_000704,UNSEEN_CUST_00153,retry,False,0.0,1
CASE_000705,UNSEEN_CUST_00153,retry,True,73065.49,1
CASE_000706,UNSEEN_CUST_00155,retry,True,1518.04,1
CASE_000707,UNSEEN_CUST_00155,retry,False,0.0,1
CASE_000708,UNSEEN_CUST_00156,retry,True,24922.51,1
CASE_000709,UNSEEN_CUST_00157,retry,True,32570.22,1
CASE_000710,UNSEEN_CUST_00158,retry,False,0.0,1
CASE_000711,UNSEEN_CUST_00160,retry,False,0.0,1
CASE_000712,UNSEEN_CUST_00161,retry,False,0.0,1
CASE_000713,UNSEEN_CUST_00162,retry,False,0.0,1
CASE_000714,UNSEEN_CUST_00162,retry,False,0.0,1
CASE_000715,UNSEEN_CUST_00163,retry,True,1174.37,1
CASE_000716,UNSEEN_CUST_00163,retry,True,49202.28,1
CASE_000717,UNSEEN_CUST_00163,retry,False,0.0,1
CASE_000718,UNSEEN_CUST_00165,retry,False,0.0,1
CASE_000719,UNSEEN_CUST_00165,retry,False,0.0,1
CASE_000720,UNSEEN_CUST_00165,retry,False,0.0,1
CASE_000721,UNSEEN_CUST_00166,retry,False,0.0,1
CASE_000722,UNSEEN_CUST_00167,retry,False,0.0,1
CASE_000723,UNSEEN_CUST_00168,retry,True,41029.21,1
CASE_000724,UNSEEN_CUST_00168,retry,False,0.0,1
CASE_000725,UNSEEN_CUST_00168,retry,False,0.0,1
CASE_000726,UNSEEN_CUST_00169,retry,False,0.0,1
CASE_000727,UNSEEN_CUST_00170,retry,False,0.0,1
CASE_000728,UNSEEN_CUST_00170,retry,True,34916.02,1
CASE_000729,UNSEEN_CUST_00171,retry,False,0.0,1
CASE_000730,UNSEEN_CUST_00173,retry,False,0.0,1
CASE_000731,UNSEEN_CUST_00177,retry,False,0.0,1
CASE_000732,UNSEEN_CUST_00179,retry,False,0.0,1
CASE_000733,UNSEEN_CUST_00179,retry,False,0.0,1
CASE_000734,UNSEEN_CUST_00180,retry,False,0.0,1
CASE_000735,UNSEEN_CUST_00180,retry,True,49401.26,1
CASE_000736,UNSEEN_CUST_00181,retry,True,57370.65,1
CASE_000737,UNSEEN_CUST_00181,retry,False,0.0,1
CASE_000738,UNSEEN_CUST_00182,retry,False,0.0,1
CASE_000739,UNSEEN_CUST_00182,retry,False,0.0,1
CASE_000740,UNSEEN_CUST_00183,retry,True,3032.21,1
CASE_000741,UNSEEN_CUST_00184,retry,True,60499.79,1
CASE_000742,UNSEEN_CUST_00186,retry,False,0.0,1
CASE_000743,UNSEEN_CUST_00186,retry,True,10367.98,1
CASE_000744,UNSEEN_CUST_00186,retry,True,19309.73,1
CASE_000745,UNSEEN_CUST_00187,retry,True,3198.42,1
CASE_000746,UNSEEN_CUST_00188,retry,True,32675.76,1
CASE_000747,UNSEEN_CUST_00189,retry,False,0.0,1
CASE_000748,UNSEEN_CUST_00190,retry,False,0.0,1
CASE_000749,UNSEEN_CUST_00190,retry,False,0.0,1
CASE_000750,UNSEEN_CUST_00192,retry,True,15892.94,1
CASE_000751,UNSEEN_CUST_00192,retry,False,0.0,1
CASE_000752,UNSEEN_CUST_00193,retry,False,0.0,1
CASE_000753,UNSEEN_CUST_00193,retry,False,0.0,1
CASE_000754,UNSEEN_CUST_00193,retry,False,0.0,1
CASE_000755,UNSEEN_CUST_00194,retry,False,0.0,1
CASE_000756,UNSEEN_CUST_00194,retry,True,28700.27,1
CASE_000757,UNSEEN_CUST_00194,retry,False,0.0,1
CASE_000758,UNSEEN_CUST_00195,retry,False,0.0,1
CASE_000759,UNSEEN_CUST_00195,retry,False,0.0,1
CASE_000760,UNSEEN_CUST_00195,retry,False,0.0,1
CASE_000761,UNSEEN_CUST_00198,retry,False,0.0,1
CASE_000762,UNSEEN_CUST_00198,retry,True,45841.36,1
CASE_000763,UNSEEN_CUST_00199,retry,False,0.0,1
CASE_000764,UNSEEN_CUST_00199,retry,True,11998.66,1
CASE_000765,UNSEEN_CUST_00199,retry,False,0.0,1
CASE_000766,UNSEEN_CUST_00200,retry,False,0.0,1
CASE_000767,UNSEEN_CUST_00200,retry,False,0.0,1
CASE_000768,UNSEEN_CUST_00200,retry,True,18733.16,1
CASE_000769,UNSEEN_CUST_00201,retry,False,0.0,1
CASE_000770,UNSEEN_CUST_00202,retry,False,0.0,1
CASE_000771,UNSEEN_CUST_00202,retry,True,22889.17,1
CASE_000772,UNSEEN_CUST_00202,retry,False,0.0,1
CASE_000773,UNSEEN_CUST_00204,retry,True,5491.14,1
CASE_000774,UNSEEN_CUST_00206,retry,False,0.0,1
CASE_000775,UNSEEN_CUST_00206,retry,False,0.0,1
CASE_000776,UNSEEN_CUST_00208,retry,True,3527.72,1
CASE_000777,UNSEEN_CUST_00208,retry,False,0.0,1
CASE_000778,UNSEEN_CUST_00209,retry,False,0.0,1
CASE_000779,UNSEEN_CUST_00209,retry,True,2214.37,1
CASE_000780,UNSEEN_CUST_00210,retry,True,5074.03,1
CASE_000781,UNSEEN_CUST_00210,retry,False,0.0,1
CASE_000782,UNSEEN_CUST_00210,retry,False,0.0,1
CASE_000783,UNSEEN_CUST_00210,retry,False,0.0,1
CASE_000784,UNSEEN_CUST_00211,retry,False,0.0,1
CASE_000785,UNSEEN_CUST_00212,retry,True,6325.56,1
CASE_000786,UNSEEN_CUST_00213,retry,False,0.0,1
CASE_000787,UNSEEN_CUST_00213,retry,True,4138.1,1
CASE_000788,UNSEEN_CUST_00216,retry,True,37226.99,1
CASE_000789,UNSEEN_CUST_00217,retry,False,0.0,1
CASE_000790,UNSEEN_CUST_00217,retry,False,0.0,1
CASE_000791,UNSEEN_CUST_00217,retry,True,2397.35,1
CASE_000792,UNSEEN_CUST_00217,retry,True,25875.55,1
CASE_000793,UNSEEN_CUST_00218,retry,False,0.0,1
CASE_000794,UNSEEN_CUST_00219,retry,True,3962.96,1
CASE_000795,UNSEEN_CUST_00220,retry,False,0.0,1
CASE_000796,UNSEEN_CUST_00221,retry,True,66560.79,1
CASE_000797,UNSEEN_CUST_00222,retry,False,0.0,1
CASE_000798,UNSEEN_CUST_00223,retry,False,0.0,1
CASE_000799,UNSEEN_CUST_00223,retry,True,1700.74,1
CASE_000800,UNSEEN_CUST_00224,retry,False,0.0,1
CASE_000801,UNSEEN_CUST_00226,retry,False,0.0,1
CASE_000802,UNSEEN_CUST_00227,retry,True,10528.51,1
CASE_000803,UNSEEN_CUST_00227,retry,False,0.0,1
CASE_000804,UNSEEN_CUST_00228,retry,False,0.0,1
CASE_000805,UNSEEN_CUST_00230,retry,False,0.0,1
CASE_000806,UNSEEN_CUST_00230,retry,True,9404.32,1
CASE_000807,UNSEEN_CUST_00232,retry,False,0.0,1
CASE_000808,UNSEEN_CUST_00233,retry,True,73955.95,1
CASE_000809,UNSEEN_CUST_00234,retry,False,0.0,1
CASE_000810,UNSEEN_CUST_00234,retry,True,47545.19,1
CASE_000811,UNSEEN_CUST_00236,retry,False,0.0,1
CASE_000812,UNSEEN_CUST_00236,retry,False,0.0,1
CASE_000813,UNSEEN_CUST_00237,retry,True,13543.36,1
CASE_000814,UNSEEN_CUST_00238,retry,False,0.0,1
CASE_000815,UNSEEN_CUST_00239,retry,True,4581.73,1
CASE_000816,UNSEEN_CUST_00244,retry,False,0.0,1
CASE_000817,UNSEEN_CUST_00245,retry,True,54833.84,1
CASE_000818,UNSEEN_CUST_00245,retry,False,0.0,1
CASE_000819,UNSEEN_CUST_00246,retry,True,7281.66,1
CASE_000820,UNSEEN_CUST_00247,retry,False,0.0,1
CASE_000821,UNSEEN_CUST_00247,retry,True,12808.49,1
CASE_000822,UNSEEN_CUST_00250,retry,False,0.0,1
CASE_000823,UNSEEN_CUST_00250,retry,False,0.0,1
CASE_000824,UNSEEN_CUST_00251,retry,False,0.0,1
CASE_000825,UNSEEN_CUST_00252,retry,True,49670.45,1
CASE_000826,UNSEEN_CUST_00254,retry,False,0.0,1
CASE_000827,UNSEEN_CUST_00254,retry,False,0.0,1
CASE_000828,UNSEEN_CUST_00254,retry,False,0.0,1
CASE_000829,UNSEEN_CUST_00254,retry,False,0.0,1
CASE_000830,UNSEEN_CUST_00257,retry,True,15700.87,1
CASE_000831,UNSEEN_CUST_00257,retry,False,0.0,1
CASE_000832,UNSEEN_CUST_00258,retry,False,0.0,1
CASE_000833,UNSEEN_CUST_00258,retry,False,0.0,1
CASE_000834,UNSEEN_CUST_00258,retry,False,0.0,1
CASE_000835,UNSEEN_CUST_00259,retry,False,0.0,1
CASE_000836,UNSEEN_CUST_00260,retry,False,0.0,1
CASE_000837,UNSEEN_CUST_00260,retry,True,5899.51,1
CASE_000838,UNSEEN_CUST_00260,retry,False,0.0,1
CASE_000839,UNSEEN_CUST_00261,retry,True,24953.57,1
CASE_000840,UNSEEN_CUST_00262,retry,False,0.0,1
CASE_000841,UNSEEN_CUST_00262,retry,False,0.0,1
CASE_000842,UNSEEN_CUST_00263,retry,False,0.0,1
CASE_000843,UNSEEN_CUST_00263,retry,True,19115.2,1
CASE_000844,UNSEEN_CUST_00263,retry,True,29763.06,1
CASE_000845,UNSEEN_CUST_00263,retry,False,0.0,1
CASE_000846,UNSEEN_CUST_00264,retry,False,0.0,1
CASE_000847,UNSEEN_CUST_00265,retry,False,0.0,1
CASE_000848,UNSEEN_CUST_00266,retry,False,0.0,1
CASE_000849,UNSEEN_CUST_00267,retry,False,0.0,1
CASE_000850,UNSEEN_CUST_00268,retry,True,119938.7,1
CASE_000851,UNSEEN_CUST_00271,retry,False,0.0,1
CASE_000852,UNSEEN_CUST_00272,retry,False,0.0,1
CASE_000853,UNSEEN_CUST_00273,retry,False,0.0,1
CASE_000854,UNSEEN_CUST_00273,retry,False,0.0,1
CASE_000855,UNSEEN_CUST_00274,retry,True,15508.44,1
CASE_000856,UNSEEN_CUST_00274,retry,True,14528.47,1
CASE_000857,UNSEEN_CUST_00274,retry,False,0.0,1
CASE_000858,UNSEEN_CUST_00274,retry,True,19316.18,1
CASE_000859,UNSEEN_CUST_00275,retry,False,0.0,1
CASE_000860,UNSEEN_CUST_00278,retry,False,0.0,1
CASE_000861,UNSEEN_CUST_00278,retry,False,0.0,1
