case_id,customer_id,customer_segment,customer_lifetime_value,successful_payment_count,failed_payment_count,total_payment_attempts,communication_opt_in,action,recovery_amount,action_cost,failure_category,amount_bucket,attempt_number,historical_failure_rate,customer_success_rate,failure_to_success_ratio,amount_to_lifetime_value_ratio,payment_history_volume,recovery_probability,expected_recovery,erv
CASE_000918,UNSEEN_CUST_00325,high_value,498221.76,3,0,3,False,retry,5471.19,2.0,timeout,5k_25k,1,0.0,1.0,0.0,0.010981435254855187,3,0.9821694800666045,5373.6358376456055,5371.6358376456055
CASE_000918,UNSEEN_CUST_00325,high_value,498221.76,3,0,3,False,reminder,5471.19,5.0,timeout,5k_25k,1,0.0,1.0,0.0,0.010981435254855187,3,0.9821694800666045,5373.6358376456055,5368.6358376456055
CASE_000918,UNSEEN_CUST_00325,high_value,498221.76,3,0,3,False,escalate,5471.19,25.0,timeout,5k_25k,1,0.0,1.0,0.0,0.010981435254855187,3,0.9821694800666045,5373.6358376456055,5348.6358376456055
CASE_000919,UNSEEN_CUST_00326,regular,64417.37,3,1,4,True,retry,60520.52,2.0,temporary_bank_failure,25k_100k,1,0.25,0.75,0.3333333333333333,0.9395062232438237,4,0.988799813100982,59842.678864774236,59840.678864774236
CASE_000919,UNSEEN_CUST_00326,regular,64417.37,3,1,4,True,reminder,60520.52,5.0,temporary_bank_failure,25k_100k,1,0.25,0.75,0.3333333333333333,0.9395062232438237,4,0.988799813100982,59842.678864774236,59837.678864774236
CASE_000919,UNSEEN_CUST_00326,regular,64417.37,3,1,4,True,escalate,60520.52,25.0,temporary_bank_failure,25k_100k,1,0.25,0.75,0.3333333333333333,0.9395062232438237,4,0.988799813100982,59842.678864774236,59817.678864774236
CASE_000920,UNSEEN_CUST_00326,regular,64417.37,3,1,4,True,retry,5824.59,2.0,risk_decline,5k_25k,1,0.25,0.75,0.3333333333333333,0.09041955609178083,4,0.301591266752308,1756.6454764128257,1754.6454764128257
CASE_000920,UNSEEN_CUST_00326,regular,64417.37,3,1,4,True,reminder,5824.59,5.0,risk_decline,5k_25k,1,0.25,0.75,0.3333333333333333,0.09041955609178083,4,0.301591266752308,1756.6454764128257,1751.6454764128257
CASE_000920,UNSEEN_CUST_00326,regular,64417.37,3,1,4,True,escalate,5824.59,25.0,risk_decline,5k_25k,1,0.25,0.75,0.3333333333333333,0.09041955609178083,4,0.301591266752308,1756.6454764128257,1731.6454764128257
CASE_000921,UNSEEN_CUST_00326,regular,64417.37,3,1,4,True,retry,20737.17,2.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.32191891721130494,4,0.9912388720348606,20555.48899999515,20553.48899999515
CASE_000921,UNSEEN_CUST_00326,regular,64417.37,3,1,4,True,reminder,20737.17,5.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.32191891721130494,4,0.9912388720348606,20555.48899999515,20550.48899999515
CASE_000921,UNSEEN_CUST_00326,regular,64417.37,3,1,4,True,escalate,20737.17,25.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.32191891721130494,4,0.9912388720348606,20555.48899999515,20530.48899999515
CASE_000922,UNSEEN_CUST_00328,regular,81493.43,2,1,3,True,retry,29135.77,2.0,expired_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.357522931603198,3,0.8342667292854343,24307.003543112678,24305.003543112678
CASE_000922,UNSEEN_CUST_00328,regular,81493.43,2,1,3,True,reminder,29135.77,5.0,expired_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.357522931603198,3,0.8342667292854343,24307.003543112678,24302.003543112678
CASE_000922,UNSEEN_CUST_00328,regular,81493.43,2,1,3,True,escalate,29135.77,25.0,expired_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.357522931603198,3,0.8342667292854343,24307.003543112678,24282.003543112678
CASE_000923,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,retry,26893.77,2.0,temporary_bank_failure,25k_100k,1,0.2857142857142857,0.7142857142857143,0.4,0.43310099356092135,7,0.9967474433939637,26806.29649072528,26804.29649072528
CASE_000923,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,reminder,26893.77,5.0,temporary_bank_failure,25k_100k,1,0.2857142857142857,0.7142857142857143,0.4,0.43310099356092135,7,0.9967474433939637,26806.29649072528,26801.29649072528
CASE_000923,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,escalate,26893.77,25.0,temporary_bank_failure,25k_100k,1,0.2857142857142857,0.7142857142857143,0.4,0.43310099356092135,7,0.9967474433939637,26806.29649072528,26781.29649072528
CASE_000924,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,retry,16949.3,2.0,unknown_failure,5k_25k,1,0.2857142857142857,0.7142857142857143,0.4,0.2729538725943638,7,0.762449034396237,12922.977418692139,12920.977418692139
CASE_000924,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,reminder,16949.3,5.0,unknown_failure,5k_25k,1,0.2857142857142857,0.7142857142857143,0.4,0.2729538725943638,7,0.762449034396237,12922.977418692139,12917.977418692139
CASE_000924,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,escalate,16949.3,25.0,unknown_failure,5k_25k,1,0.2857142857142857,0.7142857142857143,0.4,0.2729538725943638,7,0.762449034396237,12922.977418692139,12897.977418692139
CASE_000925,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,retry,41945.79,2.0,unknown_failure,25k_100k,1,0.2857142857142857,0.7142857142857143,0.4,0.67550080649525,7,0.760144489366698,31884.861120632748,31882.861120632748
CASE_000925,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,reminder,41945.79,5.0,unknown_failure,25k_100k,1,0.2857142857142857,0.7142857142857143,0.4,0.67550080649525,7,0.760144489366698,31884.861120632748,31879.861120632748
CASE_000925,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,escalate,41945.79,25.0,unknown_failure,25k_100k,1,0.2857142857142857,0.7142857142857143,0.4,0.67550080649525,7,0.760144489366698,31884.861120632748,31859.861120632748
CASE_000926,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,retry,4972.59,2.0,unknown_failure,0_5k,1,0.2857142857142857,0.7142857142857143,0.4,0.08007927745240262,7,0.5566416346261958,2767.9506259258746,2765.9506259258746
CASE_000926,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,reminder,4972.59,5.0,unknown_failure,0_5k,1,0.2857142857142857,0.7142857142857143,0.4,0.08007927745240262,7,0.5566416346261958,2767.9506259258746,2762.9506259258746
CASE_000926,UNSEEN_CUST_00330,regular,62095.84,5,2,7,True,escalate,4972.59,25.0,unknown_failure,0_5k,1,0.2857142857142857,0.7142857142857143,0.4,0.08007927745240262,7,0.5566416346261958,2767.9506259258746,2742.9506259258746
CASE_000927,UNSEEN_CUST_00333,regular,68994.03,1,1,2,True,retry,4228.7,2.0,risk_decline,0_5k,1,0.5,0.5,1.0,0.06129081023387096,2,0.47418829012837316,2005.2000224658516,2003.2000224658516
CASE_000927,UNSEEN_CUST_00333,regular,68994.03,1,1,2,True,reminder,4228.7,5.0,risk_decline,0_5k,1,0.5,0.5,1.0,0.06129081023387096,2,0.47418829012837316,2005.2000224658516,2000.2000224658516
CASE_000927,UNSEEN_CUST_00333,regular,68994.03,1,1,2,True,escalate,4228.7,25.0,risk_decline,0_5k,1,0.5,0.5,1.0,0.06129081023387096,2,0.47418829012837316,2005.2000224658516,1980.2000224658516
CASE_000928,UNSEEN_CUST_00333,regular,68994.03,1,1,2,True,retry,7792.94,2.0,insufficient_funds,5k_25k,1,0.5,0.5,1.0,0.11295093213137426,2,0.7586881726728183,5912.411408348912,5910.411408348912
CASE_000928,UNSEEN_CUST_00333,regular,68994.03,1,1,2,True,reminder,7792.94,5.0,insufficient_funds,5k_25k,1,0.5,0.5,1.0,0.11295093213137426,2,0.7586881726728183,5912.411408348912,5907.411408348912
CASE_000928,UNSEEN_CUST_00333,regular,68994.03,1,1,2,True,escalate,7792.94,25.0,insufficient_funds,5k_25k,1,0.5,0.5,1.0,0.11295093213137426,2,0.7586881726728183,5912.411408348912,5887.411408348912
CASE_000929,UNSEEN_CUST_00333,regular,68994.03,1,1,2,True,retry,41850.55,2.0,authentication_failed,25k_100k,1,0.5,0.5,1.0,0.6065821926911648,2,0.7799852072614093,32642.809915753976,32640.809915753976
CASE_000929,UNSEEN_CUST_00333,regular,68994.03,1,1,2,True,reminder,41850.55,5.0,authentication_failed,25k_100k,1,0.5,0.5,1.0,0.6065821926911648,2,0.7799852072614093,32642.809915753976,32637.809915753976
CASE_000929,UNSEEN_CUST_00333,regular,68994.03,1,1,2,True,escalate,41850.55,25.0,authentication_failed,25k_100k,1,0.5,0.5,1.0,0.6065821926911648,2,0.7799852072614093,32642.809915753976,32617.809915753976
CASE_000930,UNSEEN_CUST_00334,regular,73838.95,3,1,4,True,retry,9583.7,2.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.12979193230672972,4,0.7830673931386867,7504.682975623232,7502.682975623232
CASE_000930,UNSEEN_CUST_00334,regular,73838.95,3,1,4,True,reminder,9583.7,5.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.12979193230672972,4,0.7830673931386867,7504.682975623232,7499.682975623232
CASE_000930,UNSEEN_CUST_00334,regular,73838.95,3,1,4,True,escalate,9583.7,25.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.12979193230672972,4,0.7830673931386867,7504.682975623232,7479.682975623232
CASE_000931,UNSEEN_CUST_00335,regular,40466.72,2,0,2,True,retry,11621.04,2.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.2871752393077571,2,0.9976587617842936,11593.832377045748,11591.832377045748
CASE_000931,UNSEEN_CUST_00335,regular,40466.72,2,0,2,True,reminder,11621.04,5.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.2871752393077571,2,0.9976587617842936,11593.832377045748,11588.832377045748
CASE_000931,UNSEEN_CUST_00335,regular,40466.72,2,0,2,True,escalate,11621.04,25.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.2871752393077571,2,0.9976587617842936,11593.832377045748,11568.832377045748
CASE_000932,UNSEEN_CUST_00335,regular,40466.72,2,0,2,True,retry,42342.86,2.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,1.0463625418615594,2,0.8573566254337376,36302.93156081319,36300.93156081319
CASE_000932,UNSEEN_CUST_00335,regular,40466.72,2,0,2,True,reminder,42342.86,5.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,1.0463625418615594,2,0.8573566254337376,36302.93156081319,36297.93156081319
CASE_000932,UNSEEN_CUST_00335,regular,40466.72,2,0,2,True,escalate,42342.86,25.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,1.0463625418615594,2,0.8573566254337376,36302.93156081319,36277.93156081319
CASE_000933,UNSEEN_CUST_00337,regular,69107.62,3,1,4,True,retry,27018.5,2.0,timeout,25k_100k,1,0.25,0.75,0.3333333333333333,0.3909626753171358,4,0.995010630552923,26883.69472159415,26881.69472159415
CASE_000933,UNSEEN_CUST_00337,regular,69107.62,3,1,4,True,reminder,27018.5,5.0,timeout,25k_100k,1,0.25,0.75,0.3333333333333333,0.3909626753171358,4,0.995010630552923,26883.69472159415,26878.69472159415
CASE_000933,UNSEEN_CUST_00337,regular,69107.62,3,1,4,True,escalate,27018.5,25.0,timeout,25k_100k,1,0.25,0.75,0.3333333333333333,0.3909626753171358,4,0.995010630552923,26883.69472159415,26858.69472159415
CASE_000934,UNSEEN_CUST_00340,regular,37297.03,5,1,6,True,retry,45437.53,2.0,unknown_failure,25k_100k,1,0.16666666666666666,0.8333333333333334,0.2,1.2182613468150145,6,0.6661880829030933,30269.941002551786,30267.941002551786
CASE_000934,UNSEEN_CUST_00340,regular,37297.03,5,1,6,True,reminder,45437.53,5.0,unknown_failure,25k_100k,1,0.16666666666666666,0.8333333333333334,0.2,1.2182613468150145,6,0.6661880829030933,30269.941002551786,30264.941002551786
CASE_000934,UNSEEN_CUST_00340,regular,37297.03,5,1,6,True,escalate,45437.53,25.0,unknown_failure,25k_100k,1,0.16666666666666666,0.8333333333333334,0.2,1.2182613468150145,6,0.6661880829030933,30269.941002551786,30244.941002551786
CASE_000935,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,retry,7799.83,2.0,unknown_failure,5k_25k,1,0.5555555555555556,0.4444444444444444,1.25,0.7619104833352869,9,0.9267269532439368,7228.3126917206555,7226.3126917206555
CASE_000935,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,reminder,7799.83,5.0,unknown_failure,5k_25k,1,0.5555555555555556,0.4444444444444444,1.25,0.7619104833352869,9,0.9267269532439368,7228.3126917206555,7223.3126917206555
CASE_000935,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,escalate,7799.83,25.0,unknown_failure,5k_25k,1,0.5555555555555556,0.4444444444444444,1.25,0.7619104833352869,9,0.9267269532439368,7228.3126917206555,7203.3126917206555
CASE_000936,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,retry,11567.79,2.0,authentication_failed,5k_25k,1,0.5555555555555556,0.4444444444444444,1.25,1.1299759699917946,9,0.9507349474029113,10997.902217217925,10995.902217217925
CASE_000936,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,reminder,11567.79,5.0,authentication_failed,5k_25k,1,0.5555555555555556,0.4444444444444444,1.25,1.1299759699917946,9,0.9507349474029113,10997.902217217925,10992.902217217925
CASE_000936,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,escalate,11567.79,25.0,authentication_failed,5k_25k,1,0.5555555555555556,0.4444444444444444,1.25,1.1299759699917946,9,0.9507349474029113,10997.902217217925,10972.902217217925
CASE_000937,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,retry,18077.85,2.0,unknown_failure,5k_25k,1,0.5555555555555556,0.4444444444444444,1.25,1.765897901770015,9,0.9267269532439368,16753.2308517009,16751.2308517009
CASE_000937,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,reminder,18077.85,5.0,unknown_failure,5k_25k,1,0.5555555555555556,0.4444444444444444,1.25,1.765897901770015,9,0.9267269532439368,16753.2308517009,16748.2308517009
CASE_000937,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,escalate,18077.85,25.0,unknown_failure,5k_25k,1,0.5555555555555556,0.4444444444444444,1.25,1.765897901770015,9,0.9267269532439368,16753.2308517009,16728.2308517009
CASE_000938,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,retry,521.72,2.0,temporary_bank_failure,0_5k,1,0.5555555555555556,0.4444444444444444,1.25,0.050963153987418436,9,0.995885816787551,519.5735483344012,517.5735483344012
CASE_000938,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,reminder,521.72,5.0,temporary_bank_failure,0_5k,1,0.5555555555555556,0.4444444444444444,1.25,0.050963153987418436,9,0.995885816787551,519.5735483344012,514.5735483344012
CASE_000938,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,escalate,521.72,25.0,temporary_bank_failure,0_5k,1,0.5555555555555556,0.4444444444444444,1.25,0.050963153987418436,9,0.995885816787551,519.5735483344012,494.57354833440115
CASE_000939,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,retry,2851.8,2.0,limit_exceeded,0_5k,1,0.5555555555555556,0.4444444444444444,1.25,0.27857226585394446,9,0.7920682666653335,2258.8202828761982,2256.8202828761982
CASE_000939,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,reminder,2851.8,5.0,limit_exceeded,0_5k,1,0.5555555555555556,0.4444444444444444,1.25,0.27857226585394446,9,0.7920682666653335,2258.8202828761982,2253.8202828761982
CASE_000939,UNSEEN_CUST_00342,new,10237.2,4,5,9,True,escalate,2851.8,25.0,limit_exceeded,0_5k,1,0.5555555555555556,0.4444444444444444,1.25,0.27857226585394446,9,0.7920682666653335,2258.8202828761982,2233.8202828761982
CASE_000940,UNSEEN_CUST_00343,regular,73183.98,3,0,3,True,retry,43708.14,2.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.5972364443693825,3,0.8627519528277247,37709.28313946758,37707.28313946758
CASE_000940,UNSEEN_CUST_00343,regular,73183.98,3,0,3,True,reminder,43708.14,5.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.5972364443693825,3,0.8627519528277247,37709.28313946758,37704.28313946758
CASE_000940,UNSEEN_CUST_00343,regular,73183.98,3,0,3,True,escalate,43708.14,25.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.5972364443693825,3,0.8627519528277247,37709.28313946758,37684.28313946758
CASE_000941,UNSEEN_CUST_00344,regular,36237.03,4,1,5,True,retry,47491.31,2.0,timeout,25k_100k,1,0.2,0.8,0.25,1.3105740177934009,5,0.9882760915210193,46934.52622801309,46932.52622801309
CASE_000941,UNSEEN_CUST_00344,regular,36237.03,4,1,5,True,reminder,47491.31,5.0,timeout,25k_100k,1,0.2,0.8,0.25,1.3105740177934009,5,0.9882760915210193,46934.52622801309,46929.52622801309
CASE_000941,UNSEEN_CUST_00344,regular,36237.03,4,1,5,True,escalate,47491.31,25.0,timeout,25k_100k,1,0.2,0.8,0.25,1.3105740177934009,5,0.9882760915210193,46934.52622801309,46909.52622801309
CASE_000942,UNSEEN_CUST_00345,regular,89410.15,3,0,3,True,retry,24768.6,2.0,insufficient_funds,5k_25k,1,0.0,1.0,0.0,0.27702223964505146,3,0.887421019649198,21980.176267283125,21978.176267283125
CASE_000942,UNSEEN_CUST_00345,regular,89410.15,3,0,3,True,reminder,24768.6,5.0,insufficient_funds,5k_25k,1,0.0,1.0,0.0,0.27702223964505146,3,0.887421019649198,21980.176267283125,21975.176267283125
CASE_000942,UNSEEN_CUST_00345,regular,89410.15,3,0,3,True,escalate,24768.6,25.0,insufficient_funds,5k_25k,1,0.0,1.0,0.0,0.27702223964505146,3,0.887421019649198,21980.176267283125,21955.176267283125
CASE_000943,UNSEEN_CUST_00345,regular,89410.15,3,0,3,True,retry,24510.48,2.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.27413531908849276,3,0.8607176014702483,21096.601556484493,21094.601556484493
CASE_000943,UNSEEN_CUST_00345,regular,89410.15,3,0,3,True,reminder,24510.48,5.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.27413531908849276,3,0.8607176014702483,21096.601556484493,21091.601556484493
CASE_000943,UNSEEN_CUST_00345,regular,89410.15,3,0,3,True,escalate,24510.48,25.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.27413531908849276,3,0.8607176014702483,21096.601556484493,21071.601556484493
CASE_000944,UNSEEN_CUST_00346,regular,22955.41,1,1,2,True,retry,9168.14,2.0,insufficient_funds,5k_25k,1,0.5,0.5,1.0,0.39938907647478306,2,0.8438545111952042,7736.576298269199,7734.576298269199
CASE_000944,UNSEEN_CUST_00346,regular,22955.41,1,1,2,True,reminder,9168.14,5.0,insufficient_funds,5k_25k,1,0.5,0.5,1.0,0.39938907647478306,2,0.8438545111952042,7736.576298269199,7731.576298269199
CASE_000944,UNSEEN_CUST_00346,regular,22955.41,1,1,2,True,escalate,9168.14,25.0,insufficient_funds,5k_25k,1,0.5,0.5,1.0,0.39938907647478306,2,0.8438545111952042,7736.576298269199,7711.576298269199
CASE_000945,UNSEEN_CUST_00346,regular,22955.41,1,1,2,True,retry,43466.16,2.0,temporary_bank_failure,25k_100k,1,0.5,0.5,1.0,1.8935039713949786,2,0.9827866660083141,42717.962470583945,42715.962470583945
CASE_000945,UNSEEN_CUST_00346,regular,22955.41,1,1,2,True,reminder,43466.16,5.0,temporary_bank_failure,25k_100k,1,0.5,0.5,1.0,1.8935039713949786,2,0.9827866660083141,42717.962470583945,42712.962470583945
CASE_000945,UNSEEN_CUST_00346,regular,22955.41,1,1,2,True,escalate,43466.16,25.0,temporary_bank_failure,25k_100k,1,0.5,0.5,1.0,1.8935039713949786,2,0.9827866660083141,42717.962470583945,42692.962470583945
CASE_000946,UNSEEN_CUST_00347,new,4077.46,2,1,3,True,retry,19397.37,2.0,risk_decline,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,4.757218954937632,3,0.4003618350909635,7765.966649138402,7763.966649138402
CASE_000946,UNSEEN_CUST_00347,new,4077.46,2,1,3,True,reminder,19397.37,5.0,risk_decline,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,4.757218954937632,3,0.4003618350909635,7765.966649138402,7760.966649138402
CASE_000946,UNSEEN_CUST_00347,new,4077.46,2,1,3,True,escalate,19397.37,25.0,risk_decline,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,4.757218954937632,3,0.4003618350909635,7765.966649138402,7740.966649138402
CASE_000947,UNSEEN_CUST_00348,high_value,132792.52,2,1,3,True,retry,53066.23,2.0,blocked_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.39961761400416235,3,0.6402048649269554,33973.25860933275,33971.25860933275
CASE_000947,UNSEEN_CUST_00348,high_value,132792.52,2,1,3,True,reminder,53066.23,5.0,blocked_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.39961761400416235,3,0.6402048649269554,33973.25860933275,33968.25860933275
CASE_000947,UNSEEN_CUST_00348,high_value,132792.52,2,1,3,True,escalate,53066.23,25.0,blocked_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.39961761400416235,3,0.6402048649269554,33973.25860933275,33948.25860933275
CASE_000948,UNSEEN_CUST_00348,high_value,132792.52,2,1,3,True,retry,93972.97,2.0,temporary_bank_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.7076676457378774,3,0.9986433043406541,93845.47727950515,93843.47727950515
CASE_000948,UNSEEN_CUST_00348,high_value,132792.52,2,1,3,True,reminder,93972.97,5.0,temporary_bank_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.7076676457378774,3,0.9986433043406541,93845.47727950515,93840.47727950515
CASE_000948,UNSEEN_CUST_00348,high_value,132792.52,2,1,3,True,escalate,93972.97,25.0,temporary_bank_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.7076676457378774,3,0.9986433043406541,93845.47727950515,93820.47727950515
CASE_000949,UNSEEN_CUST_00349,regular,97395.82,1,2,3,True,retry,29494.84,2.0,insufficient_funds,25k_100k,1,0.6666666666666666,0.3333333333333333,2.0,0.3028347623132081,3,0.6076362768558066,17922.13476405772,17920.13476405772
CASE_000949,UNSEEN_CUST_00349,regular,97395.82,1,2,3,True,reminder,29494.84,5.0,insufficient_funds,25k_100k,1,0.6666666666666666,0.3333333333333333,2.0,0.3028347623132081,3,0.6076362768558066,17922.13476405772,17917.13476405772
CASE_000949,UNSEEN_CUST_00349,regular,97395.82,1,2,3,True,escalate,29494.84,25.0,insufficient_funds,25k_100k,1,0.6666666666666666,0.3333333333333333,2.0,0.3028347623132081,3,0.6076362768558066,17922.13476405772,17897.13476405772
CASE_000950,UNSEEN_CUST_00349,regular,97395.82,1,2,3,True,retry,26099.54,2.0,unknown_failure,25k_100k,1,0.6666666666666666,0.3333333333333333,2.0,0.2679739233162162,3,0.7121653100969679,18587.186997488217,18585.186997488217
CASE_000950,UNSEEN_CUST_00349,regular,97395.82,1,2,3,True,reminder,26099.54,5.0,unknown_failure,25k_100k,1,0.6666666666666666,0.3333333333333333,2.0,0.2679739233162162,3,0.7121653100969679,18587.186997488217,18582.186997488217
CASE_000950,UNSEEN_CUST_00349,regular,97395.82,1,2,3,True,escalate,26099.54,25.0,unknown_failure,25k_100k,1,0.6666666666666666,0.3333333333333333,2.0,0.2679739233162162,3,0.7121653100969679,18587.186997488217,18562.186997488217
CASE_000951,UNSEEN_CUST_00351,regular,72882.8,4,1,5,True,retry,29933.8,2.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.4107114435779086,5,0.7098229172675903,21247.697240904592,21245.697240904592
CASE_000951,UNSEEN_CUST_00351,regular,72882.8,4,1,5,True,reminder,29933.8,5.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.4107114435779086,5,0.7098229172675903,21247.697240904592,21242.697240904592
CASE_000951,UNSEEN_CUST_00351,regular,72882.8,4,1,5,True,escalate,29933.8,25.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.4107114435779086,5,0.7098229172675903,21247.697240904592,21222.697240904592
CASE_000952,UNSEEN_CUST_00351,regular,72882.8,4,1,5,True,retry,13699.15,2.0,unknown_failure,5k_25k,1,0.2,0.8,0.25,0.18796135713776088,5,0.7046968014759785,9653.74718793965,9651.74718793965
CASE_000952,UNSEEN_CUST_00351,regular,72882.8,4,1,5,True,reminder,13699.15,5.0,unknown_failure,5k_25k,1,0.2,0.8,0.25,0.18796135713776088,5,0.7046968014759785,9653.74718793965,9648.74718793965
CASE_000952,UNSEEN_CUST_00351,regular,72882.8,4,1,5,True,escalate,13699.15,25.0,unknown_failure,5k_25k,1,0.2,0.8,0.25,0.18796135713776088,5,0.7046968014759785,9653.74718793965,9628.74718793965
CASE_000953,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,retry,35600.5,2.0,unknown_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.5695408397441774,3,0.7627530600836803,27154.39031550906,27152.39031550906
CASE_000953,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,reminder,35600.5,5.0,unknown_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.5695408397441774,3,0.7627530600836803,27154.39031550906,27149.39031550906
CASE_000953,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,escalate,35600.5,25.0,unknown_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.5695408397441774,3,0.7627530600836803,27154.39031550906,27129.39031550906
CASE_000954,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,retry,49105.82,2.0,temporary_bank_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.7856004819911636,3,0.9887103088282732,48551.43045746559,48549.43045746559
CASE_000954,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,reminder,49105.82,5.0,temporary_bank_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.7856004819911636,3,0.9887103088282732,48551.43045746559,48546.43045746559
CASE_000954,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,escalate,49105.82,25.0,temporary_bank_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.7856004819911636,3,0.9887103088282732,48551.43045746559,48526.43045746559
CASE_000955,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,retry,35058.11,2.0,unknown_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.5608636229615803,3,0.7627530600836803,26740.680683250273,26738.680683250273
CASE_000955,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,reminder,35058.11,5.0,unknown_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.5608636229615803,3,0.7627530600836803,26740.680683250273,26735.680683250273
CASE_000955,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,escalate,35058.11,25.0,unknown_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.5608636229615803,3,0.7627530600836803,26740.680683250273,26715.680683250273
CASE_000956,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,retry,11373.33,2.0,authentication_failed,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.18195182424088552,3,0.827059228834225,9406.417539077156,9404.417539077156
CASE_000956,UNSEEN_CUST_00353,regular,62507.37,2,1,3,True,reminder,11373.33,5.0,authentication_failed,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.18195182424088552,3,0.827059228834225,9406.417539077156,9401.417539077156
