subscription_id,customer_id,amount,status,failure_code,failure_category,retry_count,created_at,next_retry_at
SUB_000288,CUST_00288,14913.34,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-08-23 20:32:16.220957,2026-08-24 21:32:16.220957
SUB_000289,CUST_00289,13255.06,active,,,0,2026-05-12 20:32:16.220957,
SUB_000290,CUST_00290,11287.06,failed,UNSPECIFIED_DECLINE,unknown_failure,2,2026-07-24 20:32:16.220957,2026-07-25 04:32:16.220957
SUB_000291,CUST_00291,6491.03,active,,,0,2026-05-23 20:32:16.220957,
SUB_000292,CUST_00292,11702.68,active,,,0,2026-07-09 20:32:16.220957,
SUB_000293,CUST_00293,7257.3,active,,,0,2026-05-28 20:32:16.220957,
SUB_000294,CUST_00294,17187.26,cancelled,,,0,2026-05-22 20:32:16.220957,
SUB_000295,CUST_00295,5581.06,active,,,0,2026-08-12 20:32:16.220957,
SUB_000296,CUST_00296,8288.03,cancelled,,,0,2026-07-25 20:32:16.220957,
SUB_000297,CUST_00297,13120.45,active,,,0,2026-03-20 20:32:16.220957,
SUB_000298,CUST_00298,2520.3,active,,,0,2026-05-26 20:32:16.220957,
SUB_000299,CUST_00299,6942.49,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-06-24 20:32:16.220957,2026-06-25 05:32:16.220957
SUB_000300,CUST_00300,7798.98,active,,,0,2026-05-21 20:32:16.220957,
SUB_000301,CUST_00301,9916.47,active,,,0,2026-02-26 20:32:16.220957,
SUB_000302,CUST_00302,17893.81,active,,,0,2026-03-26 20:32:16.220957,
SUB_000303,CUST_00303,8486.45,active,,,0,2026-06-03 20:32:16.222048,
SUB_000304,CUST_00304,17261.7,active,,,0,2026-03-20 20:32:16.222048,
SUB_000305,CUST_00305,7266.94,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-08-10 20:32:16.222048,2026-08-12 02:32:16.222048
SUB_000306,CUST_00306,3507.33,active,,,0,2026-04-25 20:32:16.222048,
SUB_000307,CUST_00307,9028.33,active,,,0,2026-05-26 20:32:16.222048,
SUB_000308,CUST_00308,5216.33,active,,,0,2026-07-28 20:32:16.222048,
SUB_000309,CUST_00309,3729.89,active,,,0,2026-04-09 20:32:16.222048,
SUB_000310,CUST_00310,5519.13,active,,,0,2026-07-17 20:32:16.222048,
SUB_000311,CUST_00311,7109.11,active,,,0,2026-03-12 20:32:16.222048,
SUB_000312,CUST_00312,12068.08,active,,,0,2026-07-19 20:32:16.222048,
SUB_000313,CUST_00313,4876.11,active,,,0,2026-03-24 20:32:16.222048,
SUB_000314,CUST_00314,1691.37,cancelled,,,0,2026-08-01 20:32:16.222048,
SUB_000315,CUST_00315,11017.39,active,,,0,2026-07-22 20:32:16.222048,
SUB_000316,CUST_00316,3034.35,active,,,0,2026-05-15 20:32:16.222048,
SUB_000317,CUST_00317,4609.23,active,,,0,2026-07-19 20:32:16.222048,
SUB_000318,CUST_00318,3488.37,active,,,0,2026-05-10 20:32:16.222048,
SUB_000319,CUST_00319,1038.21,active,,,0,2026-05-31 20:32:16.222048,
SUB_000320,CUST_00320,6681.14,active,,,0,2026-05-25 20:32:16.222048,
SUB_000321,CUST_00321,1307.61,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-05-07 20:32:16.222048,2026-05-08 17:32:16.222048
SUB_000322,CUST_00322,8582.46,active,,,0,2026-03-14 20:32:16.222048,
SUB_000323,CUST_00323,12009.21,cancelled,,,0,2026-07-02 20:32:16.222048,
SUB_000324,CUST_00324,14352.36,active,,,0,2026-03-11 20:32:16.222048,
SUB_000325,CUST_00325,5415.31,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-03-31 20:32:16.222048,2026-04-02 04:32:16.222048
SUB_000326,CUST_00326,1748.85,active,,,0,2026-05-22 20:32:16.222048,
SUB_000327,CUST_00327,10271.78,cancelled,,,0,2026-06-06 20:32:16.222048,
SUB_000328,CUST_00328,2785.35,failed,CUSTOMER_AUTH_FAILED,authentication_failed,1,2026-06-26 20:32:16.222048,2026-06-27 21:32:16.222048
SUB_000329,CUST_00329,7642.75,active,,,0,2026-07-04 20:32:16.222048,
SUB_000330,CUST_00330,5081.6,active,,,0,2026-04-14 20:32:16.222048,
SUB_000331,CUST_00331,14835.77,active,,,0,2026-04-22 20:32:16.222048,
SUB_000332,CUST_00332,10251.46,failed,UNSPECIFIED_DECLINE,unknown_failure,0,2026-06-18 20:32:16.222048,2026-06-20 16:32:16.222048
SUB_000333,CUST_00333,2069.63,active,,,0,2026-03-02 20:32:16.222048,
SUB_000334,CUST_00334,10830.32,active,,,0,2026-04-03 20:32:16.222048,
SUB_000335,CUST_00335,13817.02,active,,,0,2026-05-03 20:32:16.222048,
SUB_000336,CUST_00336,7442.37,failed,CARD_EXPIRED,expired_instrument,2,2026-04-10 20:32:16.222048,2026-04-12 09:32:16.222048
SUB_000337,CUST_00337,5190.32,active,,,0,2026-08-03 20:32:16.223139,
SUB_000338,CUST_00338,6180.71,failed,NETWORK_TIMEOUT,timeout,2,2026-03-28 20:32:16.223139,2026-03-29 08:32:16.223139
SUB_000339,CUST_00339,14864.91,active,,,0,2026-04-23 20:32:16.223139,
SUB_000340,CUST_00340,2222.4,active,,,0,2026-04-25 20:32:16.223139,
SUB_000341,CUST_00341,7568.59,active,,,0,2026-08-11 20:32:16.223139,
SUB_000342,CUST_00342,8474.08,active,,,0,2026-07-02 20:32:16.223139,
SUB_000343,CUST_00343,6185.14,active,,,0,2026-06-29 20:32:16.223139,
SUB_000344,CUST_00344,2997.55,active,,,0,2026-04-21 20:32:16.223139,
SUB_000345,CUST_00345,11388.05,cancelled,,,0,2026-04-05 20:32:16.223139,
SUB_000346,CUST_00346,4764.78,active,,,0,2026-07-06 20:32:16.223139,
SUB_000347,CUST_00347,11949.57,active,,,0,2026-06-08 20:32:16.223139,
SUB_000348,CUST_00348,6258.92,active,,,0,2026-05-22 20:32:16.223139,
SUB_000349,CUST_00349,8245.32,active,,,0,2026-04-15 20:32:16.223139,
SUB_000350,CUST_00350,2205.57,active,,,0,2026-06-30 20:32:16.223139,
SUB_000351,CUST_00351,7636.97,active,,,0,2026-03-23 20:32:16.223139,
SUB_000352,CUST_00352,9649.29,active,,,0,2026-06-15 20:32:16.223139,
SUB_000353,CUST_00353,6639.18,active,,,0,2026-03-20 20:32:16.223139,
SUB_000354,CUST_00354,12012.05,failed,LIMIT_EXCEEDED,limit_exceeded,0,2026-07-07 20:32:16.223139,2026-07-08 08:32:16.223139
SUB_000355,CUST_00355,21854.88,active,,,0,2026-04-01 20:32:16.223139,
SUB_000356,CUST_00356,11975.01,active,,,0,2026-05-27 20:32:16.223139,
SUB_000357,CUST_00357,4719.24,active,,,0,2026-04-22 20:32:16.223139,
SUB_000358,CUST_00358,12822.37,active,,,0,2026-08-18 20:32:16.223139,
SUB_000359,CUST_00359,2653.67,active,,,0,2026-05-26 20:32:16.223139,
SUB_000360,CUST_00360,8263.07,cancelled,,,0,2026-06-05 20:32:16.223139,
SUB_000361,CUST_00361,7526.16,cancelled,,,0,2026-02-28 20:32:16.223139,
SUB_000362,CUST_00362,2972.04,active,,,0,2026-03-14 20:32:16.223139,
SUB_000363,CUST_00363,677.94,active,,,0,2026-05-27 20:32:16.223139,
SUB_000364,CUST_00364,14005.46,active,,,0,2026-05-13 20:32:16.223139,
SUB_000365,CUST_00365,11718.91,active,,,0,2026-03-15 20:32:16.223139,
SUB_000366,CUST_00366,13238.12,active,,,0,2026-04-18 20:32:16.223139,
SUB_000367,CUST_00367,2814.95,active,,,0,2026-06-04 20:32:16.223139,
SUB_000368,CUST_00368,7085.33,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,0,2026-04-05 20:32:16.223139,2026-04-07 09:32:16.223139
SUB_000369,CUST_00369,1967.97,active,,,0,2026-05-04 20:32:16.224265,
SUB_000370,CUST_00370,2782.8,active,,,0,2026-05-21 20:32:16.224265,
SUB_000371,CUST_00371,4938.9,active,,,0,2026-06-20 20:32:16.224265,
SUB_000372,CUST_00372,4118.11,active,,,0,2026-06-15 20:32:16.224265,
SUB_000373,CUST_00373,12827.64,active,,,0,2026-08-03 20:32:16.224265,
SUB_000374,CUST_00374,10905.91,active,,,0,2026-05-05 20:32:16.224265,
SUB_000375,CUST_00375,1260.63,active,,,0,2026-07-16 20:32:16.224265,
SUB_000376,CUST_00376,8961.25,active,,,0,2026-08-18 20:32:16.224265,
SUB_000377,CUST_00377,4844.81,cancelled,,,0,2026-04-30 20:32:16.224265,
SUB_000378,CUST_00378,14660.64,active,,,0,2026-03-23 20:32:16.224265,
SUB_000379,CUST_00379,10237.37,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,0,2026-04-26 20:32:16.224265,2026-04-26 21:32:16.224265
SUB_000380,CUST_00380,11162.53,active,,,0,2026-05-03 20:32:16.224265,
SUB_000381,CUST_00381,12927.46,active,,,0,2026-04-27 20:32:16.224265,
SUB_000382,CUST_00382,2477.94,active,,,0,2026-08-14 20:32:16.224265,
SUB_000383,CUST_00383,2866.46,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-04-17 20:32:16.224265,2026-04-18 00:32:16.224265
SUB_000384,CUST_00384,10125.39,active,,,0,2026-07-24 20:32:16.224265,
SUB_000385,CUST_00385,4097.05,failed,UNSPECIFIED_DECLINE,unknown_failure,0,2026-07-16 20:32:16.224265,2026-07-18 10:32:16.224265
SUB_000386,CUST_00386,11889.05,active,,,0,2026-04-13 20:32:16.224265,
SUB_000387,CUST_00387,14464.23,failed,PROCESSING_TIMEOUT,timeout,0,2026-03-24 20:32:16.224265,2026-03-24 22:32:16.224265
SUB_000388,CUST_00388,10508.43,active,,,0,2026-04-27 20:32:16.224265,
SUB_000389,CUST_00389,2859.96,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-07-15 20:32:16.224265,2026-07-16 11:32:16.224265
SUB_000390,CUST_00390,9196.49,active,,,0,2026-07-23 20:32:16.224265,
SUB_000391,CUST_00391,9214.36,active,,,0,2026-04-03 20:32:16.224265,
SUB_000392,CUST_00392,14371.68,active,,,0,2026-06-16 20:32:16.224265,
SUB_000393,CUST_00393,1781.77,active,,,0,2026-04-21 20:32:16.224265,
SUB_000394,CUST_00394,12557.68,cancelled,,,0,2026-06-28 20:32:16.224265,
SUB_000395,CUST_00395,3013.78,active,,,0,2026-05-08 20:32:16.224265,
SUB_000396,CUST_00396,12133.69,cancelled,,,0,2026-05-29 20:32:16.224265,
SUB_000397,CUST_00397,8817.97,active,,,0,2026-04-16 20:32:16.224265,
SUB_000398,CUST_00398,8536.82,failed,POLICY_DECLINED,risk_decline,0,2026-07-16 20:32:16.224265,2026-07-17 11:32:16.224265
SUB_000399,CUST_00399,7000.67,active,,,0,2026-06-07 20:32:16.225365,
SUB_000400,CUST_00400,1521.19,active,,,0,2026-06-19 20:32:16.225365,
SUB_000401,CUST_00401,2209.39,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,2,2026-07-11 20:32:16.228266,2026-07-12 08:32:16.228266
SUB_000402,CUST_00402,9185.96,cancelled,,,0,2026-08-11 20:32:16.228266,
SUB_000403,CUST_00403,10069.04,active,,,0,2026-08-02 20:32:16.228266,
SUB_000404,CUST_00404,3030.72,active,,,0,2026-04-05 20:32:16.228266,
SUB_000405,CUST_00405,4190.61,failed,CARD_BLOCKED,blocked_instrument,0,2026-04-16 20:32:16.228266,2026-04-17 21:32:16.228266
SUB_000406,CUST_00406,12064.36,active,,,0,2026-06-10 20:32:16.228266,
SUB_000407,CUST_00407,2253.74,active,,,0,2026-07-04 20:32:16.228266,
SUB_000408,CUST_00408,6624.72,cancelled,,,0,2026-03-12 20:32:16.228266,
SUB_000409,CUST_00409,1854.43,active,,,0,2026-03-11 20:32:16.228266,
SUB_000410,CUST_00410,7332.39,active,,,0,2026-06-30 20:32:16.229687,
SUB_000411,CUST_00411,2092.96,active,,,0,2026-06-23 20:32:16.229687,
SUB_000412,CUST_00412,10328.85,active,,,0,2026-07-19 20:32:16.229687,
SUB_000413,CUST_00413,11659.55,active,,,0,2026-07-05 20:32:16.229687,
SUB_000414,CUST_00414,13335.77,active,,,0,2026-05-29 20:32:16.229687,
SUB_000415,CUST_00415,4178.9,failed,CARD_EXPIRED,expired_instrument,2,2026-08-17 20:32:16.229687,2026-08-18 18:32:16.229687
SUB_000416,CUST_00416,1722.9,active,,,0,2026-08-20 20:32:16.229687,
SUB_000417,CUST_00417,9969.49,active,,,0,2026-03-07 20:32:16.229687,
SUB_000418,CUST_00418,8484.13,active,,,0,2026-04-25 20:32:16.229687,
SUB_000419,CUST_00419,3863.6,failed,RISK_DECLINED,risk_decline,0,2026-05-30 20:32:16.229687,2026-06-01 16:32:16.229687
SUB_000420,CUST_00420,3758.26,active,,,0,2026-06-15 20:32:16.229687,
SUB_000421,CUST_00421,1509.65,active,,,0,2026-04-02 20:32:16.229687,
SUB_000422,CUST_00422,14424.77,active,,,0,2026-08-23 20:32:16.229687,
SUB_000423,CUST_00423,3085.25,active,,,0,2026-08-25 20:32:16.229687,
SUB_000424,CUST_00424,14147.47,active,,,0,2026-05-04 20:32:16.229687,
SUB_000425,CUST_00425,9732.86,active,,,0,2026-03-29 20:32:16.229687,
SUB_000426,CUST_00426,3110.83,active,,,0,2026-04-23 20:32:16.229687,
SUB_000427,CUST_00427,6250.82,failed,NETWORK_TIMEOUT,timeout,1,2026-03-30 20:32:16.229687,2026-03-31 15:32:16.229687
SUB_000428,CUST_00428,11283.48,active,,,0,2026-07-08 20:32:16.229687,
SUB_000429,CUST_00429,9860.17,active,,,0,2026-08-12 20:32:16.229687,
SUB_000430,CUST_00430,14575.18,active,,,0,2026-05-03 20:32:16.229687,
SUB_000431,CUST_00431,7024.1,cancelled,,,0,2026-08-05 20:32:16.229687,
SUB_000432,CUST_00432,4428.42,active,,,0,2026-06-26 20:32:16.229687,
SUB_000433,CUST_00433,6663.46,failed,NETWORK_TIMEOUT,timeout,2,2026-04-04 20:32:16.229687,2026-04-05 08:32:16.229687
SUB_000434,CUST_00434,11719.3,active,,,0,2026-05-25 20:32:16.229687,
SUB_000435,CUST_00435,10543.12,active,,,0,2026-08-17 20:32:16.229687,
SUB_000436,CUST_00436,7875.48,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-07-23 20:32:16.229687,2026-07-25 08:32:16.229687
SUB_000437,CUST_00437,5733.84,active,,,0,2026-08-14 20:32:16.230783,
SUB_000438,CUST_00438,8532.12,active,,,0,2026-07-19 20:32:16.230783,
SUB_000439,CUST_00439,5487.09,active,,,0,2026-07-29 20:32:16.230783,
SUB_000440,CUST_00440,1722.68,cancelled,,,0,2026-04-14 20:32:16.230783,
SUB_000441,CUST_00441,9357.36,active,,,0,2026-05-07 20:32:16.230783,
SUB_000442,CUST_00442,13373.14,active,,,0,2026-07-21 20:32:16.230783,
SUB_000443,CUST_00443,7250.85,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-07-25 20:32:16.230783,2026-07-27 06:32:16.230783
SUB_000444,CUST_00444,6544.46,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,0,2026-05-08 20:32:16.230783,2026-05-10 12:32:16.230783
SUB_000445,CUST_00445,2799.95,failed,RISK_DECLINED,risk_decline,2,2026-05-07 20:32:16.230783,2026-05-08 23:32:16.230783
SUB_000446,CUST_00446,14578.11,active,,,0,2026-04-09 20:32:16.230783,
SUB_000447,CUST_00447,3233.72,cancelled,,,0,2026-07-01 20:32:16.230783,
SUB_000448,CUST_00448,6873.57,active,,,0,2026-05-23 20:32:16.230783,
SUB_000449,CUST_00449,1511.04,active,,,0,2026-08-25 20:32:16.230783,
SUB_000450,CUST_00450,3895.97,active,,,0,2026-03-18 20:32:16.230783,
SUB_000451,CUST_00451,1051.36,cancelled,,,0,2026-05-29 20:32:16.230783,
SUB_000452,CUST_00452,2730.5,active,,,0,2026-05-29 20:32:16.230783,
SUB_000453,CUST_00453,11994.1,cancelled,,,0,2026-05-14 20:32:16.230783,
SUB_000454,CUST_00454,23751.23,active,,,0,2026-07-08 20:32:16.230783,
SUB_000455,CUST_00455,8529.01,active,,,0,2026-03-05 20:32:16.230783,
SUB_000456,CUST_00456,13041.21,active,,,0,2026-05-06 20:32:16.230783,
SUB_000457,CUST_00457,12363.14,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,0,2026-07-17 20:32:16.230783,2026-07-19 06:32:16.230783
SUB_000458,CUST_00458,6618.46,active,,,0,2026-08-17 20:32:16.230783,
SUB_000459,CUST_00459,3567.31,active,,,0,2026-03-17 20:32:16.230783,
SUB_000460,CUST_00460,9138.25,active,,,0,2026-03-27 20:32:16.230783,
SUB_000461,CUST_00461,2623.53,active,,,0,2026-03-20 20:32:16.230783,
SUB_000462,CUST_00462,5504.9,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,0,2026-07-13 20:32:16.230783,2026-07-14 07:32:16.230783
SUB_000463,CUST_00463,13334.64,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,0,2026-05-06 20:32:16.231825,2026-05-08 11:32:16.231825
SUB_000464,CUST_00464,10708.69,failed,RISK_DECLINED,risk_decline,0,2026-07-05 20:32:16.231825,2026-07-07 18:32:16.231825
SUB_000465,CUST_00465,4382.99,active,,,0,2026-04-26 20:32:16.231825,
SUB_000466,CUST_00466,10779.89,active,,,0,2026-07-02 20:32:16.231825,
SUB_000467,CUST_00467,4639.13,active,,,0,2026-03-27 20:32:16.231825,
SUB_000468,CUST_00468,14965.41,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-04-15 20:32:16.231825,2026-04-17 03:32:16.231825
SUB_000469,CUST_00469,7948.74,active,,,0,2026-05-13 20:32:16.231825,
SUB_000470,CUST_00470,11902.9,active,,,0,2026-04-17 20:32:16.231825,
SUB_000471,CUST_00471,4390.68,active,,,0,2026-07-29 20:32:16.231825,
SUB_000472,CUST_00472,5298.09,active,,,0,2026-03-11 20:32:16.231825,
SUB_000473,CUST_00473,13790.71,active,,,0,2026-04-12 20:32:16.231825,
SUB_000474,CUST_00474,11479.29,active,,,0,2026-07-08 20:32:16.231825,
SUB_000475,CUST_00475,19706.01,active,,,0,2026-06-21 20:32:16.231825,
SUB_000476,CUST_00476,3459.48,active,,,0,2026-03-21 20:32:16.231825,
SUB_000477,CUST_00477,4953.25,active,,,0,2026-05-13 20:32:16.231825,
SUB_000478,CUST_00478,3331.29,active,,,0,2026-07-24 20:32:16.231825,
SUB_000479,CUST_00479,10243.31,failed,RISK_DECLINED,risk_decline,2,2026-06-22 20:32:16.231825,2026-06-23 18:32:16.231825
SUB_000480,CUST_00480,13599.9,active,,,0,2026-04-14 20:32:16.231825,
SUB_000481,CUST_00481,19398.7,cancelled,,,0,2026-07-23 20:32:16.231825,
SUB_000482,CUST_00482,11311.2,active,,,0,2026-03-14 20:32:16.231825,
SUB_000483,CUST_00483,13655.12,failed,CARD_BLOCKED,blocked_instrument,0,2026-08-15 20:32:16.231825,2026-08-15 23:32:16.231825
SUB_000484,CUST_00484,5686.0,active,,,0,2026-07-09 20:32:16.231825,
SUB_000485,CUST_00485,12793.16,active,,,0,2026-06-28 20:32:16.231825,
SUB_000486,CUST_00486,21215.87,active,,,0,2026-03-02 20:32:16.231825,
SUB_000487,CUST_00487,13606.41,active,,,0,2026-04-01 20:32:16.231825,
SUB_000488,CUST_00488,1318.96,active,,,0,2026-04-27 20:32:16.231825,
SUB_000489,CUST_00489,5924.5,active,,,0,2026-06-13 20:32:16.231825,
SUB_000490,CUST_00490,4463.77,active,,,0,2026-06-28 20:32:16.231825,
SUB_000491,CUST_00491,12284.21,active,,,0,2026-08-20 20:32:16.231825,
SUB_000492,CUST_00492,3710.56,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,2,2026-04-20 20:32:16.231825,2026-04-21 06:32:16.231825
SUB_000493,CUST_00493,3450.35,active,,,0,2026-07-04 20:32:16.231825,
SUB_000494,CUST_00494,23155.31,cancelled,,,0,2026-06-05 20:32:16.232929,
SUB_000495,CUST_00495,5960.66,active,,,0,2026-04-24 20:32:16.232929,
SUB_000496,CUST_00496,6532.61,active,,,0,2026-07-24 20:32:16.232929,
SUB_000497,CUST_00497,12249.24,active,,,0,2026-07-09 20:32:16.232929,
SUB_000498,CUST_00498,14861.39,active,,,0,2026-04-09 20:32:16.232929,
SUB_000499,CUST_00499,7231.1,active,,,0,2026-08-19 20:32:16.232929,
SUB_000500,CUST_00500,2269.05,active,,,0,2026-05-09 20:32:16.232929,
SUB_000501,CUST_00501,4169.27,active,,,0,2026-07-15 20:32:16.232929,
SUB_000502,CUST_00502,1727.32,cancelled,,,0,2026-07-09 20:32:16.232929,
SUB_000503,CUST_00503,20613.99,active,,,0,2026-08-19 20:32:16.232929,
SUB_000504,CUST_00504,5086.64,active,,,0,2026-08-04 20:32:16.232929,
SUB_000505,CUST_00505,6278.72,active,,,0,2026-03-27 20:32:16.232929,
SUB_000506,CUST_00506,5771.94,active,,,0,2026-03-23 20:32:16.232929,
SUB_000507,CUST_00507,12303.84,active,,,0,2026-06-03 20:32:16.232929,
SUB_000508,CUST_00508,4998.28,active,,,0,2026-05-09 20:32:16.232929,
SUB_000509,CUST_00509,1777.88,active,,,0,2026-08-15 20:32:16.232929,
SUB_000510,CUST_00510,5605.93,cancelled,,,0,2026-03-12 20:32:16.232929,
SUB_000511,CUST_00511,8570.71,active,,,0,2026-03-22 20:32:16.232929,
SUB_000512,CUST_00512,11534.4,active,,,0,2026-06-22 20:32:16.232929,
SUB_000513,CUST_00513,3446.71,active,,,0,2026-05-23 20:32:16.232929,
SUB_000514,CUST_00514,9885.98,active,,,0,2026-04-21 20:32:16.232929,
SUB_000515,CUST_00515,2033.15,active,,,0,2026-08-19 20:32:16.232929,
SUB_000516,CUST_00516,7462.75,failed,UNSPECIFIED_DECLINE,timeout,2,2026-06-11 20:32:16.232929,2026-06-12 23:32:16.232929
SUB_000517,CUST_00517,3366.79,active,,,0,2026-08-14 20:32:16.232929,
SUB_000518,CUST_00518,8735.13,failed,INSUFFICIENT_BALANCE,insufficient_funds,0,2026-06-01 20:32:16.232929,2026-06-02 04:32:16.232929
SUB_000519,CUST_00519,2787.86,active,,,0,2026-07-09 20:32:16.232929,
SUB_000520,CUST_00520,5051.46,active,,,0,2026-03-15 20:32:16.232929,
SUB_000521,CUST_00521,13068.9,active,,,0,2026-06-12 20:32:16.232929,
SUB_000522,CUST_00522,1704.55,active,,,0,2026-08-02 20:32:16.232929,
SUB_000523,CUST_00523,15732.34,active,,,0,2026-05-06 20:32:16.232929,
SUB_000524,CUST_00524,5708.04,failed,INSTRUMENT_EXPIRED,expired_instrument,2,2026-05-14 20:32:16.232929,2026-05-15 01:32:16.232929
SUB_000525,CUST_00525,11002.9,failed,UNKNOWN_ERROR,unknown_failure,2,2026-08-12 20:32:16.232929,2026-08-14 06:32:16.232929
SUB_000526,CUST_00526,8794.94,active,,,0,2026-08-10 20:32:16.234032,
SUB_000527,CUST_00527,10386.52,active,,,0,2026-03-06 20:32:16.234032,
SUB_000528,CUST_00528,11278.6,active,,,0,2026-08-11 20:32:16.234032,
SUB_000529,CUST_00529,11135.77,failed,CUSTOMER_AUTH_FAILED,authentication_failed,0,2026-03-21 20:32:16.234032,2026-03-22 03:32:16.234032
SUB_000530,CUST_00530,9627.86,active,,,0,2026-05-11 20:32:16.234032,
SUB_000531,CUST_00531,7157.08,active,,,0,2026-08-02 20:32:16.234032,
SUB_000532,CUST_00532,6316.79,active,,,0,2026-03-09 20:32:16.234032,
SUB_000533,CUST_00533,4935.29,active,,,0,2026-04-14 20:32:16.234032,
SUB_000534,CUST_00534,8853.63,failed,NETWORK_TIMEOUT,timeout,1,2026-05-18 20:32:16.234032,2026-05-20 01:32:16.234032
SUB_000535,CUST_00535,23487.35,failed,CARD_BLOCKED,blocked_instrument,2,2026-06-30 20:32:16.234032,2026-07-02 01:32:16.234032
SUB_000536,CUST_00536,21929.47,failed,UNKNOWN_ERROR,unknown_failure,0,2026-03-07 20:32:16.234032,2026-03-08 03:32:16.234032
SUB_000537,CUST_00537,14622.65,active,,,0,2026-05-24 20:32:16.234032,
SUB_000538,CUST_00538,5597.76,cancelled,,,0,2026-05-18 20:32:16.234032,
SUB_000539,CUST_00539,5120.51,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-06-18 20:32:16.234032,2026-06-19 01:32:16.234032
SUB_000540,CUST_00540,10614.63,active,,,0,2026-02-28 20:32:16.234032,
SUB_000541,CUST_00541,6641.51,active,,,0,2026-04-15 20:32:16.234032,
SUB_000542,CUST_00542,13521.83,active,,,0,2026-03-24 20:32:16.234032,
SUB_000543,CUST_00543,21512.93,active,,,0,2026-06-14 20:32:16.234032,
SUB_000544,CUST_00544,8094.8,active,,,0,2026-05-15 20:32:16.234032,
SUB_000545,CUST_00545,13642.24,cancelled,,,0,2026-07-10 20:32:16.234032,
SUB_000546,CUST_00546,8099.15,active,,,0,2026-07-28 20:32:16.234032,
SUB_000547,CUST_00547,6076.37,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-07-06 20:32:16.234032,2026-07-08 00:32:16.234032
SUB_000548,CUST_00548,9033.54,active,,,0,2026-05-27 20:32:16.234032,
SUB_000549,CUST_00549,12743.91,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-05-11 20:32:16.234032,2026-05-12 11:32:16.234032
SUB_000550,CUST_00550,10785.61,active,,,0,2026-05-01 20:32:16.234032,
SUB_000551,CUST_00551,3291.78,active,,,0,2026-06-27 20:32:16.234032,
SUB_000552,CUST_00552,19504.71,active,,,0,2026-04-04 20:32:16.234032,
SUB_000553,CUST_00553,9030.39,cancelled,,,0,2026-05-06 20:32:16.234032,
SUB_000554,CUST_00554,5977.68,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,2,2026-04-07 20:32:16.235257,2026-04-09 11:32:16.235257
SUB_000555,CUST_00555,13365.86,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,2,2026-03-23 20:32:16.235257,2026-03-24 11:32:16.235257
SUB_000556,CUST_00556,11907.07,active,,,0,2026-07-06 20:32:16.235257,
SUB_000557,CUST_00557,8614.73,active,,,0,2026-04-02 20:32:16.235257,
SUB_000558,CUST_00558,6786.49,failed,INSTRUMENT_BLOCKED,blocked_instrument,0,2026-07-19 20:32:16.235257,2026-07-20 14:32:16.235257
SUB_000559,CUST_00559,5639.78,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,2,2026-05-14 20:32:16.235257,2026-05-16 07:32:16.235257
SUB_000560,CUST_00560,5942.92,active,,,0,2026-07-25 20:32:16.235257,
SUB_000561,CUST_00561,3826.35,active,,,0,2026-03-06 20:32:16.235257,
SUB_000562,CUST_00562,9954.75,active,,,0,2026-07-24 20:32:16.235257,
SUB_000563,CUST_00563,4245.34,failed,CARD_BLOCKED,blocked_instrument,2,2026-03-30 20:32:16.235257,2026-03-31 19:32:16.235257
SUB_000564,CUST_00564,6563.8,active,,,0,2026-07-23 20:32:16.235257,
SUB_000565,CUST_00565,23311.3,cancelled,,,0,2026-04-05 20:32:16.235257,
SUB_000566,CUST_00566,13314.16,active,,,0,2026-07-01 20:32:16.235257,
SUB_000567,CUST_00567,2902.62,failed,POLICY_DECLINED,risk_decline,2,2026-06-30 20:32:16.235257,2026-07-01 17:32:16.235257
SUB_000568,CUST_00568,3827.4,cancelled,,,0,2026-08-25 20:32:16.235257,
SUB_000569,CUST_00569,9935.22,failed,UNSPECIFIED_DECLINE,blocked_instrument,2,2026-05-19 20:32:16.235257,2026-05-20 04:32:16.235257
