payment_id,customer_id,amount,payment_method,status,raw_failure_code,failure_category,attempt_number,created_at
PAY_001422,CUST_01931,21765.29,upi,successful,,,1,2026-07-27 17:32:15.904164
PAY_001423,CUST_01855,13372.52,upi,successful,,,1,2026-07-21 20:08:15.904164
PAY_001424,CUST_01035,13442.3,upi,successful,,,1,2026-08-03 08:01:15.904164
PAY_001425,CUST_01164,3246.26,netbanking,failed,CARD_BLOCKED,blocked_instrument,1,2026-06-23 17:18:15.905161
PAY_001426,CUST_00814,8515.74,upi,successful,,,1,2026-08-13 07:44:15.905161
PAY_001427,CUST_00914,35193.85,netbanking,failed,CARD_EXPIRED,expired_instrument,1,2026-06-14 10:37:15.905161
PAY_001428,CUST_01912,10867.93,upi,successful,,,1,2026-06-15 17:38:15.905161
PAY_001429,CUST_01152,5634.97,card,successful,,,1,2026-06-29 22:37:15.905161
PAY_001430,CUST_01187,42428.11,upi,successful,,,1,2026-07-05 14:41:15.905161
PAY_001431,CUST_00247,35224.3,upi,successful,,,1,2026-07-22 00:48:15.905161
PAY_001432,CUST_01140,5390.65,upi,successful,,,1,2026-08-13 19:05:15.905161
PAY_001433,CUST_01164,14255.65,card,successful,,,1,2026-07-15 00:14:15.905161
PAY_001434,CUST_00277,26410.0,card,successful,,,1,2026-07-01 07:12:15.905161
PAY_001435,CUST_01756,26157.5,card,successful,,,1,2026-08-21 10:46:15.905161
PAY_001436,CUST_01628,23797.27,card,successful,,,1,2026-08-07 20:30:15.905161
PAY_001437,CUST_00179,6507.62,card,successful,,,1,2026-08-03 08:43:15.905161
PAY_001438,CUST_00157,1054.52,netbanking,successful,,,1,2026-07-23 17:36:15.905161
PAY_001439,CUST_01734,70057.32,card,successful,,,1,2026-05-28 13:10:15.905161
PAY_001440,CUST_01269,24089.75,upi,successful,,,2,2026-08-22 16:53:15.905161
PAY_001441,CUST_00393,2515.14,upi,successful,,,1,2026-08-05 11:37:15.905161
PAY_001442,CUST_01831,1104.61,card,failed,PROCESSING_TIMEOUT,timeout,1,2026-06-09 05:14:15.905161
PAY_001443,CUST_01262,94521.21,card,successful,,,1,2026-08-14 06:40:15.905161
PAY_001444,CUST_01676,22310.17,upi,successful,,,1,2026-06-02 02:13:15.905161
PAY_001445,CUST_00949,29757.84,netbanking,successful,,,1,2026-06-16 11:16:15.905161
PAY_001446,CUST_01718,9355.17,upi,failed,TRANSACTION_LIMIT_EXCEEDED,limit_exceeded,1,2026-06-23 04:57:15.905161
PAY_001447,CUST_01637,15690.23,card,successful,,,1,2026-06-12 09:14:15.905161
PAY_001448,CUST_00113,13217.48,upi,successful,,,1,2026-08-10 23:56:15.905161
PAY_001449,CUST_00522,4434.84,upi,successful,,,1,2026-06-25 21:51:15.906250
PAY_001450,CUST_00396,30901.78,upi,failed,TRANSACTION_LIMIT_EXCEEDED,limit_exceeded,1,2026-08-06 23:44:15.906250
PAY_001451,CUST_01230,12091.0,upi,successful,,,3,2026-06-11 08:02:15.906250
PAY_001452,CUST_00337,832.79,upi,successful,,,1,2026-08-11 19:07:15.906250
PAY_001453,CUST_00003,1198.5,card,successful,,,1,2026-07-17 20:47:15.906250
PAY_001454,CUST_00535,21767.91,upi,successful,,,1,2026-06-01 10:59:15.906250
PAY_001455,CUST_01800,26376.72,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-07-07 06:27:15.906250
PAY_001456,CUST_01001,17623.01,card,successful,,,1,2026-06-25 05:53:15.906250
PAY_001457,CUST_01550,83907.15,card,successful,,,1,2026-07-13 22:42:15.907247
PAY_001458,CUST_01765,13310.81,netbanking,successful,,,1,2026-06-19 18:06:15.907247
PAY_001459,CUST_01031,8254.17,upi,successful,,,1,2026-06-03 12:50:15.907247
PAY_001460,CUST_00468,29175.85,upi,successful,,,1,2026-08-09 07:09:15.907247
PAY_001461,CUST_01312,7595.51,upi,successful,,,1,2026-05-28 02:01:15.907247
PAY_001462,CUST_01628,21908.28,netbanking,failed,TRANSACTION_LIMIT_EXCEEDED,limit_exceeded,1,2026-07-27 05:57:15.907247
PAY_001463,CUST_00060,22170.57,netbanking,successful,,,1,2026-08-20 23:45:15.907247
PAY_001464,CUST_00743,36625.85,upi,successful,,,1,2026-06-30 06:11:15.907247
PAY_001465,CUST_01588,3375.85,upi,successful,,,2,2026-06-22 05:30:15.907247
PAY_001466,CUST_01415,6500.91,upi,successful,,,2,2026-06-23 20:46:15.908244
PAY_001467,CUST_01613,45655.41,card,successful,,,1,2026-07-12 01:46:15.908244
PAY_001468,CUST_01335,5280.11,card,successful,,,1,2026-06-01 06:17:15.908244
PAY_001469,CUST_00623,20313.22,card,failed,PROCESSING_TIMEOUT,timeout,1,2026-06-09 19:33:15.908244
PAY_001470,CUST_01581,14949.73,upi,successful,,,1,2026-07-23 09:56:15.908244
PAY_001471,CUST_00996,41964.26,card,successful,,,1,2026-07-22 03:58:15.908244
PAY_001472,CUST_00958,41705.42,upi,successful,,,1,2026-06-04 03:03:15.908244
PAY_001473,CUST_01814,6079.64,netbanking,successful,,,1,2026-07-09 16:38:15.908244
PAY_001474,CUST_00920,32571.82,card,successful,,,1,2026-07-07 12:16:15.908244
PAY_001475,CUST_00734,53109.82,card,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-08-06 12:22:15.909241
PAY_001476,CUST_01356,32796.83,card,successful,,,1,2026-06-17 22:38:15.909241
PAY_001477,CUST_01413,43831.74,upi,successful,,,1,2026-06-10 00:46:15.909241
PAY_001478,CUST_01406,18134.34,card,successful,,,1,2026-08-17 20:27:15.909241
PAY_001479,CUST_01345,9015.52,card,successful,,,1,2026-07-25 00:31:15.909241
PAY_001480,CUST_01049,82980.76,upi,successful,,,1,2026-06-29 07:15:15.909241
PAY_001481,CUST_01787,43557.05,card,failed,RISK_DECLINED,risk_decline,1,2026-07-25 14:00:15.910237
PAY_001482,CUST_01106,23956.85,upi,successful,,,1,2026-08-25 13:57:15.910237
PAY_001483,CUST_01707,19942.34,upi,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-08-22 12:17:15.910237
PAY_001484,CUST_00057,20656.35,card,successful,,,1,2026-08-15 07:51:15.910237
PAY_001485,CUST_01494,20643.26,upi,failed,AUTHENTICATION_FAILED,authentication_failed,1,2026-05-31 10:55:15.911673
PAY_001486,CUST_01158,11970.87,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-07-05 22:21:15.911673
PAY_001487,CUST_00280,19297.39,card,failed,AUTHENTICATION_FAILED,authentication_failed,1,2026-07-24 00:20:15.911673
PAY_001488,CUST_00478,29696.04,upi,successful,,,1,2026-08-25 17:04:15.911673
PAY_001489,CUST_01993,16673.36,upi,successful,,,1,2026-05-27 23:51:15.911673
PAY_001490,CUST_00166,38692.98,upi,successful,,,1,2026-07-14 02:10:15.912787
PAY_001491,CUST_01112,41909.06,upi,successful,,,1,2026-05-28 11:19:15.912787
PAY_001492,CUST_01662,15980.2,upi,successful,,,1,2026-06-19 09:58:15.912787
PAY_001493,CUST_00918,31713.61,upi,successful,,,1,2026-06-07 02:33:15.912787
PAY_001494,CUST_00899,6265.58,upi,successful,,,2,2026-06-02 23:20:15.912787
PAY_001495,CUST_00046,28557.7,upi,successful,,,1,2026-08-07 23:35:15.912787
PAY_001496,CUST_01819,27584.67,upi,successful,,,1,2026-06-29 00:18:15.912787
PAY_001497,CUST_00184,46459.79,upi,successful,,,1,2026-07-12 18:00:15.912787
PAY_001498,CUST_01574,33571.12,card,failed,RISK_DECLINED,risk_decline,1,2026-07-28 01:52:15.912787
PAY_001499,CUST_01320,1986.65,upi,successful,,,1,2026-05-28 16:29:15.912787
PAY_001500,CUST_01316,14484.89,upi,successful,,,1,2026-07-06 16:33:15.912787
PAY_001501,CUST_01622,3920.29,upi,successful,,,1,2026-06-23 08:50:15.912787
PAY_001502,CUST_00128,3379.78,upi,failed,LIMIT_EXCEEDED,limit_exceeded,1,2026-07-11 14:47:15.912787
PAY_001503,CUST_01811,38236.24,upi,successful,,,1,2026-08-21 11:35:15.913792
PAY_001504,CUST_00624,1986.53,upi,successful,,,1,2026-06-02 00:17:15.913792
PAY_001505,CUST_00690,24300.33,upi,successful,,,1,2026-08-18 16:20:15.913792
PAY_001506,CUST_01116,40504.58,upi,successful,,,1,2026-06-07 06:15:15.913792
PAY_001507,CUST_01692,93138.41,netbanking,successful,,,1,2026-08-19 14:25:15.913792
PAY_001508,CUST_01924,14030.72,netbanking,successful,,,1,2026-08-14 08:41:15.913792
PAY_001509,CUST_00180,12491.57,upi,successful,,,1,2026-07-29 09:30:15.913792
PAY_001510,CUST_00780,38263.1,card,successful,,,1,2026-07-23 05:18:15.913792
PAY_001511,CUST_01130,82519.58,upi,failed,TRANSACTION_LIMIT_EXCEEDED,limit_exceeded,1,2026-08-24 18:01:15.913792
PAY_001512,CUST_00317,49631.75,upi,successful,,,1,2026-06-27 11:18:15.913792
PAY_001513,CUST_00757,601.6,upi,successful,,,1,2026-06-15 12:20:15.913792
PAY_001514,CUST_00915,11908.14,card,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-08-21 16:44:15.913792
PAY_001515,CUST_00629,70250.68,netbanking,successful,,,1,2026-06-26 15:56:15.913792
PAY_001516,CUST_01872,46031.46,card,successful,,,1,2026-06-18 22:52:15.913792
PAY_001517,CUST_01259,6090.99,upi,successful,,,3,2026-08-10 16:47:15.913792
PAY_001518,CUST_01416,24910.31,upi,successful,,,1,2026-08-25 02:07:15.913792
PAY_001519,CUST_01476,41313.37,upi,successful,,,1,2026-07-16 20:59:15.913792
PAY_001520,CUST_00232,35291.05,netbanking,failed,NETWORK_TIMEOUT,timeout,1,2026-08-06 20:49:15.914951
PAY_001521,CUST_00409,21283.1,upi,successful,,,1,2026-06-02 00:36:15.914951
PAY_001522,CUST_00258,24568.35,upi,successful,,,1,2026-08-17 09:32:15.914951
PAY_001523,CUST_00772,11864.96,upi,successful,,,1,2026-07-24 16:45:15.914951
PAY_001524,CUST_00075,24413.33,upi,successful,,,1,2026-07-24 06:52:15.914951
PAY_001525,CUST_00898,22801.32,upi,failed,POLICY_DECLINED,risk_decline,1,2026-05-29 22:23:15.914951
PAY_001526,CUST_00410,35894.12,upi,failed,POLICY_DECLINED,risk_decline,1,2026-08-08 17:19:15.914951
PAY_001527,CUST_00818,8910.44,upi,successful,,,1,2026-06-12 06:15:15.914951
PAY_001528,CUST_00150,41348.44,upi,successful,,,1,2026-07-31 22:01:15.914951
PAY_001529,CUST_01211,29807.85,card,successful,,,1,2026-05-28 08:03:15.916229
PAY_001530,CUST_00248,18889.91,upi,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-06-20 23:16:15.916229
PAY_001531,CUST_01213,42151.14,card,successful,,,2,2026-08-23 11:47:15.917230
PAY_001532,CUST_00205,84080.92,upi,successful,,,1,2026-06-01 22:16:15.917230
PAY_001533,CUST_01492,35167.67,upi,successful,,,1,2026-07-21 11:24:15.917230
PAY_001534,CUST_01763,48947.43,upi,failed,RISK_DECLINED,risk_decline,1,2026-06-17 16:14:15.917230
PAY_001535,CUST_00135,30783.91,upi,successful,,,1,2026-07-19 03:19:15.917230
PAY_001536,CUST_00965,12441.89,upi,successful,,,1,2026-08-01 05:08:15.917230
PAY_001537,CUST_01618,4096.72,upi,successful,,,1,2026-07-29 19:05:15.917230
PAY_001538,CUST_01623,1213.68,upi,successful,,,1,2026-08-02 08:40:15.917230
PAY_001539,CUST_01249,35766.53,upi,successful,,,1,2026-08-16 00:53:15.917230
PAY_001540,CUST_00939,40623.53,card,successful,,,1,2026-07-15 05:35:15.917230
PAY_001541,CUST_01286,17969.81,upi,failed,UNSPECIFIED_DECLINE,blocked_instrument,1,2026-06-18 03:08:15.917230
PAY_001542,CUST_00198,7380.88,upi,successful,,,1,2026-05-27 20:58:15.918246
PAY_001543,CUST_00303,38028.65,upi,successful,,,2,2026-08-22 08:45:15.918246
PAY_001544,CUST_00126,46945.17,upi,failed,PROCESSING_TIMEOUT,timeout,1,2026-06-07 08:01:15.918246
PAY_001545,CUST_00250,12948.74,upi,successful,,,1,2026-08-08 15:36:15.918246
PAY_001546,CUST_01820,8022.73,upi,successful,,,1,2026-07-16 12:18:15.918246
PAY_001547,CUST_00657,59862.31,card,successful,,,1,2026-07-24 22:28:15.918246
PAY_001548,CUST_01757,3237.6,upi,successful,,,1,2026-06-08 09:17:15.918246
PAY_001549,CUST_01356,39102.62,card,successful,,,1,2026-06-12 17:03:15.918246
PAY_001550,CUST_01464,8149.93,card,successful,,,1,2026-08-14 09:47:15.918246
PAY_001551,CUST_01944,43612.2,card,successful,,,1,2026-07-02 17:47:15.918246
PAY_001552,CUST_00366,25119.14,upi,successful,,,1,2026-08-24 07:41:15.918246
PAY_001553,CUST_01583,6559.94,upi,failed,CUSTOMER_AUTH_FAILED,authentication_failed,1,2026-07-20 18:11:15.918246
PAY_001554,CUST_01316,15116.44,upi,successful,,,1,2026-07-02 16:19:15.919294
PAY_001555,CUST_01588,15969.34,upi,failed,PROCESSING_TIMEOUT,timeout,1,2026-07-17 03:17:15.919294
PAY_001556,CUST_00075,6424.43,upi,successful,,,1,2026-07-07 06:09:15.919294
PAY_001557,CUST_01520,49663.3,upi,successful,,,1,2026-06-05 11:13:15.919294
PAY_001558,CUST_01514,37176.35,upi,failed,PROCESSING_TIMEOUT,timeout,1,2026-06-20 11:51:15.919294
PAY_001559,CUST_01317,39106.03,upi,successful,,,1,2026-08-24 01:48:15.919294
PAY_001560,CUST_00456,47989.03,upi,failed,INSTRUMENT_EXPIRED,expired_instrument,1,2026-08-25 02:25:15.919294
PAY_001561,CUST_01405,16216.85,upi,successful,,,2,2026-07-23 12:04:15.919294
PAY_001562,CUST_00979,33516.57,netbanking,successful,,,1,2026-07-30 15:07:15.919294
PAY_001563,CUST_01020,39557.51,netbanking,failed,LIMIT_EXCEEDED,limit_exceeded,1,2026-07-19 21:59:15.919294
PAY_001564,CUST_01166,40791.74,netbanking,successful,,,1,2026-06-12 12:55:15.919294
PAY_001565,CUST_00600,5185.56,card,successful,,,1,2026-07-30 14:35:15.919294
PAY_001566,CUST_00069,14252.61,upi,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-06-27 08:13:15.919294
PAY_001567,CUST_00883,7873.03,card,successful,,,1,2026-07-24 21:16:15.920317
PAY_001568,CUST_00480,44758.98,card,failed,UNSPECIFIED_DECLINE,unknown_failure,1,2026-08-12 10:17:15.920317
PAY_001569,CUST_01969,25366.76,upi,successful,,,1,2026-06-20 19:18:15.920317
PAY_001570,CUST_01943,31441.44,netbanking,successful,,,1,2026-07-19 02:43:15.920317
PAY_001571,CUST_00355,47203.55,upi,successful,,,1,2026-08-10 17:37:15.920317
PAY_001572,CUST_00708,39949.33,card,successful,,,1,2026-07-15 08:12:15.920317
PAY_001573,CUST_01031,30583.6,upi,successful,,,1,2026-07-11 04:22:15.920317
PAY_001574,CUST_01580,24425.86,netbanking,successful,,,1,2026-06-22 00:24:15.920317
PAY_001575,CUST_00788,18644.23,upi,successful,,,1,2026-06-04 05:48:15.920317
PAY_001576,CUST_01567,33324.81,upi,failed,CARD_EXPIRED,expired_instrument,1,2026-08-20 17:57:15.920317
PAY_001577,CUST_00494,73587.31,upi,successful,,,1,2026-06-03 17:38:15.921353
PAY_001578,CUST_01548,20735.02,upi,successful,,,1,2026-06-01 01:01:15.921353
PAY_001579,CUST_00140,49120.19,upi,successful,,,1,2026-06-04 08:05:15.921353
PAY_001580,CUST_00788,9818.69,card,successful,,,1,2026-06-22 06:40:15.921353
PAY_001581,CUST_00697,18357.55,card,successful,,,1,2026-06-27 11:30:15.921353
PAY_001582,CUST_00762,4644.62,upi,successful,,,1,2026-08-24 16:29:15.921353
PAY_001583,CUST_01569,48105.5,card,successful,,,1,2026-07-05 12:55:15.921353
PAY_001584,CUST_01961,44571.64,upi,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-08-23 07:46:15.921353
PAY_001585,CUST_01281,19642.66,upi,successful,,,1,2026-06-12 15:20:15.922362
PAY_001586,CUST_00403,5695.93,card,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-06-12 05:51:15.922362
PAY_001587,CUST_01742,32273.28,upi,successful,,,1,2026-07-04 16:35:15.922362
PAY_001588,CUST_01824,30031.77,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-06-11 00:01:15.922362
PAY_001589,CUST_00025,22685.6,card,successful,,,1,2026-08-05 15:15:15.922362
PAY_001590,CUST_00663,8347.2,upi,failed,RISK_DECLINED,risk_decline,1,2026-08-18 12:37:15.922362
PAY_001591,CUST_01519,4391.3,card,failed,PROCESSING_TIMEOUT,timeout,1,2026-07-22 09:58:15.922362
PAY_001592,CUST_01466,7402.01,upi,successful,,,1,2026-07-10 18:09:15.922362
PAY_001593,CUST_00832,40905.25,upi,successful,,,1,2026-06-30 18:08:15.922362
PAY_001594,CUST_00910,31345.86,upi,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-08-09 13:51:15.923528
PAY_001595,CUST_00762,24475.45,upi,successful,,,1,2026-06-21 05:03:15.923528
PAY_001596,CUST_00968,40240.4,upi,successful,,,1,2026-08-21 09:24:15.923528
PAY_001597,CUST_01132,40944.91,card,successful,,,1,2026-08-16 13:43:15.923528
PAY_001598,CUST_01479,62042.65,upi,successful,,,1,2026-06-03 13:19:15.923528
PAY_001599,CUST_00626,81771.51,card,successful,,,1,2026-07-17 14:15:15.923528
PAY_001600,CUST_01186,29598.53,card,successful,,,2,2026-06-07 14:06:15.923528
PAY_001601,CUST_00241,5912.13,upi,successful,,,1,2026-06-04 17:43:15.923528
PAY_001602,CUST_01813,10038.0,card,failed,UNSPECIFIED_DECLINE,unknown_failure,1,2026-07-09 04:36:15.923528
PAY_001603,CUST_01255,43119.08,upi,successful,,,1,2026-08-12 12:29:15.923528
PAY_001604,CUST_00097,8931.03,upi,successful,,,1,2026-07-21 03:36:15.923528
PAY_001605,CUST_01483,19855.34,netbanking,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-07-11 12:25:15.923528
PAY_001606,CUST_01780,8237.85,upi,successful,,,1,2026-08-01 15:20:15.923528
PAY_001607,CUST_01697,75613.68,netbanking,successful,,,1,2026-07-29 11:46:15.923528
PAY_001608,CUST_00775,37352.83,upi,successful,,,1,2026-06-21 12:43:15.923528
PAY_001609,CUST_01123,47072.79,card,successful,,,1,2026-06-28 20:10:15.923528
PAY_001610,CUST_01250,28567.86,upi,successful,,,1,2026-06-20 09:54:15.923528
PAY_001611,CUST_00643,92208.66,upi,successful,,,1,2026-08-25 05:42:15.923528
PAY_001612,CUST_00834,10579.59,upi,failed,CARD_BLOCKED,blocked_instrument,1,2026-06-15 16:55:15.923528
PAY_001613,CUST_00002,11689.05,netbanking,successful,,,1,2026-08-20 07:53:15.924525
PAY_001614,CUST_01387,83297.37,upi,successful,,,1,2026-06-02 14:40:15.924525
PAY_001615,CUST_00737,6774.82,upi,successful,,,1,2026-06-26 13:50:15.924525
PAY_001616,CUST_01448,35917.59,upi,successful,,,1,2026-08-21 04:24:15.924525
PAY_001617,CUST_00775,16930.51,upi,failed,POLICY_DECLINED,risk_decline,1,2026-07-09 06:13:15.924525
PAY_001618,CUST_01170,5196.2,card,successful,,,1,2026-06-24 09:47:15.924525
PAY_001619,CUST_01356,39511.8,netbanking,successful,,,1,2026-07-23 08:37:15.924525
PAY_001620,CUST_00799,40127.79,upi,successful,,,1,2026-08-17 09:13:15.924525
PAY_001621,CUST_00331,16839.41,upi,successful,,,1,2026-06-28 15:30:15.924525
PAY_001622,CUST_01652,6932.73,card,successful,,,1,2026-07-01 12:37:15.924525
PAY_001623,CUST_01278,16427.52,card,successful,,,1,2026-06-18 18:27:15.924525
PAY_001624,CUST_01358,27640.26,upi,successful,,,1,2026-06-26 00:39:15.924525
PAY_001625,CUST_01610,49848.61,card,successful,,,1,2026-06-11 13:10:15.924525
PAY_001626,CUST_01637,48423.81,upi,successful,,,1,2026-07-14 09:55:15.924525
PAY_001627,CUST_01401,46755.93,upi,successful,,,2,2026-06-16 05:06:15.924525
PAY_001628,CUST_01314,3449.36,upi,successful,,,1,2026-08-05 11:28:15.924525
PAY_001629,CUST_01089,41166.19,card,failed,CUSTOMER_AUTH_FAILED,authentication_failed,1,2026-08-09 22:17:15.924525
PAY_001630,CUST_00878,35324.83,upi,successful,,,2,2026-08-24 08:12:15.924525
PAY_001631,CUST_01028,48154.43,upi,successful,,,1,2026-08-21 03:56:15.924525
PAY_001632,CUST_00429,32033.31,upi,successful,,,1,2026-07-13 06:30:15.924525
PAY_001633,CUST_01699,74650.05,card,successful,,,1,2026-06-07 19:19:15.924525
PAY_001634,CUST_00783,28406.94,upi,successful,,,1,2026-06-10 09:13:15.924525
PAY_001635,CUST_00497,36138.79,upi,failed,INSTRUMENT_EXPIRED,expired_instrument,1,2026-07-30 14:33:15.924525
PAY_001636,CUST_00485,4414.63,card,successful,,,1,2026-06-23 09:21:15.925521
PAY_001637,CUST_01841,21261.79,upi,successful,,,1,2026-08-17 14:36:15.925521
PAY_001638,CUST_01845,31708.93,upi,successful,,,1,2026-08-07 14:23:15.925521
PAY_001639,CUST_01196,31607.14,card,failed,UNSPECIFIED_DECLINE,unknown_failure,1,2026-07-25 08:19:15.925521
PAY_001640,CUST_00654,43506.4,upi,successful,,,1,2026-05-31 01:58:15.925521
PAY_001641,CUST_00415,8278.62,upi,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-08-22 03:25:15.925521
PAY_001642,CUST_01570,16750.46,upi,successful,,,1,2026-08-16 06:18:15.925521
PAY_001643,CUST_00655,24157.4,card,successful,,,1,2026-06-11 16:55:15.925521
PAY_001644,CUST_01171,7099.04,card,successful,,,1,2026-08-01 15:21:15.925521
PAY_001645,CUST_00624,32761.58,upi,successful,,,2,2026-07-19 15:03:15.925521
PAY_001646,CUST_01951,20075.65,card,failed,CARD_EXPIRED,expired_instrument,1,2026-06-28 15:18:15.925521
PAY_001647,CUST_00898,32042.86,card,successful,,,1,2026-05-29 16:59:15.925521
PAY_001648,CUST_00048,36939.97,card,successful,,,1,2026-07-09 16:12:15.925521
PAY_001649,CUST_00499,7923.51,netbanking,successful,,,1,2026-06-26 20:06:15.925521
PAY_001650,CUST_01979,4452.73,card,successful,,,1,2026-08-20 21:42:15.925521
PAY_001651,CUST_00582,35336.63,card,successful,,,1,2026-07-25 04:06:15.925521
PAY_001652,CUST_00878,9620.39,upi,successful,,,1,2026-06-14 00:27:15.925521
PAY_001653,CUST_01780,14025.14,card,successful,,,1,2026-07-03 06:04:15.925521
PAY_001654,CUST_00069,18081.95,card,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-06-13 20:28:15.925521
PAY_001655,CUST_01072,8660.52,upi,successful,,,1,2026-05-27 03:31:15.925521
PAY_001656,CUST_00421,7870.7,netbanking,successful,,,1,2026-07-27 20:43:15.925521
PAY_001657,CUST_01806,9660.03,netbanking,successful,,,1,2026-07-01 03:22:15.926518
PAY_001658,CUST_00076,46643.32,card,successful,,,1,2026-08-08 11:00:15.926518
PAY_001659,CUST_00546,48915.45,upi,successful,,,1,2026-06-22 02:32:15.926518
PAY_001660,CUST_00448,28911.87,card,successful,,,1,2026-08-19 07:16:15.926518
PAY_001661,CUST_01609,1768.99,upi,successful,,,1,2026-07-15 00:10:15.926518
PAY_001662,CUST_00632,44804.91,upi,successful,,,1,2026-08-24 04:24:15.926518
PAY_001663,CUST_01623,47566.75,upi,successful,,,1,2026-08-12 03:44:15.926518
PAY_001664,CUST_00261,13995.69,netbanking,successful,,,1,2026-08-05 19:17:15.926518
PAY_001665,CUST_01179,18316.44,upi,successful,,,1,2026-06-10 03:36:15.926518
PAY_001666,CUST_00576,42454.37,card,successful,,,1,2026-07-21 14:58:15.926518
PAY_001667,CUST_00637,47091.65,upi,successful,,,1,2026-06-18 06:06:15.926518
PAY_001668,CUST_01987,46317.12,upi,successful,,,1,2026-06-26 17:12:15.926518
PAY_001669,CUST_01525,49243.32,upi,failed,UNSPECIFIED_DECLINE,insufficient_funds,1,2026-06-06 13:17:15.926518
PAY_001670,CUST_01343,27956.37,card,successful,,,1,2026-08-10 00:05:15.927676
PAY_001671,CUST_00356,2107.46,upi,successful,,,1,2026-08-12 07:37:15.927676
PAY_001672,CUST_01088,7522.77,upi,successful,,,1,2026-08-17 02:41:15.927676
PAY_001673,CUST_01748,21843.99,upi,successful,,,1,2026-07-26 21:01:15.927676
PAY_001674,CUST_00375,16542.34,upi,successful,,,1,2026-06-03 02:19:15.927676
PAY_001675,CUST_00624,49234.7,netbanking,successful,,,1,2026-08-16 04:39:15.927676
PAY_001676,CUST_00818,28478.51,upi,successful,,,1,2026-06-21 23:13:15.927676
PAY_001677,CUST_00813,33628.04,card,successful,,,1,2026-07-06 18:28:15.927676
PAY_001678,CUST_00196,61820.99,card,successful,,,1,2026-08-02 17:28:15.927676
PAY_001679,CUST_01360,40108.2,upi,successful,,,1,2026-07-20 06:29:15.927676
PAY_001680,CUST_00710,41723.12,upi,successful,,,1,2026-08-25 01:21:15.927676
PAY_001681,CUST_00980,74966.18,upi,successful,,,1,2026-05-27 18:32:15.927676
PAY_001682,CUST_00238,45555.5,netbanking,successful,,,1,2026-06-13 09:33:15.927676
PAY_001683,CUST_01247,77087.36,netbanking,successful,,,1,2026-08-02 01:24:15.927676
PAY_001684,CUST_00821,12853.21,card,successful,,,1,2026-06-06 00:02:15.927676
PAY_001685,CUST_01553,49981.68,upi,successful,,,1,2026-08-12 10:08:15.927676
PAY_001686,CUST_01983,36682.39,upi,successful,,,3,2026-06-09 17:35:15.927676
PAY_001687,CUST_01912,13725.0,card,successful,,,1,2026-07-06 07:48:15.928679
PAY_001688,CUST_01561,17785.9,upi,failed,CARD_BLOCKED,blocked_instrument,1,2026-08-01 18:12:15.928679
PAY_001689,CUST_00253,12556.07,card,successful,,,1,2026-08-20 17:12:15.928679
PAY_001690,CUST_01862,21762.16,netbanking,successful,,,1,2026-07-11 07:56:15.928679
PAY_001691,CUST_01442,12376.11,upi,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-08-06 09:18:15.928679
PAY_001692,CUST_00321,9859.63,card,successful,,,1,2026-06-02 21:50:15.928679
PAY_001693,CUST_01193,24684.02,upi,successful,,,1,2026-07-06 08:28:15.928679
PAY_001694,CUST_01003,43580.15,upi,successful,,,1,2026-07-29 20:03:15.928679
PAY_001695,CUST_01332,27820.48,card,successful,,,1,2026-06-29 13:05:15.928679
PAY_001696,CUST_00119,5668.24,upi,successful,,,1,2026-07-02 22:47:15.928679
PAY_001697,CUST_00318,1680.58,card,successful,,,1,2026-07-10 15:56:15.928679
PAY_001698,CUST_01434,19773.27,card,successful,,,1,2026-08-14 01:14:15.928679
PAY_001699,CUST_01154,42570.61,upi,successful,,,1,2026-08-08 10:40:15.928679
PAY_001700,CUST_00160,16206.54,netbanking,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-07-02 22:01:15.928679
PAY_001701,CUST_01298,34538.29,upi,successful,,,1,2026-07-28 12:31:15.928679
PAY_001702,CUST_01950,2237.57,netbanking,successful,,,1,2026-07-23 22:34:15.928679
PAY_001703,CUST_00116,6384.77,card,failed,,expired_instrument,1,2026-06-21 04:48:15.928679
PAY_001704,CUST_01373,47429.34,card,successful,,,1,2026-06-28 13:17:15.928679
PAY_001705,CUST_01774,44869.1,card,successful,,,1,2026-08-02 19:56:15.928679
PAY_001706,CUST_01545,70596.91,upi,successful,,,1,2026-08-05 13:18:15.929677
