checkout_id,customer_id,amount,status,checkout_stage,created_at,abandoned_at
CHK_000946,CUST_01666,23242.18,abandoned,review,2026-06-23 05:53:16.484460,2026-06-23 06:18:16.484460
CHK_000947,CUST_00143,6689.83,completed,address,2026-06-17 12:19:16.484460,
CHK_000948,CUST_01239,37913.38,completed,address,2026-05-30 10:46:16.484460,
CHK_000949,CUST_01537,25792.2,completed,payment_page,2026-07-30 05:17:16.484460,
CHK_000950,CUST_01586,34039.93,completed,payment_page,2026-08-20 04:09:16.484460,
CHK_000951,CUST_01353,47710.71,completed,payment_page,2026-07-03 12:38:16.484460,
CHK_000952,CUST_01495,2728.74,expired,review,2026-06-10 01:29:16.485555,2026-06-10 02:47:16.485555
CHK_000953,CUST_01561,8469.0,completed,review,2026-05-27 23:06:16.485555,
CHK_000954,CUST_01264,42422.89,abandoned,payment_attempt,2026-07-19 07:20:16.485555,2026-07-19 08:47:16.485555
CHK_000955,CUST_01101,22823.77,completed,address,2026-06-26 19:02:16.485555,
CHK_000956,CUST_00340,10473.17,completed,payment_page,2026-08-02 14:48:16.485555,
CHK_000957,CUST_00753,21958.88,completed,address,2026-07-23 07:22:16.485555,
CHK_000958,CUST_00803,28046.36,completed,payment_page,2026-06-22 23:32:16.485555,
CHK_000959,CUST_00363,4753.13,completed,review,2026-07-17 15:35:16.485555,
CHK_000960,CUST_01466,5735.46,completed,payment_page,2026-07-02 18:02:16.485555,
CHK_000961,CUST_00412,66680.99,abandoned,address,2026-07-08 17:45:16.485555,2026-07-08 18:48:16.485555
CHK_000962,CUST_01596,36491.09,completed,payment_page,2026-07-01 13:31:16.485555,
CHK_000963,CUST_01456,16784.53,abandoned,payment_page,2026-06-01 09:43:16.485555,2026-06-01 10:22:16.485555
CHK_000964,CUST_00460,44306.97,abandoned,payment_page,2026-06-26 13:17:15.940226,2026-06-26 15:03:15.940226
CHK_000965,CUST_00833,21842.39,abandoned,review,2026-06-22 21:31:16.486648,2026-06-22 23:20:16.486648
CHK_000966,CUST_00849,21962.19,completed,payment_page,2026-07-09 13:56:16.486648,
CHK_000967,CUST_00714,84426.28,abandoned,address,2026-08-11 14:14:16.486648,2026-08-11 14:42:16.486648
CHK_000968,CUST_01931,17695.99,completed,address,2026-06-14 01:09:16.486648,
CHK_000969,CUST_00624,27690.39,completed,payment_page,2026-07-23 17:10:16.486648,
CHK_000970,CUST_01719,24938.42,abandoned,payment_attempt,2026-08-04 09:18:16.486648,2026-08-04 10:01:16.486648
CHK_000971,CUST_00631,46376.55,abandoned,payment_attempt,2026-08-19 09:29:15.865396,2026-08-19 10:24:15.865396
CHK_000972,CUST_01635,5928.1,completed,address,2026-07-14 18:46:16.487741,
CHK_000973,CUST_00784,4951.74,expired,payment_attempt,2026-06-09 01:07:16.487741,2026-06-09 02:57:16.487741
CHK_000974,CUST_01067,38515.99,abandoned,address,2026-07-28 21:22:16.487741,2026-07-28 22:11:16.487741
CHK_000975,CUST_01935,40727.4,abandoned,review,2026-05-27 14:44:16.487741,2026-05-27 16:43:16.487741
CHK_000976,CUST_00420,6878.05,completed,payment_attempt,2026-05-30 17:56:16.487741,
CHK_000977,CUST_01731,15495.57,completed,payment_page,2026-07-02 16:05:16.487741,
CHK_000978,CUST_01914,38991.35,completed,payment_attempt,2026-07-25 16:46:16.487741,
CHK_000979,CUST_00745,43996.29,abandoned,payment_page,2026-05-30 01:27:16.487741,2026-05-30 01:33:16.487741
CHK_000980,CUST_00935,31700.04,expired,payment_page,2026-07-05 17:59:16.487741,2026-07-05 19:01:16.487741
CHK_000981,CUST_00370,13508.89,completed,payment_attempt,2026-08-24 20:52:16.487741,
CHK_000982,CUST_01805,3895.61,completed,address,2026-08-02 02:46:16.487741,
CHK_000983,CUST_01500,40760.38,abandoned,review,2026-08-22 16:25:16.487741,2026-08-22 18:04:16.487741
CHK_000984,CUST_01246,75610.77,abandoned,payment_page,2026-07-05 06:16:16.487741,2026-07-05 08:12:16.487741
CHK_000985,CUST_01147,27242.44,abandoned,payment_attempt,2026-07-10 17:23:16.487741,2026-07-10 18:38:16.487741
CHK_000986,CUST_00971,4300.54,completed,address,2026-08-19 23:41:16.487741,
CHK_000987,CUST_00087,12621.78,abandoned,payment_attempt,2026-05-29 20:16:16.085903,2026-05-29 20:38:16.085903
CHK_000988,CUST_00092,14752.05,abandoned,payment_attempt,2026-06-06 21:04:16.488834,2026-06-06 22:59:16.488834
CHK_000989,CUST_01525,5212.41,abandoned,review,2026-07-20 16:29:16.488834,2026-07-20 16:51:16.488834
CHK_000990,CUST_01680,42532.06,completed,address,2026-06-28 04:17:16.488834,
CHK_000991,CUST_00532,31119.77,abandoned,payment_attempt,2026-07-21 21:34:16.488834,2026-07-21 22:52:16.488834
CHK_000992,CUST_00233,35266.77,expired,address,2026-05-30 03:40:16.488834,2026-05-30 03:52:16.488834
CHK_000993,CUST_00551,13032.57,abandoned,review,2026-07-07 12:30:16.488834,2026-07-07 14:17:16.488834
CHK_000994,CUST_00730,81080.45,completed,address,2026-08-13 19:57:16.488834,
CHK_000995,CUST_01123,41364.89,completed,address,2026-08-14 00:12:16.488834,
CHK_000996,CUST_01155,13912.04,completed,review,2026-06-10 18:57:16.489933,
CHK_000997,CUST_00241,19854.19,completed,review,2026-07-30 03:58:16.489933,
CHK_000998,CUST_01799,48248.56,abandoned,payment_attempt,2026-08-08 08:52:16.489933,2026-08-08 10:44:16.489933
CHK_000999,CUST_00360,1960.09,abandoned,address,2026-07-01 08:12:16.489933,2026-07-01 09:28:16.489933
CHK_001000,CUST_00593,17050.31,completed,address,2026-06-21 16:52:16.489933,
CHK_001001,CUST_00562,56444.35,abandoned,payment_attempt,2026-07-02 20:13:15.802421,2026-07-02 20:19:15.802421
CHK_001002,CUST_01277,3573.65,completed,review,2026-08-15 05:09:16.489933,
CHK_001003,CUST_01232,12475.23,completed,payment_attempt,2026-06-18 13:03:16.489933,
CHK_001004,CUST_01491,14043.6,abandoned,address,2026-08-21 14:42:16.489933,2026-08-21 16:31:16.489933
CHK_001005,CUST_00997,44928.4,completed,address,2026-07-20 10:52:16.491104,
CHK_001006,CUST_00906,8711.2,abandoned,payment_page,2026-06-20 00:03:16.491104,2026-06-20 00:45:16.491104
CHK_001007,CUST_00536,27055.89,completed,address,2026-07-25 03:14:16.491104,
CHK_001008,CUST_01491,6552.43,abandoned,payment_attempt,2026-07-11 06:33:16.491104,2026-07-11 07:36:16.491104
CHK_001009,CUST_00023,26706.69,completed,address,2026-06-03 14:08:16.491104,
CHK_001010,CUST_00401,4713.53,completed,address,2026-07-27 17:21:16.491104,
CHK_001011,CUST_00105,80272.18,abandoned,payment_attempt,2026-07-21 12:52:16.491104,2026-07-21 14:10:16.491104
CHK_001012,CUST_01128,4113.96,completed,payment_attempt,2026-05-31 18:25:16.491104,
CHK_001013,CUST_00588,5102.98,abandoned,payment_page,2026-07-05 21:54:16.491104,2026-07-05 23:12:16.491104
CHK_001014,CUST_01835,10215.5,abandoned,payment_page,2026-06-11 13:11:16.491104,2026-06-11 13:41:16.491104
CHK_001015,CUST_01550,22623.36,completed,address,2026-07-02 18:18:16.491104,
CHK_001016,CUST_00595,2780.67,completed,review,2026-07-01 01:42:16.491104,
CHK_001017,CUST_01021,6914.83,completed,address,2026-05-29 13:13:16.491104,
CHK_001018,CUST_00279,13454.85,completed,payment_attempt,2026-06-28 20:03:16.491104,
CHK_001019,CUST_01451,48474.63,completed,address,2026-07-09 20:06:16.491104,
CHK_001020,CUST_01261,43776.74,abandoned,address,2026-08-07 00:11:16.491104,2026-08-07 01:36:16.491104
CHK_001021,CUST_00618,6405.12,completed,review,2026-08-22 05:23:16.491104,
CHK_001022,CUST_01011,23646.71,completed,payment_page,2026-08-11 21:34:16.491104,
CHK_001023,CUST_01571,715.65,abandoned,payment_attempt,2026-07-05 12:13:15.979699,2026-07-05 12:36:15.979699
CHK_001024,CUST_00338,5601.28,abandoned,payment_page,2026-05-29 10:00:16.492199,2026-05-29 11:16:16.492199
CHK_001025,CUST_00688,1328.17,completed,payment_attempt,2026-06-26 04:59:16.492199,
CHK_001026,CUST_01327,7398.96,completed,review,2026-06-10 23:23:16.492199,
CHK_001027,CUST_00711,19182.18,completed,payment_page,2026-07-10 15:42:16.492199,
CHK_001028,CUST_00655,17519.92,abandoned,address,2026-06-04 03:05:16.492199,2026-06-04 04:56:16.492199
CHK_001029,CUST_00860,2791.54,completed,payment_page,2026-08-09 16:26:16.492199,
CHK_001030,CUST_00396,4712.14,expired,payment_page,2026-08-04 21:04:16.492199,2026-08-04 22:10:16.492199
CHK_001031,CUST_01650,12584.82,abandoned,address,2026-06-06 09:38:16.492199,2026-06-06 09:50:16.492199
CHK_001032,CUST_01139,23633.54,completed,address,2026-08-08 15:09:16.492199,
CHK_001033,CUST_01483,12831.36,abandoned,payment_page,2026-07-31 13:09:16.111146,2026-07-31 14:25:16.111146
CHK_001034,CUST_01391,515.88,completed,address,2026-08-09 00:12:16.493306,
CHK_001035,CUST_01823,68687.8,abandoned,payment_page,2026-07-25 20:42:16.055991,2026-07-25 21:31:16.055991
CHK_001036,CUST_01237,4278.49,abandoned,payment_page,2026-06-29 12:56:16.494438,2026-06-29 14:11:16.494438
CHK_001037,CUST_01203,6081.57,abandoned,payment_attempt,2026-06-29 12:45:16.030632,2026-06-29 13:13:16.030632
CHK_001038,CUST_01741,11485.62,completed,payment_page,2026-08-24 12:45:16.495530,
CHK_001039,CUST_01774,8206.66,completed,payment_attempt,2026-08-20 19:44:16.495530,
CHK_001040,CUST_00456,45519.4,abandoned,payment_attempt,2026-08-25 00:14:15.919294,2026-08-25 00:31:15.919294
CHK_001041,CUST_01599,1238.62,completed,address,2026-07-09 21:54:16.496628,
CHK_001042,CUST_00162,23232.47,completed,review,2026-07-03 10:52:16.496628,
CHK_001043,CUST_00977,23862.13,completed,review,2026-07-05 10:20:16.496628,
CHK_001044,CUST_01161,39410.91,abandoned,payment_attempt,2026-07-10 05:11:16.115522,2026-07-10 05:56:16.115522
CHK_001045,CUST_00824,27345.8,completed,payment_page,2026-07-24 09:56:16.497716,
CHK_001046,CUST_00054,6437.8,completed,address,2026-06-30 21:03:16.497716,
CHK_001047,CUST_01702,49480.92,completed,payment_page,2026-07-20 23:23:16.497716,
CHK_001048,CUST_01737,91347.41,completed,payment_attempt,2026-06-17 01:47:16.497716,
CHK_001049,CUST_01492,25668.48,completed,review,2026-07-30 17:20:16.497716,
CHK_001050,CUST_01150,8587.23,abandoned,payment_page,2026-06-16 03:58:16.497716,2026-06-16 05:46:16.497716
CHK_001051,CUST_00154,23765.96,completed,payment_attempt,2026-06-20 14:51:16.497716,
CHK_001052,CUST_00786,10432.36,abandoned,payment_attempt,2026-07-04 05:48:15.955994,2026-07-04 06:09:15.955994
CHK_001053,CUST_01857,5031.96,abandoned,payment_attempt,2026-06-28 20:47:16.086999,2026-06-28 22:04:16.086999
CHK_001054,CUST_00861,33988.14,expired,review,2026-08-04 16:19:16.498806,2026-08-04 17:37:16.498806
CHK_001055,CUST_01718,11022.33,abandoned,payment_page,2026-07-14 20:09:16.011817,2026-07-14 21:31:16.011817
CHK_001056,CUST_01321,28464.47,abandoned,payment_attempt,2026-05-27 17:24:16.499895,2026-05-27 18:56:16.499895
CHK_001057,CUST_01863,27571.43,completed,review,2026-08-02 21:52:16.499895,
CHK_001058,CUST_01802,35185.7,abandoned,payment_page,2026-07-23 05:07:16.499895,2026-07-23 06:47:16.499895
CHK_001059,CUST_00734,15074.54,completed,review,2026-06-23 22:24:16.499895,
CHK_001060,CUST_00579,15978.43,completed,review,2026-06-16 19:55:16.499895,
CHK_001061,CUST_01676,23213.98,completed,payment_attempt,2026-08-18 19:46:16.499895,
CHK_001062,CUST_01301,39810.49,completed,payment_attempt,2026-07-04 23:42:16.499895,
CHK_001063,CUST_00571,78248.26,completed,address,2026-07-19 08:43:16.499895,
CHK_001064,CUST_00657,77992.32,abandoned,payment_page,2026-06-04 19:35:16.499895,2026-06-04 20:58:16.499895
CHK_001065,CUST_00248,18469.45,abandoned,payment_page,2026-06-21 01:01:15.916229,2026-06-21 02:23:15.916229
CHK_001066,CUST_00046,42993.18,completed,review,2026-07-15 04:57:16.500990,
CHK_001067,CUST_01269,5465.96,completed,review,2026-06-06 11:50:16.500990,
CHK_001068,CUST_00364,71438.93,completed,review,2026-07-05 00:52:16.500990,
CHK_001069,CUST_01423,13016.76,abandoned,payment_attempt,2026-06-15 16:43:16.500990,2026-06-15 17:19:16.500990
CHK_001070,CUST_01977,38409.94,completed,payment_page,2026-06-01 05:49:16.500990,
CHK_001071,CUST_01488,31090.91,abandoned,payment_attempt,2026-07-29 18:44:16.078040,2026-07-29 19:04:16.078040
CHK_001072,CUST_01888,30365.11,completed,payment_page,2026-06-30 12:19:16.502079,
CHK_001073,CUST_01828,11113.76,completed,payment_page,2026-06-30 00:46:16.502079,
CHK_001074,CUST_01880,24450.88,abandoned,address,2026-08-23 23:05:16.502079,2026-08-23 23:41:16.502079
CHK_001075,CUST_00740,18314.68,completed,address,2026-07-02 11:18:16.502079,
CHK_001076,CUST_01457,46020.41,abandoned,payment_page,2026-05-31 18:37:16.089201,2026-05-31 18:59:16.089201
CHK_001077,CUST_01364,27814.06,completed,address,2026-08-15 07:44:16.503177,
CHK_001078,CUST_00056,15512.85,abandoned,payment_attempt,2026-06-15 01:54:16.101256,2026-06-15 02:16:16.101256
CHK_001079,CUST_00663,16641.67,completed,address,2026-08-17 03:42:16.504267,
CHK_001080,CUST_01698,49390.66,completed,review,2026-07-20 13:02:16.504267,
CHK_001081,CUST_01994,4816.04,abandoned,payment_attempt,2026-07-02 02:02:16.504267,2026-07-02 03:38:16.504267
CHK_001082,CUST_01754,43437.58,completed,payment_attempt,2026-07-06 11:00:16.504267,
CHK_001083,CUST_01651,34265.93,expired,payment_attempt,2026-08-21 21:43:16.504267,2026-08-21 22:30:16.504267
CHK_001084,CUST_00397,3436.25,abandoned,payment_page,2026-08-15 06:16:16.504267,2026-08-15 07:13:16.504267
CHK_001085,CUST_00361,12122.1,completed,address,2026-08-10 19:29:16.504267,
CHK_001086,CUST_00316,1358.5,abandoned,address,2026-07-28 23:14:16.504267,2026-07-28 23:58:16.504267
CHK_001087,CUST_00220,42480.65,completed,payment_attempt,2026-08-20 03:48:16.504267,
CHK_001088,CUST_01424,97576.29,abandoned,payment_page,2026-06-08 14:10:16.504267,2026-06-08 14:27:16.504267
CHK_001089,CUST_00852,6715.39,completed,payment_page,2026-07-20 21:16:16.504267,
CHK_001090,CUST_01228,8990.33,abandoned,address,2026-07-27 10:22:16.504267,2026-07-27 12:10:16.504267
CHK_001091,CUST_01259,41107.63,abandoned,payment_page,2026-07-27 05:46:16.504267,2026-07-27 07:05:16.504267
CHK_001092,CUST_01196,39690.25,abandoned,payment_page,2026-06-19 09:21:16.097955,2026-06-19 11:04:16.097955
CHK_001093,CUST_01683,48124.98,abandoned,review,2026-07-19 17:18:16.505357,2026-07-19 17:55:16.505357
CHK_001094,CUST_01298,5085.19,completed,address,2026-08-22 10:58:16.505357,
CHK_001095,CUST_00652,44174.87,completed,payment_attempt,2026-07-28 13:09:16.505357,
CHK_001096,CUST_00885,35678.67,abandoned,address,2026-08-23 16:26:16.505357,2026-08-23 16:53:16.505357
CHK_001097,CUST_00964,18878.54,completed,review,2026-05-27 09:47:16.505357,
CHK_001098,CUST_00926,33123.16,abandoned,payment_attempt,2026-05-29 19:22:16.123281,2026-05-29 20:10:16.123281
CHK_001099,CUST_01743,67232.04,abandoned,payment_attempt,2026-06-04 10:28:16.506600,2026-06-04 11:21:16.506600
CHK_001100,CUST_01413,11228.69,abandoned,address,2026-06-15 23:47:16.506600,2026-06-16 01:45:16.506600
CHK_001101,CUST_00362,6429.61,completed,address,2026-07-03 02:25:16.506600,
CHK_001102,CUST_00772,40875.02,completed,payment_attempt,2026-08-13 20:33:16.506600,
CHK_001103,CUST_00893,44572.64,completed,payment_page,2026-08-10 03:07:16.506600,
CHK_001104,CUST_00023,46009.77,completed,payment_attempt,2026-06-13 07:23:16.506600,
CHK_001105,CUST_00174,40170.04,abandoned,payment_attempt,2026-06-21 19:02:15.946028,2026-06-21 20:25:15.946028
CHK_001106,CUST_00154,32541.9,abandoned,payment_attempt,2026-07-13 03:41:16.507683,2026-07-13 03:53:16.507683
CHK_001107,CUST_00775,16096.87,abandoned,payment_attempt,2026-07-09 05:40:15.924525,2026-07-09 06:17:15.924525
CHK_001108,CUST_00501,28791.53,abandoned,payment_page,2026-07-19 20:34:16.507683,2026-07-19 21:38:16.507683
CHK_001109,CUST_00659,15419.98,abandoned,review,2026-07-27 12:30:16.508701,2026-07-27 13:18:16.508701
CHK_001110,CUST_00501,10110.9,completed,payment_attempt,2026-07-13 13:38:16.508701,
CHK_001111,CUST_01818,13153.39,completed,payment_attempt,2026-07-30 13:02:16.508701,
CHK_001112,CUST_01301,7613.32,abandoned,payment_page,2026-08-11 00:22:16.047537,2026-08-11 00:49:16.047537
CHK_001113,CUST_01282,16641.78,abandoned,payment_attempt,2026-06-02 00:15:15.947023,2026-06-02 01:30:15.947023
CHK_001114,CUST_00886,14014.96,abandoned,payment_page,2026-08-14 22:41:16.155366,2026-08-14 22:58:16.155366
CHK_001115,CUST_00734,62221.18,completed,address,2026-06-01 10:35:16.510881,
CHK_001116,CUST_00303,42532.88,abandoned,address,2026-07-06 18:30:16.510881,2026-07-06 18:41:16.510881
CHK_001117,CUST_00507,6621.74,completed,payment_attempt,2026-07-07 12:09:16.510881,
CHK_001118,CUST_00886,10318.66,completed,review,2026-08-12 09:40:16.510881,
CHK_001119,CUST_00415,507.34,abandoned,payment_page,2026-08-03 01:50:16.510881,2026-08-03 03:01:16.510881
CHK_001120,CUST_01372,24089.27,completed,address,2026-08-15 15:10:16.510881,
CHK_001121,CUST_00108,14741.71,abandoned,payment_attempt,2026-05-31 22:51:16.106760,2026-05-31 23:38:16.106760
CHK_001122,CUST_00403,9652.33,completed,payment_page,2026-08-22 02:20:16.511973,
CHK_001123,CUST_01855,38764.62,expired,payment_attempt,2026-07-11 23:19:16.511973,2026-07-12 00:17:16.511973
CHK_001124,CUST_01577,8473.69,completed,review,2026-06-04 08:26:16.511973,
CHK_001125,CUST_01412,45825.49,abandoned,address,2026-08-22 02:39:16.511973,2026-08-22 04:32:16.511973
CHK_001126,CUST_00117,14330.73,expired,review,2026-08-14 02:05:16.511973,2026-08-14 03:23:16.511973
CHK_001127,CUST_00269,26239.95,abandoned,payment_page,2026-05-30 00:54:15.793269,2026-05-30 02:51:15.793269
CHK_001128,CUST_00499,5677.76,abandoned,payment_attempt,2026-07-10 21:58:16.511973,2026-07-10 23:53:16.511973
CHK_001129,CUST_00303,16091.69,completed,address,2026-07-25 22:17:16.513070,
CHK_001130,CUST_01708,38423.99,abandoned,payment_attempt,2026-07-26 11:06:16.513070,2026-07-26 12:27:16.513070
CHK_001131,CUST_00668,82670.45,completed,address,2026-08-20 19:28:16.513070,
CHK_001132,CUST_01307,11989.15,completed,payment_page,2026-07-09 07:43:16.513070,
CHK_001133,CUST_00481,55219.16,expired,payment_attempt,2026-06-15 06:21:16.513070,2026-06-15 07:16:16.513070
CHK_001134,CUST_01673,39420.44,abandoned,address,2026-07-14 06:37:16.513070,2026-07-14 08:36:16.513070
CHK_001135,CUST_01397,45433.13,completed,address,2026-08-22 13:58:16.513070,
CHK_001136,CUST_00601,55744.99,expired,review,2026-06-08 13:39:16.513070,2026-06-08 15:05:16.513070
CHK_001137,CUST_01900,15037.79,abandoned,payment_page,2026-07-03 16:59:16.513070,2026-07-03 18:23:16.513070
CHK_001138,CUST_01614,13459.43,abandoned,payment_attempt,2026-07-13 20:58:16.513070,2026-07-13 21:07:16.513070
CHK_001139,CUST_00540,48213.59,abandoned,payment_attempt,2026-05-31 18:50:16.040691,2026-05-31 19:29:16.040691
CHK_001140,CUST_00174,29577.92,abandoned,payment_attempt,2026-07-14 20:36:16.168737,2026-07-14 21:54:16.168737
CHK_001141,CUST_01290,10432.43,abandoned,payment_page,2026-05-29 15:07:16.095770,2026-05-29 16:14:16.095770
CHK_001142,CUST_01856,81589.53,completed,address,2026-08-10 12:26:16.515266,
CHK_001143,CUST_00460,44577.47,abandoned,payment_attempt,2026-08-22 18:35:16.036252,2026-08-22 20:09:16.036252
CHK_001144,CUST_01266,32527.5,completed,payment_attempt,2026-07-23 14:13:16.516359,
CHK_001145,CUST_01697,95038.13,completed,address,2026-08-23 19:14:16.516359,
CHK_001146,CUST_00560,7768.55,completed,address,2026-07-08 05:45:16.516359,
CHK_001147,CUST_00436,6172.83,expired,review,2026-07-08 23:11:16.516359,2026-07-09 00:23:16.516359
CHK_001148,CUST_01376,4269.78,abandoned,payment_attempt,2026-06-17 09:12:16.516359,2026-06-17 09:31:16.516359
CHK_001149,CUST_00061,43662.09,completed,payment_attempt,2026-07-27 17:57:16.516359,
CHK_001150,CUST_00882,35452.59,completed,payment_attempt,2026-08-17 21:41:16.516359,
CHK_001151,CUST_00243,40974.59,abandoned,payment_page,2026-06-28 16:50:15.959980,2026-06-28 17:22:15.959980
CHK_001152,CUST_01893,37673.99,completed,review,2026-07-12 02:40:16.517452,
CHK_001153,CUST_00385,2473.97,completed,payment_attempt,2026-06-30 09:48:16.517452,
CHK_001154,CUST_01036,24334.73,completed,payment_page,2026-07-11 18:32:16.517452,
CHK_001155,CUST_00148,3829.92,abandoned,payment_page,2026-07-14 13:50:16.081333,2026-07-14 15:12:16.081333
CHK_001156,CUST_00304,46302.47,completed,payment_attempt,2026-05-31 12:49:16.517452,
CHK_001157,CUST_00184,42765.24,abandoned,payment_attempt,2026-07-10 06:03:15.894616,2026-07-10 06:39:15.894616
CHK_001158,CUST_01878,40204.18,completed,payment_attempt,2026-07-26 10:48:16.518545,
CHK_001159,CUST_00597,17446.74,abandoned,payment_page,2026-08-11 21:00:16.101256,2026-08-11 21:16:16.101256
CHK_001160,CUST_01937,15457.75,abandoned,payment_attempt,2026-06-15 23:48:16.519639,2026-06-16 01:36:16.519639
CHK_001161,CUST_00425,12684.86,abandoned,payment_attempt,2026-07-02 15:54:16.064741,2026-07-02 16:31:16.064741
CHK_001162,CUST_00925,7599.01,abandoned,payment_attempt,2026-08-01 21:55:16.021505,2026-08-01 22:00:16.021505
CHK_001163,CUST_01819,34441.68,abandoned,address,2026-06-23 13:11:16.520730,2026-06-23 13:33:16.520730
CHK_001164,CUST_01710,33457.91,completed,address,2026-06-24 23:29:16.520730,
CHK_001165,CUST_01901,48916.81,abandoned,payment_page,2026-08-07 15:34:16.520730,2026-08-07 17:05:16.520730
CHK_001166,CUST_00309,11543.49,completed,payment_page,2026-06-28 21:15:16.520730,
CHK_001167,CUST_01059,47467.16,completed,payment_attempt,2026-07-22 23:49:16.520730,
CHK_001168,CUST_01740,8450.32,completed,address,2026-07-01 18:15:16.520730,
CHK_001169,CUST_01887,11339.27,abandoned,review,2026-08-16 00:22:16.520730,2026-08-16 02:11:16.520730
CHK_001170,CUST_01288,15658.98,completed,payment_attempt,2026-08-24 08:41:16.520730,
CHK_001171,CUST_00739,7572.81,expired,payment_page,2026-05-31 16:04:16.521910,2026-05-31 17:31:16.521910
CHK_001172,CUST_00013,72107.98,completed,payment_attempt,2026-07-12 01:45:16.521910,
CHK_001173,CUST_01536,2330.84,abandoned,payment_attempt,2026-07-04 22:21:16.128754,2026-07-04 23:09:16.128754
CHK_001174,CUST_00482,2486.76,abandoned,review,2026-06-17 19:24:16.521910,2026-06-17 20:28:16.521910
CHK_001175,CUST_00370,14646.16,expired,payment_attempt,2026-07-26 18:05:16.521910,2026-07-26 18:32:16.521910
CHK_001176,CUST_00763,10577.3,completed,address,2026-06-26 07:02:16.521910,
CHK_001177,CUST_00214,76880.19,abandoned,payment_page,2026-08-13 20:24:16.143340,2026-08-13 21:07:16.143340
CHK_001178,CUST_01702,36940.17,completed,payment_page,2026-07-09 20:45:16.523010,
CHK_001179,CUST_01818,59373.19,completed,review,2026-06-19 00:14:16.523010,
CHK_001180,CUST_01570,45682.8,abandoned,payment_attempt,2026-06-21 20:38:16.523010,2026-06-21 21:46:16.523010
CHK_001181,CUST_01861,17115.16,abandoned,address,2026-06-21 06:40:16.523010,2026-06-21 08:17:16.523010
CHK_001182,CUST_01843,17138.44,completed,payment_page,2026-06-11 04:47:16.523010,
CHK_001183,CUST_00554,41844.42,abandoned,payment_page,2026-07-22 18:19:16.523010,2026-07-22 18:57:16.523010
CHK_001184,CUST_00770,62016.38,abandoned,payment_attempt,2026-05-26 22:36:16.025148,2026-05-27 00:00:16.025148
CHK_001185,CUST_00006,43850.94,abandoned,address,2026-07-25 10:35:16.524124,2026-07-25 12:24:16.524124
CHK_001186,CUST_01756,36071.75,abandoned,payment_page,2026-07-26 00:48:16.524124,2026-07-26 01:45:16.524124
CHK_001187,CUST_00350,4244.01,completed,address,2026-06-17 18:24:16.524124,
CHK_001188,CUST_00426,4584.27,completed,payment_page,2026-07-20 15:23:16.524124,
CHK_001189,CUST_01808,34060.74,abandoned,payment_attempt,2026-06-05 01:41:15.954997,2026-06-05 02:09:15.954997
CHK_001190,CUST_00056,14864.23,abandoned,payment_attempt,2026-06-15 03:00:16.101256,2026-06-15 03:27:16.101256
CHK_001191,CUST_00097,4096.1,abandoned,payment_attempt,2026-07-20 15:14:16.526306,2026-07-20 16:19:16.526306
CHK_001192,CUST_01291,12411.19,abandoned,payment_page,2026-07-19 01:14:16.526306,2026-07-19 03:07:16.526306
CHK_001193,CUST_01664,20156.78,abandoned,address,2026-06-04 12:46:16.526306,2026-06-04 14:08:16.526306
CHK_001194,CUST_01982,11223.85,completed,address,2026-07-08 13:29:16.526306,
CHK_001195,CUST_00709,14848.86,completed,review,2026-07-24 19:01:16.526306,
CHK_001196,CUST_01288,40319.26,abandoned,payment_page,2026-08-20 02:34:16.526306,2026-08-20 03:52:16.526306
CHK_001197,CUST_00024,16060.95,completed,address,2026-06-20 02:34:16.526306,
CHK_001198,CUST_00217,65968.22,abandoned,address,2026-08-05 01:03:16.526306,2026-08-05 02:31:16.526306
CHK_001199,CUST_00132,9493.92,abandoned,payment_page,2026-07-03 04:56:16.060374,2026-07-03 05:39:16.060374
CHK_001200,CUST_00083,34220.28,completed,payment_page,2026-08-22 09:33:16.527404,
CHK_001201,CUST_01139,12598.14,abandoned,payment_attempt,2026-08-03 15:12:16.527404,2026-08-03 15:37:16.527404
CHK_001202,CUST_01683,21369.78,abandoned,payment_page,2026-07-27 07:09:16.527404,2026-07-27 08:47:16.527404
CHK_001203,CUST_01097,44148.17,completed,address,2026-08-03 17:32:16.527404,
CHK_001204,CUST_00398,19195.71,abandoned,payment_attempt,2026-07-28 01:44:16.062562,2026-07-28 03:33:16.062562
CHK_001205,CUST_01412,45164.27,abandoned,address,2026-08-20 22:48:16.528499,2026-08-21 00:14:16.528499
CHK_001206,CUST_00436,31124.18,abandoned,payment_page,2026-07-19 10:37:16.528499,2026-07-19 11:15:16.528499
CHK_001207,CUST_00527,31273.44,abandoned,address,2026-08-09 11:22:16.528499,2026-08-09 11:49:16.528499
CHK_001208,CUST_00558,12647.45,abandoned,payment_attempt,2026-08-16 09:06:15.894616,2026-08-16 10:19:15.894616
CHK_001209,CUST_01060,949.48,completed,review,2026-07-04 23:12:16.528499,
CHK_001210,CUST_00219,37871.86,completed,payment_attempt,2026-08-20 10:44:16.528499,
CHK_001211,CUST_00458,46387.57,abandoned,review,2026-07-08 16:00:16.529589,2026-07-08 17:08:16.529589
CHK_001212,CUST_00943,8288.47,completed,payment_page,2026-06-21 15:30:16.529589,
CHK_001213,CUST_01395,3876.53,completed,address,2026-07-22 21:58:16.529589,
