subscription_id,customer_id,amount,status,failure_code,failure_category,retry_count,created_at,next_retry_at
UNSEEN_SUB_000504,UNSEEN_CUST_00504,9618.33,failed,CUSTOMER_AUTH_FAILED,authentication_failed,1,2026-08-13 20:09:42.191302,2026-08-15 04:09:42.191302
UNSEEN_SUB_000505,UNSEEN_CUST_00505,9282.32,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2,2026-03-31 20:09:42.191302,2026-04-01 10:09:42.191302
UNSEEN_SUB_000506,UNSEEN_CUST_00506,10728.72,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-07-30 20:09:42.191302,2026-07-30 21:09:42.191302
UNSEEN_SUB_000507,UNSEEN_CUST_00507,9560.7,active,,,0,2026-04-19 20:09:42.191302,
UNSEEN_SUB_000508,UNSEEN_CUST_00508,8952.32,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-04-13 20:09:42.192301,2026-04-14 17:09:42.192301
UNSEEN_SUB_000509,UNSEEN_CUST_00509,1791.3,active,,,0,2026-07-17 20:09:42.192301,
UNSEEN_SUB_000510,UNSEEN_CUST_00510,10144.95,failed,CARD_BLOCKED,blocked_instrument,2,2026-03-10 20:09:42.192301,2026-03-11 01:09:42.192301
UNSEEN_SUB_000511,UNSEEN_CUST_00511,12053.54,active,,,0,2026-03-29 20:09:42.192301,
UNSEEN_SUB_000512,UNSEEN_CUST_00512,3259.86,active,,,0,2026-06-22 20:09:42.192301,
UNSEEN_SUB_000513,UNSEEN_CUST_00513,11654.63,failed,AUTHENTICATION_FAILED,authentication_failed,0,2026-03-16 20:09:42.192301,2026-03-17 12:09:42.192301
UNSEEN_SUB_000514,UNSEEN_CUST_00514,6346.46,failed,CARD_EXPIRED,expired_instrument,0,2026-08-20 20:09:42.192301,2026-08-20 22:09:42.192301
UNSEEN_SUB_000515,UNSEEN_CUST_00515,14663.76,active,,,0,2026-07-22 20:09:42.192301,
UNSEEN_SUB_000516,UNSEEN_CUST_00516,875.74,cancelled,,,0,2026-05-05 20:09:42.192301,
UNSEEN_SUB_000517,UNSEEN_CUST_00517,10171.38,active,,,0,2026-04-10 20:09:42.192301,
UNSEEN_SUB_000518,UNSEEN_CUST_00518,6469.95,failed,UNSPECIFIED_DECLINE,temporary_bank_failure,1,2026-07-03 20:09:42.192301,2026-07-03 21:09:42.192301
UNSEEN_SUB_000519,UNSEEN_CUST_00519,4071.9,active,,,0,2026-03-07 20:09:42.192301,
UNSEEN_SUB_000520,UNSEEN_CUST_00520,10789.72,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,2,2026-05-21 20:09:42.192301,2026-05-22 08:09:42.192301
UNSEEN_SUB_000521,UNSEEN_CUST_00521,4085.1,active,,,0,2026-04-07 20:09:42.192301,
UNSEEN_SUB_000522,UNSEEN_CUST_00522,12684.67,active,,,0,2026-04-15 20:09:42.192301,
UNSEEN_SUB_000523,UNSEEN_CUST_00523,20052.2,cancelled,,,0,2026-07-24 20:09:42.192301,
UNSEEN_SUB_000524,UNSEEN_CUST_00524,7608.59,active,,,0,2026-06-25 20:09:42.192301,
UNSEEN_SUB_000525,UNSEEN_CUST_00525,16696.41,active,,,0,2026-03-14 20:09:42.192301,
UNSEEN_SUB_000526,UNSEEN_CUST_00526,7598.96,active,,,0,2026-07-16 20:09:42.192301,
UNSEEN_SUB_000527,UNSEEN_CUST_00527,13606.75,active,,,0,2026-04-26 20:09:42.192301,
UNSEEN_SUB_000528,UNSEEN_CUST_00528,3697.8,active,,,0,2026-08-16 20:09:42.192301,
UNSEEN_SUB_000529,UNSEEN_CUST_00529,11634.64,active,,,0,2026-03-21 20:09:42.192301,
UNSEEN_SUB_000530,UNSEEN_CUST_00530,5630.98,active,,,0,2026-03-12 20:09:42.192301,
UNSEEN_SUB_000531,UNSEEN_CUST_00531,9261.62,active,,,0,2026-03-03 20:09:42.193301,
UNSEEN_SUB_000532,UNSEEN_CUST_00532,11262.68,active,,,0,2026-07-17 20:09:42.193301,
UNSEEN_SUB_000533,UNSEEN_CUST_00533,14480.95,active,,,0,2026-03-18 20:09:42.193301,
UNSEEN_SUB_000534,UNSEEN_CUST_00534,23182.84,active,,,0,2026-04-11 20:09:42.193301,
UNSEEN_SUB_000535,UNSEEN_CUST_00535,10057.85,cancelled,,,0,2026-04-01 20:09:42.193301,
UNSEEN_SUB_000536,UNSEEN_CUST_00536,5611.25,active,,,0,2026-05-02 20:09:42.193301,
UNSEEN_SUB_000537,UNSEEN_CUST_00537,7053.32,active,,,0,2026-08-23 20:09:42.193301,
UNSEEN_SUB_000538,UNSEEN_CUST_00538,10942.55,active,,,0,2026-04-12 20:09:42.193301,
UNSEEN_SUB_000539,UNSEEN_CUST_00539,4861.6,active,,,0,2026-03-11 20:09:42.193301,
UNSEEN_SUB_000540,UNSEEN_CUST_00540,10689.68,active,,,0,2026-07-28 20:09:42.193301,
UNSEEN_SUB_000541,UNSEEN_CUST_00541,11747.89,active,,,0,2026-07-12 20:09:42.193301,
UNSEEN_SUB_000542,UNSEEN_CUST_00542,5413.66,active,,,0,2026-05-30 20:09:42.193301,
UNSEEN_SUB_000543,UNSEEN_CUST_00543,5708.12,active,,,0,2026-06-05 20:09:42.193301,
UNSEEN_SUB_000544,UNSEEN_CUST_00544,6042.05,failed,UNSPECIFIED_DECLINE,unknown_failure,1,2026-03-02 20:09:42.193301,2026-03-04 13:09:42.193301
UNSEEN_SUB_000545,UNSEEN_CUST_00545,8143.85,active,,,0,2026-05-19 20:09:42.193301,
UNSEEN_SUB_000546,UNSEEN_CUST_00546,8892.63,active,,,0,2026-03-19 20:09:42.193301,
UNSEEN_SUB_000547,UNSEEN_CUST_00547,6369.81,cancelled,,,0,2026-06-06 20:09:42.193301,
UNSEEN_SUB_000548,UNSEEN_CUST_00548,14648.3,active,,,0,2026-05-28 20:09:42.193301,
UNSEEN_SUB_000549,UNSEEN_CUST_00549,1847.09,active,,,0,2026-05-01 20:09:42.193301,
UNSEEN_SUB_000550,UNSEEN_CUST_00550,6196.84,active,,,0,2026-03-11 20:09:42.193301,
UNSEEN_SUB_000551,UNSEEN_CUST_00551,2578.63,failed,TRANSACTION_LIMIT_EXCEEDED,limit_exceeded,2,2026-03-26 20:09:42.193301,2026-03-28 18:09:42.193301
UNSEEN_SUB_000552,UNSEEN_CUST_00552,14374.08,failed,INSTRUMENT_EXPIRED,expired_instrument,2,2026-03-29 20:09:42.193301,2026-03-31 14:09:42.193301
UNSEEN_SUB_000553,UNSEEN_CUST_00553,11233.26,failed,CUSTOMER_AUTH_FAILED,authentication_failed,2,2026-06-01 20:09:42.193301,2026-06-03 02:09:42.193301
UNSEEN_SUB_000554,UNSEEN_CUST_00554,3960.81,active,,,0,2026-05-14 20:09:42.193301,
UNSEEN_SUB_000555,UNSEEN_CUST_00555,5086.27,cancelled,,,0,2026-06-17 20:09:42.193301,
UNSEEN_SUB_000556,UNSEEN_CUST_00556,7586.63,failed,INSUFFICIENT_BALANCE,insufficient_funds,0,2026-07-15 20:09:42.193301,2026-07-16 22:09:42.193301
UNSEEN_SUB_000557,UNSEEN_CUST_00557,4989.72,active,,,0,2026-06-20 20:09:42.193301,
UNSEEN_SUB_000558,UNSEEN_CUST_00558,3182.85,active,,,0,2026-03-08 20:09:42.194301,
UNSEEN_SUB_000559,UNSEEN_CUST_00559,9726.92,active,,,0,2026-07-18 20:09:42.194301,
UNSEEN_SUB_000560,UNSEEN_CUST_00560,6192.07,active,,,0,2026-04-14 20:09:42.194301,
UNSEEN_SUB_000561,UNSEEN_CUST_00561,8660.19,active,,,0,2026-08-19 20:09:42.194301,
UNSEEN_SUB_000562,UNSEEN_CUST_00562,5335.72,active,,,0,2026-07-01 20:09:42.194301,
UNSEEN_SUB_000563,UNSEEN_CUST_00563,13466.5,active,,,0,2026-05-24 20:09:42.194301,
UNSEEN_SUB_000564,UNSEEN_CUST_00564,12835.97,active,,,0,2026-04-19 20:09:42.194301,
UNSEEN_SUB_000565,UNSEEN_CUST_00565,6958.33,active,,,0,2026-07-28 20:09:42.194301,
UNSEEN_SUB_000566,UNSEEN_CUST_00566,13421.32,active,,,0,2026-06-30 20:09:42.194301,
UNSEEN_SUB_000567,UNSEEN_CUST_00567,3893.94,active,,,0,2026-04-08 20:09:42.194301,
UNSEEN_SUB_000568,UNSEEN_CUST_00568,12366.05,cancelled,,,0,2026-08-21 20:09:42.194301,
UNSEEN_SUB_000569,UNSEEN_CUST_00569,2845.98,active,,,0,2026-06-26 20:09:42.194301,
UNSEEN_SUB_000570,UNSEEN_CUST_00570,9019.35,active,,,0,2026-03-24 20:09:42.194301,
UNSEEN_SUB_000571,UNSEEN_CUST_00571,11435.89,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-08-13 20:09:42.194301,2026-08-14 10:09:42.194301
UNSEEN_SUB_000572,UNSEEN_CUST_00572,11577.16,active,,,0,2026-06-16 20:09:42.194301,
UNSEEN_SUB_000573,UNSEEN_CUST_00573,6947.09,active,,,0,2026-05-14 20:09:42.194301,
UNSEEN_SUB_000574,UNSEEN_CUST_00574,3815.75,active,,,0,2026-07-03 20:09:42.194301,
UNSEEN_SUB_000575,UNSEEN_CUST_00575,4780.24,active,,,0,2026-07-20 20:09:42.194301,
UNSEEN_SUB_000576,UNSEEN_CUST_00576,11561.11,cancelled,,,0,2026-03-12 20:09:42.194301,
UNSEEN_SUB_000577,UNSEEN_CUST_00577,6941.97,active,,,0,2026-04-15 20:09:42.194301,
UNSEEN_SUB_000578,UNSEEN_CUST_00578,4327.1,active,,,0,2026-03-30 20:09:42.194301,
UNSEEN_SUB_000579,UNSEEN_CUST_00579,5578.8,failed,POLICY_DECLINED,risk_decline,0,2026-04-11 20:09:42.194301,2026-04-13 09:09:42.194301
UNSEEN_SUB_000580,UNSEEN_CUST_00580,10723.37,active,,,0,2026-04-13 20:09:42.194301,
UNSEEN_SUB_000581,UNSEEN_CUST_00581,2308.33,active,,,0,2026-06-05 20:09:42.194301,
UNSEEN_SUB_000582,UNSEEN_CUST_00582,7074.46,active,,,0,2026-06-18 20:09:42.194301,
UNSEEN_SUB_000583,UNSEEN_CUST_00583,3244.6,active,,,0,2026-03-12 20:09:42.194301,
UNSEEN_SUB_000584,UNSEEN_CUST_00584,4952.76,active,,,0,2026-08-12 20:09:42.194301,
UNSEEN_SUB_000585,UNSEEN_CUST_00585,2948.75,active,,,0,2026-06-18 20:09:42.194301,
UNSEEN_SUB_000586,UNSEEN_CUST_00586,7902.39,active,,,0,2026-06-25 20:09:42.194301,
UNSEEN_SUB_000587,UNSEEN_CUST_00587,5538.02,active,,,0,2026-07-12 20:09:42.194301,
UNSEEN_SUB_000588,UNSEEN_CUST_00588,3243.8,failed,UNSPECIFIED_DECLINE,unknown_failure,1,2026-04-02 20:09:42.195301,2026-04-04 04:09:42.195301
UNSEEN_SUB_000589,UNSEEN_CUST_00589,9271.46,active,,,0,2026-06-29 20:09:42.195301,
UNSEEN_SUB_000590,UNSEEN_CUST_00590,15116.08,active,,,0,2026-06-26 20:09:42.195301,
UNSEEN_SUB_000591,UNSEEN_CUST_00591,9631.82,active,,,0,2026-04-09 20:09:42.195301,
UNSEEN_SUB_000592,UNSEEN_CUST_00592,7289.43,cancelled,,,0,2026-08-23 20:09:42.195301,
UNSEEN_SUB_000593,UNSEEN_CUST_00593,5067.62,active,,,0,2026-07-26 20:09:42.195301,
UNSEEN_SUB_000594,UNSEEN_CUST_00594,21617.06,cancelled,,,0,2026-08-03 20:09:42.195301,
UNSEEN_SUB_000595,UNSEEN_CUST_00595,9790.37,active,,,0,2026-07-06 20:09:42.195301,
UNSEEN_SUB_000596,UNSEEN_CUST_00596,5765.65,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-04-20 20:09:42.195301,2026-04-21 00:09:42.195301
UNSEEN_SUB_000597,UNSEEN_CUST_00597,12548.28,active,,,0,2026-07-24 20:09:42.195301,
UNSEEN_SUB_000598,UNSEEN_CUST_00598,3495.75,failed,UNSPECIFIED_DECLINE,insufficient_funds,0,2026-05-19 20:09:42.195301,2026-05-21 09:09:42.195301
UNSEEN_SUB_000599,UNSEEN_CUST_00599,11221.77,active,,,0,2026-08-22 20:09:42.195301,
UNSEEN_SUB_000600,UNSEEN_CUST_00600,10483.47,active,,,0,2026-03-26 20:09:42.195301,
UNSEEN_SUB_000601,UNSEEN_CUST_00601,12837.87,active,,,0,2026-05-21 20:09:42.195301,
UNSEEN_SUB_000602,UNSEEN_CUST_00602,6298.43,active,,,0,2026-05-11 20:09:42.195301,
UNSEEN_SUB_000603,UNSEEN_CUST_00603,10901.86,active,,,0,2026-03-26 20:09:42.195301,
UNSEEN_SUB_000604,UNSEEN_CUST_00604,1817.61,active,,,0,2026-08-14 20:09:42.195301,
UNSEEN_SUB_000605,UNSEEN_CUST_00605,19378.48,active,,,0,2026-06-24 20:09:42.195301,
UNSEEN_SUB_000606,UNSEEN_CUST_00606,7507.6,active,,,0,2026-06-10 20:09:42.195301,
UNSEEN_SUB_000607,UNSEEN_CUST_00607,2275.08,failed,UNKNOWN_ERROR,unknown_failure,0,2026-03-23 20:09:42.195301,2026-03-24 10:09:42.195301
UNSEEN_SUB_000608,UNSEEN_CUST_00608,11532.34,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,0,2026-05-30 20:09:42.195301,2026-06-01 12:09:42.195301
UNSEEN_SUB_000609,UNSEEN_CUST_00609,9533.4,active,,,0,2026-03-23 20:09:42.195301,
UNSEEN_SUB_000610,UNSEEN_CUST_00610,11203.5,active,,,0,2026-04-07 20:09:42.195301,
UNSEEN_SUB_000611,UNSEEN_CUST_00611,4570.36,failed,NETWORK_TIMEOUT,timeout,0,2026-07-15 20:09:42.195301,2026-07-15 21:09:42.195301
UNSEEN_SUB_000612,UNSEEN_CUST_00612,6710.36,active,,,0,2026-04-15 20:09:42.195301,
UNSEEN_SUB_000613,UNSEEN_CUST_00613,5488.8,active,,,0,2026-04-19 20:09:42.196301,
UNSEEN_SUB_000614,UNSEEN_CUST_00614,17055.73,active,,,0,2026-06-05 20:09:42.196301,
UNSEEN_SUB_000615,UNSEEN_CUST_00615,3898.76,failed,AUTHENTICATION_FAILED,authentication_failed,1,2026-08-08 20:09:42.196301,2026-08-09 20:09:42.196301
UNSEEN_SUB_000616,UNSEEN_CUST_00616,7106.03,active,,,0,2026-06-30 20:09:42.196301,
UNSEEN_SUB_000617,UNSEEN_CUST_00617,12936.25,active,,,0,2026-03-03 20:09:42.196301,
UNSEEN_SUB_000618,UNSEEN_CUST_00618,3555.86,cancelled,,,0,2026-06-08 20:09:42.196301,
UNSEEN_SUB_000619,UNSEEN_CUST_00619,3510.79,active,,,0,2026-04-14 20:09:42.196301,
UNSEEN_SUB_000620,UNSEEN_CUST_00620,10948.09,failed,PROCESSING_TIMEOUT,timeout,1,2026-04-29 20:09:42.196301,2026-05-01 18:09:42.196301
UNSEEN_SUB_000621,UNSEEN_CUST_00621,24002.27,failed,INSTRUMENT_EXPIRED,expired_instrument,0,2026-03-27 20:09:42.196301,2026-03-29 15:09:42.196301
UNSEEN_SUB_000622,UNSEEN_CUST_00622,13331.84,active,,,0,2026-05-19 20:09:42.196301,
UNSEEN_SUB_000623,UNSEEN_CUST_00623,1148.52,active,,,0,2026-08-16 20:09:42.196301,
UNSEEN_SUB_000624,UNSEEN_CUST_00624,11542.35,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,2,2026-08-23 20:09:42.196301,2026-08-23 21:09:42.196301
UNSEEN_SUB_000625,UNSEEN_CUST_00625,14969.5,active,,,0,2026-03-20 20:09:42.196301,
UNSEEN_SUB_000626,UNSEEN_CUST_00626,18108.8,active,,,0,2026-04-15 20:09:42.196301,
UNSEEN_SUB_000627,UNSEEN_CUST_00627,9781.53,active,,,0,2026-03-04 20:09:42.196301,
UNSEEN_SUB_000628,UNSEEN_CUST_00628,8037.41,cancelled,,,0,2026-06-14 20:09:42.196301,
UNSEEN_SUB_000629,UNSEEN_CUST_00629,12524.61,active,,,0,2026-04-04 20:09:42.196301,
UNSEEN_SUB_000630,UNSEEN_CUST_00630,13914.09,active,,,0,2026-07-25 20:09:42.196301,
UNSEEN_SUB_000631,UNSEEN_CUST_00631,11278.43,active,,,0,2026-06-09 20:09:42.196301,
UNSEEN_SUB_000632,UNSEEN_CUST_00632,8434.02,active,,,0,2026-04-14 20:09:42.196301,
UNSEEN_SUB_000633,UNSEEN_CUST_00633,7922.96,cancelled,,,0,2026-05-20 20:09:42.196301,
UNSEEN_SUB_000634,UNSEEN_CUST_00634,6235.4,active,,,0,2026-08-07 20:09:42.196301,
UNSEEN_SUB_000635,UNSEEN_CUST_00635,11612.93,active,,,0,2026-05-24 20:09:42.196301,
UNSEEN_SUB_000636,UNSEEN_CUST_00636,10392.4,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,0,2026-06-22 20:09:42.196301,2026-06-24 06:09:42.196301
UNSEEN_SUB_000637,UNSEEN_CUST_00637,13538.85,active,,,0,2026-05-08 20:09:42.196301,
UNSEEN_SUB_000638,UNSEEN_CUST_00638,4489.22,active,,,0,2026-07-15 20:09:42.196301,
UNSEEN_SUB_000639,UNSEEN_CUST_00639,3105.7,active,,,0,2026-07-10 20:09:42.197301,
UNSEEN_SUB_000640,UNSEEN_CUST_00640,1124.96,active,,,0,2026-06-26 20:09:42.197301,
UNSEEN_SUB_000641,UNSEEN_CUST_00641,3757.6,active,,,0,2026-03-09 20:09:42.197301,
UNSEEN_SUB_000642,UNSEEN_CUST_00642,13827.29,failed,INSTRUMENT_EXPIRED,expired_instrument,1,2026-03-07 20:09:42.197301,2026-03-08 04:09:42.197301
UNSEEN_SUB_000643,UNSEEN_CUST_00643,22205.64,active,,,0,2026-04-24 20:09:42.197301,
UNSEEN_SUB_000644,UNSEEN_CUST_00644,6266.52,active,,,0,2026-03-28 20:09:42.197301,
UNSEEN_SUB_000645,UNSEEN_CUST_00645,1512.43,active,,,0,2026-03-28 20:09:42.197301,
UNSEEN_SUB_000646,UNSEEN_CUST_00646,2451.29,cancelled,,,0,2026-04-09 20:09:42.197301,
UNSEEN_SUB_000647,UNSEEN_CUST_00647,6466.98,active,,,0,2026-05-30 20:09:42.197301,
UNSEEN_SUB_000648,UNSEEN_CUST_00648,6416.92,active,,,0,2026-05-02 20:09:42.197301,
UNSEEN_SUB_000649,UNSEEN_CUST_00649,4505.89,active,,,0,2026-05-05 20:09:42.197301,
UNSEEN_SUB_000650,UNSEEN_CUST_00650,2698.82,active,,,0,2026-07-09 20:09:42.197301,
UNSEEN_SUB_000651,UNSEEN_CUST_00651,13341.98,active,,,0,2026-05-07 20:09:42.197301,
UNSEEN_SUB_000652,UNSEEN_CUST_00652,3780.64,active,,,0,2026-06-09 20:09:42.197301,
UNSEEN_SUB_000653,UNSEEN_CUST_00653,7161.36,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,2,2026-06-23 20:09:42.197301,2026-06-23 21:09:42.197301
UNSEEN_SUB_000654,UNSEEN_CUST_00654,9080.07,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,0,2026-07-06 20:09:42.197301,2026-07-07 17:09:42.197301
UNSEEN_SUB_000655,UNSEEN_CUST_00655,7792.93,active,,,0,2026-07-18 20:09:42.197301,
UNSEEN_SUB_000656,UNSEEN_CUST_00656,4284.32,active,,,0,2026-04-04 20:09:42.197301,
UNSEEN_SUB_000657,UNSEEN_CUST_00657,9836.07,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-04-22 20:09:42.197301,2026-04-23 15:09:42.197301
UNSEEN_SUB_000658,UNSEEN_CUST_00658,4837.37,active,,,0,2026-05-01 20:09:42.197301,
UNSEEN_SUB_000659,UNSEEN_CUST_00659,4679.26,active,,,0,2026-06-20 20:09:42.197301,
UNSEEN_SUB_000660,UNSEEN_CUST_00660,8977.8,active,,,0,2026-08-03 20:09:42.197301,
UNSEEN_SUB_000661,UNSEEN_CUST_00661,7965.35,cancelled,,,0,2026-08-03 20:09:42.197301,
UNSEEN_SUB_000662,UNSEEN_CUST_00662,7433.27,active,,,0,2026-08-05 20:09:42.197301,
UNSEEN_SUB_000663,UNSEEN_CUST_00663,4003.52,active,,,0,2026-05-19 20:09:42.197301,
UNSEEN_SUB_000664,UNSEEN_CUST_00664,16777.49,failed,NETWORK_TIMEOUT,timeout,1,2026-07-12 20:09:42.197301,2026-07-12 21:09:42.197301
UNSEEN_SUB_000665,UNSEEN_CUST_00665,12247.74,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,0,2026-07-17 20:09:42.197301,2026-07-19 04:09:42.197301
UNSEEN_SUB_000666,UNSEEN_CUST_00666,2849.36,failed,UNSPECIFIED_DECLINE,unknown_failure,0,2026-05-26 20:09:42.198301,2026-05-27 05:09:42.198301
UNSEEN_SUB_000667,UNSEEN_CUST_00667,19900.61,active,,,0,2026-04-15 20:09:42.198301,
UNSEEN_SUB_000668,UNSEEN_CUST_00668,12632.05,active,,,0,2026-06-20 20:09:42.198301,
UNSEEN_SUB_000669,UNSEEN_CUST_00669,10323.31,active,,,0,2026-05-28 20:09:42.198301,
UNSEEN_SUB_000670,UNSEEN_CUST_00670,5121.15,failed,,blocked_instrument,2,2026-03-17 20:09:42.198301,2026-03-18 07:09:42.198301
UNSEEN_SUB_000671,UNSEEN_CUST_00671,13074.99,active,,,0,2026-05-22 20:09:42.198301,
UNSEEN_SUB_000672,UNSEEN_CUST_00672,1453.92,active,,,0,2026-05-22 20:09:42.198301,
UNSEEN_SUB_000673,UNSEEN_CUST_00673,1026.3,active,,,0,2026-05-30 20:09:42.198301,
UNSEEN_SUB_000674,UNSEEN_CUST_00674,12832.82,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-06-14 20:09:42.198301,2026-06-16 11:09:42.198301
UNSEEN_SUB_000675,UNSEEN_CUST_00675,5570.49,active,,,0,2026-06-21 20:09:42.198301,
UNSEEN_SUB_000676,UNSEEN_CUST_00676,6279.54,failed,UNSPECIFIED_DECLINE,unknown_failure,0,2026-07-07 20:09:42.198301,2026-07-09 18:09:42.198301
UNSEEN_SUB_000677,UNSEEN_CUST_00677,12157.85,active,,,0,2026-04-08 20:09:42.198301,
UNSEEN_SUB_000678,UNSEEN_CUST_00678,7174.55,active,,,0,2026-07-29 20:09:42.198301,
UNSEEN_SUB_000679,UNSEEN_CUST_00679,4038.45,active,,,0,2026-08-13 20:09:42.198301,
UNSEEN_SUB_000680,UNSEEN_CUST_00680,4183.79,failed,,timeout,0,2026-03-06 20:09:42.198301,2026-03-08 11:09:42.198301
UNSEEN_SUB_000681,UNSEEN_CUST_00681,10280.22,active,,,0,2026-07-22 20:09:42.198301,
UNSEEN_SUB_000682,UNSEEN_CUST_00682,12238.38,active,,,0,2026-07-03 20:09:42.198301,
UNSEEN_SUB_000683,UNSEEN_CUST_00683,1812.05,active,,,0,2026-05-22 20:09:42.198301,
UNSEEN_SUB_000684,UNSEEN_CUST_00684,15842.31,active,,,0,2026-07-19 20:09:42.198301,
UNSEEN_SUB_000685,UNSEEN_CUST_00685,6798.33,active,,,0,2026-06-13 20:09:42.198301,
UNSEEN_SUB_000686,UNSEEN_CUST_00686,2419.3,active,,,0,2026-04-20 20:09:42.198301,
UNSEEN_SUB_000687,UNSEEN_CUST_00687,8068.48,failed,,timeout,2,2026-06-18 20:09:42.198301,2026-06-19 21:09:42.198301
UNSEEN_SUB_000688,UNSEEN_CUST_00688,9743.17,active,,,0,2026-08-06 20:09:42.198301,
UNSEEN_SUB_000689,UNSEEN_CUST_00689,14847.89,active,,,0,2026-08-03 20:09:42.198301,
UNSEEN_SUB_000690,UNSEEN_CUST_00690,8526.42,failed,AUTHENTICATION_FAILED,authentication_failed,1,2026-03-17 20:09:42.198301,2026-03-19 08:09:42.198301
UNSEEN_SUB_000691,UNSEEN_CUST_00691,5392.66,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-06-05 20:09:42.198301,2026-06-06 02:09:42.198301
UNSEEN_SUB_000692,UNSEEN_CUST_00692,21050.45,active,,,0,2026-06-16 20:09:42.199301,
UNSEEN_SUB_000693,UNSEEN_CUST_00693,8898.87,active,,,0,2026-04-10 20:09:42.199301,
UNSEEN_SUB_000694,UNSEEN_CUST_00694,15475.24,cancelled,,,0,2026-07-15 20:09:42.199301,
UNSEEN_SUB_000695,UNSEEN_CUST_00695,19484.96,failed,AUTHENTICATION_FAILED,authentication_failed,0,2026-05-31 20:09:42.199301,2026-06-02 04:09:42.199301
UNSEEN_SUB_000696,UNSEEN_CUST_00696,2355.58,cancelled,,,0,2026-04-25 20:09:42.199301,
UNSEEN_SUB_000697,UNSEEN_CUST_00697,1986.59,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-06-17 20:09:42.199301,2026-06-19 16:09:42.199301
UNSEEN_SUB_000698,UNSEEN_CUST_00698,6374.94,failed,UNKNOWN_ERROR,unknown_failure,1,2026-06-10 20:09:42.199301,2026-06-11 08:09:42.199301
UNSEEN_SUB_000699,UNSEEN_CUST_00699,15286.88,active,,,0,2026-08-03 20:09:42.199301,
UNSEEN_SUB_000700,UNSEEN_CUST_00700,5703.66,active,,,0,2026-05-30 20:09:42.199301,
UNSEEN_SUB_000701,UNSEEN_CUST_00701,5054.25,active,,,0,2026-06-03 20:09:42.199301,
UNSEEN_SUB_000702,UNSEEN_CUST_00702,2834.55,failed,UNKNOWN_ERROR,unknown_failure,1,2026-06-11 20:09:42.199301,2026-06-12 11:09:42.199301
UNSEEN_SUB_000703,UNSEEN_CUST_00703,2567.57,failed,CARD_EXPIRED,expired_instrument,0,2026-03-09 20:09:42.199301,2026-03-10 10:09:42.199301
UNSEEN_SUB_000704,UNSEEN_CUST_00704,19546.65,active,,,0,2026-06-17 20:09:42.199301,
UNSEEN_SUB_000705,UNSEEN_CUST_00705,2345.36,active,,,0,2026-03-23 20:09:42.199301,
UNSEEN_SUB_000706,UNSEEN_CUST_00706,2847.48,active,,,0,2026-07-06 20:09:42.199301,
UNSEEN_SUB_000707,UNSEEN_CUST_00707,6380.3,failed,UNSPECIFIED_DECLINE,temporary_bank_failure,2,2026-03-06 20:09:42.199301,2026-03-07 19:09:42.199301
UNSEEN_SUB_000708,UNSEEN_CUST_00708,6384.13,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-06-05 20:09:42.199301,2026-06-07 04:09:42.199301
UNSEEN_SUB_000709,UNSEEN_CUST_00709,16008.23,active,,,0,2026-08-01 20:09:42.199301,
UNSEEN_SUB_000710,UNSEEN_CUST_00710,19250.77,active,,,0,2026-07-24 20:09:42.199301,
UNSEEN_SUB_000711,UNSEEN_CUST_00711,12555.04,active,,,0,2026-07-31 20:09:42.199301,
UNSEEN_SUB_000712,UNSEEN_CUST_00712,3587.3,active,,,0,2026-03-05 20:09:42.199301,
UNSEEN_SUB_000713,UNSEEN_CUST_00713,20751.6,active,,,0,2026-06-30 20:09:42.199301,
UNSEEN_SUB_000714,UNSEEN_CUST_00714,9973.35,cancelled,,,0,2026-07-14 20:09:42.199301,
UNSEEN_SUB_000715,UNSEEN_CUST_00715,11686.2,active,,,0,2026-06-23 20:09:42.199301,
UNSEEN_SUB_000716,UNSEEN_CUST_00716,7390.18,active,,,0,2026-04-27 20:09:42.199301,
UNSEEN_SUB_000717,UNSEEN_CUST_00717,5066.15,failed,UNKNOWN_ERROR,unknown_failure,2,2026-08-03 20:09:42.199301,2026-08-05 14:09:42.199301
UNSEEN_SUB_000718,UNSEEN_CUST_00718,4661.81,active,,,0,2026-05-09 20:09:42.200301,
