checkout_id,customer_id,amount,status,checkout_stage,created_at,abandoned_at
UNSEEN_CHK_000874,UNSEEN_CUST_01677,34652.38,abandoned,payment_attempt,2026-08-03 03:22:41.889985,2026-08-03 04:34:41.889985
UNSEEN_CHK_000875,UNSEEN_CUST_01736,15579.16,completed,address,2026-08-10 10:27:42.555981,
UNSEEN_CHK_000876,UNSEEN_CUST_01194,44260.21,abandoned,payment_page,2026-07-16 02:44:42.101073,2026-07-16 03:58:42.101073
UNSEEN_CHK_000877,UNSEEN_CUST_01264,11263.89,completed,payment_attempt,2026-07-13 09:59:42.556985,
UNSEEN_CHK_000878,UNSEEN_CUST_01520,13564.96,completed,payment_page,2026-05-28 13:33:42.556985,
UNSEEN_CHK_000879,UNSEEN_CUST_00523,57887.35,abandoned,address,2026-06-02 06:34:42.556985,2026-06-02 08:20:42.556985
UNSEEN_CHK_000880,UNSEEN_CUST_00025,11032.76,abandoned,payment_attempt,2026-07-15 23:50:42.018069,2026-07-16 00:11:42.018069
UNSEEN_CHK_000881,UNSEEN_CUST_00749,4236.62,abandoned,payment_page,2026-07-09 02:04:41.958990,2026-07-09 03:07:41.958990
UNSEEN_CHK_000882,UNSEEN_CUST_00207,52514.53,completed,payment_page,2026-06-24 05:11:42.558980,
UNSEEN_CHK_000883,UNSEEN_CUST_01994,36244.82,completed,payment_page,2026-07-23 16:40:42.559979,
UNSEEN_CHK_000884,UNSEEN_CUST_00656,48142.86,completed,payment_attempt,2026-07-01 02:26:42.559979,
UNSEEN_CHK_000885,UNSEEN_CUST_00560,26122.54,completed,address,2026-06-01 22:02:42.559979,
UNSEEN_CHK_000886,UNSEEN_CUST_01304,30823.61,completed,review,2026-06-18 11:01:42.559979,
UNSEEN_CHK_000887,UNSEEN_CUST_01784,29252.09,expired,address,2026-06-21 10:02:42.559979,2026-06-21 10:45:42.559979
UNSEEN_CHK_000888,UNSEEN_CUST_01018,45005.92,completed,address,2026-05-28 18:48:42.559979,
UNSEEN_CHK_000889,UNSEEN_CUST_00833,10285.07,completed,address,2026-08-26 07:19:42.559979,
UNSEEN_CHK_000890,UNSEEN_CUST_00310,26401.7,abandoned,payment_attempt,2026-08-08 03:18:41.807579,2026-08-08 05:02:41.807579
UNSEEN_CHK_000891,UNSEEN_CUST_01982,8096.95,abandoned,payment_attempt,2026-08-15 11:18:42.560979,2026-08-15 12:31:42.560979
UNSEEN_CHK_000892,UNSEEN_CUST_01151,2279.26,completed,payment_attempt,2026-08-08 05:09:42.560979,
UNSEEN_CHK_000893,UNSEEN_CUST_01749,26872.88,completed,payment_page,2026-06-21 06:22:42.560979,
UNSEEN_CHK_000894,UNSEEN_CUST_01730,34409.17,abandoned,payment_page,2026-07-30 07:37:42.560979,2026-07-30 08:39:42.560979
UNSEEN_CHK_000895,UNSEEN_CUST_01548,14100.2,completed,review,2026-08-08 12:47:42.560979,
UNSEEN_CHK_000896,UNSEEN_CUST_00301,13769.5,completed,address,2026-06-01 14:22:42.560979,
UNSEEN_CHK_000897,UNSEEN_CUST_01739,42000.69,abandoned,payment_attempt,2026-06-14 03:56:42.561981,2026-06-14 05:09:42.561981
UNSEEN_CHK_000898,UNSEEN_CUST_01521,16649.11,completed,review,2026-06-24 21:36:42.561981,
UNSEEN_CHK_000899,UNSEEN_CUST_00573,17961.81,completed,payment_attempt,2026-07-18 23:31:42.561981,
UNSEEN_CHK_000900,UNSEEN_CUST_00457,20029.58,abandoned,payment_attempt,2026-06-29 21:53:41.833480,2026-06-29 22:22:41.833480
UNSEEN_CHK_000901,UNSEEN_CUST_00109,40672.29,completed,payment_page,2026-06-28 18:56:42.562979,
UNSEEN_CHK_000902,UNSEEN_CUST_01829,14171.7,completed,payment_attempt,2026-08-12 03:14:42.562979,
UNSEEN_CHK_000903,UNSEEN_CUST_01491,16317.8,abandoned,payment_attempt,2026-07-19 05:49:42.562979,2026-07-19 07:41:42.562979
UNSEEN_CHK_000904,UNSEEN_CUST_01060,35733.76,completed,address,2026-06-11 22:07:42.562979,
UNSEEN_CHK_000905,UNSEEN_CUST_01370,7549.41,abandoned,payment_page,2026-07-07 14:36:42.562979,2026-07-07 15:43:42.562979
UNSEEN_CHK_000906,UNSEEN_CUST_01250,43743.61,completed,payment_attempt,2026-06-25 11:39:42.562979,
UNSEEN_CHK_000907,UNSEEN_CUST_01965,49274.72,completed,payment_attempt,2026-07-23 23:53:42.562979,
UNSEEN_CHK_000908,UNSEEN_CUST_00634,11855.62,completed,address,2026-06-10 09:21:42.562979,
UNSEEN_CHK_000909,UNSEEN_CUST_00491,29717.71,abandoned,payment_attempt,2026-06-25 03:10:41.833480,2026-06-25 04:51:41.833480
UNSEEN_CHK_000910,UNSEEN_CUST_01295,15745.17,abandoned,review,2026-06-08 02:19:42.564979,2026-06-08 03:22:42.564979
UNSEEN_CHK_000911,UNSEEN_CUST_00183,29189.83,completed,address,2026-07-02 13:48:42.564979,
UNSEEN_CHK_000912,UNSEEN_CUST_00856,2020.35,completed,review,2026-08-10 06:47:42.564979,
UNSEEN_CHK_000913,UNSEEN_CUST_01642,11097.46,abandoned,payment_attempt,2026-08-16 21:58:42.564979,2026-08-16 22:14:42.564979
UNSEEN_CHK_000914,UNSEEN_CUST_01071,9102.55,abandoned,payment_page,2026-06-22 13:01:42.096069,2026-06-22 14:40:42.096069
UNSEEN_CHK_000915,UNSEEN_CUST_01872,41105.0,abandoned,payment_page,2026-06-19 16:43:41.887985,2026-06-19 18:21:41.887985
UNSEEN_CHK_000916,UNSEEN_CUST_01407,41263.65,completed,review,2026-08-20 12:28:42.566978,
UNSEEN_CHK_000917,UNSEEN_CUST_01700,46396.21,expired,payment_attempt,2026-06-05 23:06:42.566978,2026-06-05 23:54:42.566978
UNSEEN_CHK_000918,UNSEEN_CUST_00435,29612.61,expired,payment_page,2026-07-06 23:57:42.566978,2026-07-07 01:08:42.566978
UNSEEN_CHK_000919,UNSEEN_CUST_01316,13171.58,completed,payment_attempt,2026-06-16 19:16:42.566978,
UNSEEN_CHK_000920,UNSEEN_CUST_00983,49313.29,completed,payment_page,2026-08-13 14:50:42.566978,
UNSEEN_CHK_000921,UNSEEN_CUST_01627,32176.43,completed,review,2026-07-15 01:31:42.566978,
UNSEEN_CHK_000922,UNSEEN_CUST_01318,10565.42,expired,review,2026-08-26 00:29:42.566978,2026-08-26 00:41:42.566978
UNSEEN_CHK_000923,UNSEEN_CUST_01596,42861.12,completed,payment_attempt,2026-06-09 16:42:42.566978,
UNSEEN_CHK_000924,UNSEEN_CUST_01614,7748.68,completed,payment_attempt,2026-07-08 05:19:42.567981,
UNSEEN_CHK_000925,UNSEEN_CUST_00422,81244.2,completed,review,2026-06-23 13:36:42.567981,
UNSEEN_CHK_000926,UNSEEN_CUST_00133,42446.36,abandoned,payment_page,2026-07-12 13:07:42.567981,2026-07-12 14:05:42.567981
UNSEEN_CHK_000927,UNSEEN_CUST_01550,35016.23,completed,address,2026-07-07 14:38:42.567981,
UNSEEN_CHK_000928,UNSEEN_CUST_01013,9259.47,abandoned,address,2026-06-04 18:01:42.567981,2026-06-04 19:19:42.567981
UNSEEN_CHK_000929,UNSEEN_CUST_00840,16432.61,completed,payment_attempt,2026-07-05 05:53:42.567981,
UNSEEN_CHK_000930,UNSEEN_CUST_01557,17273.7,abandoned,review,2026-07-14 00:09:42.567981,2026-07-14 01:27:42.567981
UNSEEN_CHK_000931,UNSEEN_CUST_01712,22034.0,completed,payment_page,2026-05-27 21:50:42.567981,
UNSEEN_CHK_000932,UNSEEN_CUST_00617,33270.14,abandoned,address,2026-06-26 10:52:42.567981,2026-06-26 11:29:42.567981
UNSEEN_CHK_000933,UNSEEN_CUST_00113,31987.0,completed,payment_page,2026-06-19 15:59:42.567981,
UNSEEN_CHK_000934,UNSEEN_CUST_01412,14459.27,abandoned,review,2026-08-06 12:31:42.567981,2026-08-06 12:58:42.567981
UNSEEN_CHK_000935,UNSEEN_CUST_01292,27107.75,abandoned,payment_page,2026-06-17 10:49:42.567981,2026-06-17 11:59:42.567981
UNSEEN_CHK_000936,UNSEEN_CUST_00801,38964.16,abandoned,payment_page,2026-07-23 12:15:42.567981,2026-07-23 14:11:42.567981
UNSEEN_CHK_000937,UNSEEN_CUST_01357,32361.37,expired,payment_page,2026-06-23 11:57:42.567981,2026-06-23 12:03:42.567981
UNSEEN_CHK_000938,UNSEEN_CUST_00949,18149.62,abandoned,payment_page,2026-06-13 16:26:41.927989,2026-06-13 17:01:41.927989
UNSEEN_CHK_000939,UNSEEN_CUST_01378,46631.22,abandoned,review,2026-06-29 12:43:42.569978,2026-06-29 13:47:42.569978
UNSEEN_CHK_000940,UNSEEN_CUST_01087,39030.99,abandoned,address,2026-08-20 17:42:42.569978,2026-08-20 19:38:42.569978
UNSEEN_CHK_000941,UNSEEN_CUST_01799,30188.54,abandoned,payment_page,2026-07-29 17:34:42.569978,2026-07-29 18:41:42.569978
UNSEEN_CHK_000942,UNSEEN_CUST_01749,45473.07,completed,payment_page,2026-05-31 12:00:42.569978,
UNSEEN_CHK_000943,UNSEEN_CUST_00430,27065.8,completed,payment_page,2026-08-17 09:44:42.569978,
UNSEEN_CHK_000944,UNSEEN_CUST_01256,17771.28,completed,address,2026-07-03 11:06:42.569978,
UNSEEN_CHK_000945,UNSEEN_CUST_00724,5517.93,completed,review,2026-05-29 23:39:42.569978,
UNSEEN_CHK_000946,UNSEEN_CUST_01906,42352.82,abandoned,review,2026-07-06 16:35:42.569978,2026-07-06 17:42:42.569978
UNSEEN_CHK_000947,UNSEEN_CUST_00439,21320.2,abandoned,payment_page,2026-06-16 11:17:42.569978,2026-06-16 13:05:42.569978
UNSEEN_CHK_000948,UNSEEN_CUST_00120,32090.62,abandoned,payment_page,2026-06-19 23:57:41.895985,2026-06-20 00:22:41.895985
UNSEEN_CHK_000949,UNSEEN_CUST_00722,22115.92,abandoned,payment_attempt,2026-08-23 10:21:42.064990,2026-08-23 12:17:42.064990
UNSEEN_CHK_000950,UNSEEN_CUST_01838,19103.56,completed,payment_attempt,2026-07-10 06:51:42.571984,
UNSEEN_CHK_000951,UNSEEN_CUST_00611,7411.96,completed,payment_page,2026-07-21 09:53:42.571984,
UNSEEN_CHK_000952,UNSEEN_CUST_00540,17494.84,abandoned,review,2026-06-10 19:17:42.571984,2026-06-10 19:54:42.571984
UNSEEN_CHK_000953,UNSEEN_CUST_01397,42814.31,completed,review,2026-08-14 06:00:42.572955,
UNSEEN_CHK_000954,UNSEEN_CUST_01483,10012.24,completed,review,2026-06-24 18:40:42.572955,
UNSEEN_CHK_000955,UNSEEN_CUST_01724,32501.71,abandoned,payment_page,2026-08-06 16:49:41.899985,2026-08-06 18:03:41.899985
UNSEEN_CHK_000956,UNSEEN_CUST_00800,4514.28,abandoned,payment_attempt,2026-08-11 11:02:42.573900,2026-08-11 12:19:42.573900
UNSEEN_CHK_000957,UNSEEN_CUST_01545,3148.56,completed,address,2026-08-10 12:09:42.573900,
UNSEEN_CHK_000958,UNSEEN_CUST_00115,20826.33,completed,payment_page,2026-06-24 07:37:42.573900,
UNSEEN_CHK_000959,UNSEEN_CUST_01299,38666.14,completed,payment_page,2026-08-07 04:47:42.573900,
UNSEEN_CHK_000960,UNSEEN_CUST_01724,12442.44,abandoned,payment_page,2026-07-22 18:10:42.574900,2026-07-22 19:37:42.574900
UNSEEN_CHK_000961,UNSEEN_CUST_01505,8994.64,completed,address,2026-08-18 11:28:42.574900,
UNSEEN_CHK_000962,UNSEEN_CUST_01669,4308.73,abandoned,review,2026-08-02 09:36:42.574900,2026-08-02 11:02:42.574900
UNSEEN_CHK_000963,UNSEEN_CUST_01900,6525.99,abandoned,address,2026-07-24 00:02:42.574900,2026-07-24 01:08:42.574900
UNSEEN_CHK_000964,UNSEEN_CUST_00144,11791.57,abandoned,payment_attempt,2026-08-14 17:00:41.958990,2026-08-14 18:11:41.958990
UNSEEN_CHK_000965,UNSEEN_CUST_01226,19488.48,completed,review,2026-06-07 01:29:42.575900,
UNSEEN_CHK_000966,UNSEEN_CUST_01935,30096.85,abandoned,payment_page,2026-08-22 02:38:42.126065,2026-08-22 03:10:42.126065
UNSEEN_CHK_000967,UNSEEN_CUST_01166,37267.46,abandoned,review,2026-08-01 05:07:42.576900,2026-08-01 06:41:42.576900
UNSEEN_CHK_000968,UNSEEN_CUST_00909,21158.35,abandoned,review,2026-07-26 16:58:42.576900,2026-07-26 17:52:42.576900
UNSEEN_CHK_000969,UNSEEN_CUST_00383,29810.48,completed,address,2026-08-25 07:41:42.576900,
UNSEEN_CHK_000970,UNSEEN_CUST_00440,28578.62,abandoned,payment_page,2026-08-12 02:37:42.576900,2026-08-12 03:15:42.576900
UNSEEN_CHK_000971,UNSEEN_CUST_01742,19165.7,abandoned,payment_attempt,2026-08-21 13:03:41.922985,2026-08-21 13:50:41.922985
UNSEEN_CHK_000972,UNSEEN_CUST_01819,13533.9,abandoned,payment_attempt,2026-06-15 02:25:42.029071,2026-06-15 03:15:42.029071
UNSEEN_CHK_000973,UNSEEN_CUST_00492,3767.24,abandoned,payment_attempt,2026-08-13 12:19:41.910985,2026-08-13 13:57:41.910985
UNSEEN_CHK_000974,UNSEEN_CUST_01300,42360.24,completed,review,2026-07-13 14:49:42.580900,
UNSEEN_CHK_000975,UNSEEN_CUST_01089,23755.3,abandoned,payment_page,2026-08-08 07:05:42.580900,2026-08-08 07:07:42.580900
UNSEEN_CHK_000976,UNSEEN_CUST_01611,48776.11,abandoned,review,2026-07-30 16:59:42.580900,2026-07-30 17:53:42.580900
UNSEEN_CHK_000977,UNSEEN_CUST_01058,19185.05,abandoned,review,2026-06-12 02:28:42.580900,2026-06-12 03:45:42.580900
UNSEEN_CHK_000978,UNSEEN_CUST_00802,79105.65,abandoned,payment_attempt,2026-06-05 06:15:42.580900,2026-06-05 07:54:42.580900
UNSEEN_CHK_000979,UNSEEN_CUST_01745,52731.04,abandoned,payment_attempt,2026-06-13 10:01:42.580900,2026-06-13 11:52:42.580900
UNSEEN_CHK_000980,UNSEEN_CUST_01744,38147.38,completed,payment_page,2026-06-01 23:08:42.581900,
UNSEEN_CHK_000981,UNSEEN_CUST_00308,45939.52,abandoned,review,2026-07-10 13:31:42.581900,2026-07-10 14:21:42.581900
UNSEEN_CHK_000982,UNSEEN_CUST_01644,29564.88,abandoned,payment_page,2026-08-14 05:57:41.836478,2026-08-14 06:53:41.836478
UNSEEN_CHK_000983,UNSEEN_CUST_01166,35345.31,completed,payment_attempt,2026-07-09 00:26:42.582900,
UNSEEN_CHK_000984,UNSEEN_CUST_01932,51993.22,completed,review,2026-05-31 07:22:42.582900,
UNSEEN_CHK_000985,UNSEEN_CUST_01093,31608.67,completed,payment_attempt,2026-08-17 22:58:42.582900,
UNSEEN_CHK_000986,UNSEEN_CUST_01646,11856.04,completed,payment_attempt,2026-05-31 01:59:42.582900,
UNSEEN_CHK_000987,UNSEEN_CUST_00300,5589.16,abandoned,payment_page,2026-07-29 05:08:41.818991,2026-07-29 06:40:41.818991
UNSEEN_CHK_000988,UNSEEN_CUST_00391,74658.39,expired,payment_attempt,2026-05-29 11:01:42.583900,2026-05-29 11:43:42.583900
UNSEEN_CHK_000989,UNSEEN_CUST_01519,31484.99,abandoned,payment_page,2026-08-21 17:12:42.584900,2026-08-21 17:48:42.584900
UNSEEN_CHK_000990,UNSEEN_CUST_01281,48051.63,abandoned,payment_page,2026-06-05 15:06:42.082071,2026-06-05 17:02:42.082071
UNSEEN_CHK_000991,UNSEEN_CUST_01993,4106.27,completed,review,2026-08-05 15:05:42.585900,
UNSEEN_CHK_000992,UNSEEN_CUST_00154,19397.18,completed,address,2026-07-14 22:37:42.585900,
UNSEEN_CHK_000993,UNSEEN_CUST_00468,47211.21,completed,review,2026-06-24 00:37:42.585900,
UNSEEN_CHK_000994,UNSEEN_CUST_00497,12799.81,completed,address,2026-08-10 08:16:42.585900,
UNSEEN_CHK_000995,UNSEEN_CUST_00499,10446.19,completed,payment_page,2026-06-22 16:21:42.585900,
UNSEEN_CHK_000996,UNSEEN_CUST_01246,22720.53,expired,payment_attempt,2026-06-15 01:41:42.585900,2026-06-15 03:06:42.585900
UNSEEN_CHK_000997,UNSEEN_CUST_01842,5348.62,abandoned,review,2026-08-12 22:00:42.585900,2026-08-12 23:03:42.585900
UNSEEN_CHK_000998,UNSEEN_CUST_00138,3063.5,completed,review,2026-06-20 11:11:42.585900,
UNSEEN_CHK_000999,UNSEEN_CUST_01343,47794.19,abandoned,address,2026-07-21 20:22:42.585900,2026-07-21 22:07:42.585900
UNSEEN_CHK_001000,UNSEEN_CUST_01328,31958.68,abandoned,payment_attempt,2026-07-25 07:54:42.585900,2026-07-25 08:55:42.585900
UNSEEN_CHK_001001,UNSEEN_CUST_00571,46285.19,abandoned,payment_page,2026-07-06 12:44:42.585900,2026-07-06 13:01:42.585900
UNSEEN_CHK_001002,UNSEEN_CUST_00667,79875.2,abandoned,payment_attempt,2026-08-04 09:06:41.849478,2026-08-04 09:43:41.849478
UNSEEN_CHK_001003,UNSEEN_CUST_00113,38846.21,completed,payment_attempt,2026-06-22 16:30:42.587900,
UNSEEN_CHK_001004,UNSEEN_CUST_00964,33436.05,abandoned,review,2026-08-18 16:54:42.587900,2026-08-18 18:05:42.587900
UNSEEN_CHK_001005,UNSEEN_CUST_00419,23042.27,abandoned,payment_attempt,2026-06-19 15:51:42.030078,2026-06-19 16:53:42.030078
UNSEEN_CHK_001006,UNSEEN_CUST_01470,14893.94,abandoned,payment_attempt,2026-06-20 15:29:42.056078,2026-06-20 16:50:42.056078
UNSEEN_CHK_001007,UNSEEN_CUST_01194,4719.28,completed,payment_attempt,2026-07-19 10:09:42.589900,
UNSEEN_CHK_001008,UNSEEN_CUST_00715,3792.24,abandoned,review,2026-05-30 09:02:42.589900,2026-05-30 10:06:42.589900
UNSEEN_CHK_001009,UNSEEN_CUST_01323,1759.57,completed,payment_attempt,2026-08-21 23:39:42.589900,
UNSEEN_CHK_001010,UNSEEN_CUST_00589,1968.96,completed,address,2026-08-19 10:49:42.589900,
UNSEEN_CHK_001011,UNSEEN_CUST_01722,11600.37,abandoned,payment_page,2026-07-18 12:05:42.590985,2026-07-18 12:47:42.590985
UNSEEN_CHK_001012,UNSEEN_CUST_01892,17590.22,abandoned,address,2026-06-07 09:50:42.590985,2026-06-07 11:19:42.590985
UNSEEN_CHK_001013,UNSEEN_CUST_00929,10245.18,completed,review,2026-06-13 10:54:42.590985,
UNSEEN_CHK_001014,UNSEEN_CUST_00690,20831.19,abandoned,address,2026-06-01 06:03:42.590985,2026-06-01 07:18:42.590985
UNSEEN_CHK_001015,UNSEEN_CUST_01286,45628.57,completed,payment_page,2026-08-26 12:37:42.590985,
UNSEEN_CHK_001016,UNSEEN_CUST_01865,1141.17,completed,payment_page,2026-06-02 16:40:42.590985,
UNSEEN_CHK_001017,UNSEEN_CUST_01884,46192.57,completed,address,2026-07-25 11:18:42.590985,
UNSEEN_CHK_001018,UNSEEN_CUST_01297,37984.22,completed,payment_page,2026-08-02 00:15:42.590985,
UNSEEN_CHK_001019,UNSEEN_CUST_01217,870.29,completed,review,2026-06-19 18:37:42.590985,
UNSEEN_CHK_001020,UNSEEN_CUST_01548,19279.21,completed,review,2026-06-15 20:55:42.590985,
UNSEEN_CHK_001021,UNSEEN_CUST_00078,15357.31,abandoned,payment_page,2026-06-08 19:34:41.900985,2026-06-08 20:14:41.900985
UNSEEN_CHK_001022,UNSEEN_CUST_01387,38245.05,abandoned,payment_page,2026-05-30 11:26:42.591986,2026-05-30 12:49:42.591986
UNSEEN_CHK_001023,UNSEEN_CUST_00215,11007.83,completed,address,2026-07-01 05:00:42.591986,
UNSEEN_CHK_001024,UNSEEN_CUST_00459,7972.16,abandoned,payment_attempt,2026-06-29 09:21:42.591986,2026-06-29 10:40:42.591986
UNSEEN_CHK_001025,UNSEEN_CUST_01603,38184.31,abandoned,payment_attempt,2026-07-12 02:42:42.025070,2026-07-12 03:17:42.025070
UNSEEN_CHK_001026,UNSEEN_CUST_01734,72061.63,expired,payment_attempt,2026-06-08 18:17:42.593984,2026-06-08 19:28:42.593984
UNSEEN_CHK_001027,UNSEEN_CUST_00556,2124.44,abandoned,payment_attempt,2026-05-29 23:16:41.807579,2026-05-30 00:06:41.807579
UNSEEN_CHK_001028,UNSEEN_CUST_00697,5444.67,abandoned,payment_attempt,2026-08-21 20:15:42.594981,2026-08-21 20:29:42.594981
UNSEEN_CHK_001029,UNSEEN_CUST_00536,12540.86,abandoned,payment_page,2026-06-17 06:40:41.919985,2026-06-17 06:43:41.919985
UNSEEN_CHK_001030,UNSEEN_CUST_00228,2438.24,abandoned,payment_page,2026-06-16 02:22:41.920985,2026-06-16 04:08:41.920985
UNSEEN_CHK_001031,UNSEEN_CUST_01632,30222.36,completed,address,2026-07-22 12:03:42.596977,
UNSEEN_CHK_001032,UNSEEN_CUST_00172,24485.96,completed,review,2026-08-14 01:20:42.596977,
UNSEEN_CHK_001033,UNSEEN_CUST_01581,43049.64,completed,review,2026-06-19 23:22:42.596977,
UNSEEN_CHK_001034,UNSEEN_CUST_00540,29652.3,abandoned,payment_attempt,2026-08-21 00:14:42.030078,2026-08-21 01:35:42.030078
UNSEEN_CHK_001035,UNSEEN_CUST_00239,4581.73,abandoned,payment_attempt,2026-06-23 03:18:41.898985,2026-06-23 04:58:41.898985
UNSEEN_CHK_001036,UNSEEN_CUST_00953,3008.61,expired,payment_page,2026-06-30 22:30:42.599992,2026-06-30 23:44:42.599992
UNSEEN_CHK_001037,UNSEEN_CUST_00866,80575.31,completed,payment_attempt,2026-07-09 18:38:42.599992,
UNSEEN_CHK_001038,UNSEEN_CUST_01777,46258.22,abandoned,payment_attempt,2026-06-29 18:21:41.903985,2026-06-29 19:15:41.903985
UNSEEN_CHK_001039,UNSEEN_CUST_00445,95216.36,completed,address,2026-06-18 06:09:42.600981,
UNSEEN_CHK_001040,UNSEEN_CUST_01681,24595.84,completed,payment_page,2026-07-11 13:39:42.600981,
UNSEEN_CHK_001041,UNSEEN_CUST_01637,4949.87,abandoned,payment_page,2026-08-02 20:32:41.927989,2026-08-02 20:50:41.927989
UNSEEN_CHK_001042,UNSEEN_CUST_00398,44386.15,abandoned,payment_attempt,2026-08-01 10:15:41.824479,2026-08-01 10:55:41.824479
UNSEEN_CHK_001043,UNSEEN_CUST_01481,15721.39,completed,address,2026-07-23 10:19:42.602898,
UNSEEN_CHK_001044,UNSEEN_CUST_00840,35349.75,completed,address,2026-06-06 13:09:42.602898,
UNSEEN_CHK_001045,UNSEEN_CUST_01220,54107.89,abandoned,payment_page,2026-08-18 02:22:42.602898,2026-08-18 03:11:42.602898
UNSEEN_CHK_001046,UNSEEN_CUST_00045,40689.06,completed,payment_page,2026-06-11 08:52:42.603898,
UNSEEN_CHK_001047,UNSEEN_CUST_00967,12087.13,completed,address,2026-08-04 00:03:42.603898,
UNSEEN_CHK_001048,UNSEEN_CUST_00718,32764.75,completed,payment_attempt,2026-07-23 00:54:42.603898,
UNSEEN_CHK_001049,UNSEEN_CUST_01999,42975.17,abandoned,payment_page,2026-06-23 23:02:42.603898,2026-06-24 00:36:42.603898
UNSEEN_CHK_001050,UNSEEN_CUST_00968,25254.54,abandoned,payment_page,2026-08-24 05:40:42.125065,2026-08-24 07:06:42.125065
UNSEEN_CHK_001051,UNSEEN_CUST_00346,47017.79,completed,review,2026-07-29 12:29:42.604898,
UNSEEN_CHK_001052,UNSEEN_CUST_00169,47461.0,abandoned,payment_page,2026-06-03 14:42:42.604898,2026-06-03 15:12:42.604898
UNSEEN_CHK_001053,UNSEEN_CUST_00248,31880.97,expired,address,2026-07-27 17:13:42.604898,2026-07-27 18:54:42.604898
UNSEEN_CHK_001054,UNSEEN_CUST_01486,13299.26,abandoned,payment_page,2026-06-12 19:42:42.604898,2026-06-12 19:56:42.604898
UNSEEN_CHK_001055,UNSEEN_CUST_01867,34277.54,completed,payment_attempt,2026-06-20 08:54:42.604898,
UNSEEN_CHK_001056,UNSEEN_CUST_01664,33835.06,abandoned,payment_attempt,2026-06-16 17:25:42.134070,2026-06-16 18:30:42.134070
UNSEEN_CHK_001057,UNSEEN_CUST_01790,46449.11,completed,payment_page,2026-08-18 00:32:42.606986,
UNSEEN_CHK_001058,UNSEEN_CUST_00662,32397.85,abandoned,review,2026-06-17 21:48:42.606986,2026-06-17 23:38:42.606986
UNSEEN_CHK_001059,UNSEEN_CUST_00228,14820.49,completed,payment_attempt,2026-06-07 18:10:42.606986,
UNSEEN_CHK_001060,UNSEEN_CUST_00882,90803.3,completed,payment_attempt,2026-06-18 03:40:42.606986,
UNSEEN_CHK_001061,UNSEEN_CUST_00620,26055.07,abandoned,address,2026-08-19 01:39:42.606986,2026-08-19 03:35:42.606986
UNSEEN_CHK_001062,UNSEEN_CUST_00929,13389.49,abandoned,payment_attempt,2026-06-15 09:37:42.606986,2026-06-15 10:56:42.606986
UNSEEN_CHK_001063,UNSEEN_CUST_00576,35055.3,abandoned,payment_attempt,2026-08-03 05:49:41.966990,2026-08-03 07:06:41.966990
UNSEEN_CHK_001064,UNSEEN_CUST_01132,51623.2,completed,payment_page,2026-06-06 16:26:42.607988,
UNSEEN_CHK_001065,UNSEEN_CUST_00959,93910.85,abandoned,payment_page,2026-07-13 03:58:41.891985,2026-07-13 04:56:41.891985
UNSEEN_CHK_001066,UNSEEN_CUST_01938,43010.11,completed,review,2026-06-28 04:32:42.609898,
UNSEEN_CHK_001067,UNSEEN_CUST_00582,45952.0,completed,review,2026-07-05 11:31:42.609898,
UNSEEN_CHK_001068,UNSEEN_CUST_00214,2029.53,completed,payment_attempt,2026-06-01 08:20:42.609898,
UNSEEN_CHK_001069,UNSEEN_CUST_00487,7293.57,completed,payment_page,2026-07-01 16:06:42.609898,
UNSEEN_CHK_001070,UNSEEN_CUST_00916,43352.3,completed,review,2026-08-10 20:11:42.609898,
UNSEEN_CHK_001071,UNSEEN_CUST_01952,2314.57,completed,payment_attempt,2026-06-20 07:10:42.609898,
UNSEEN_CHK_001072,UNSEEN_CUST_01377,33968.8,abandoned,payment_attempt,2026-07-02 13:42:42.609898,2026-07-02 15:37:42.609898
UNSEEN_CHK_001073,UNSEEN_CUST_00824,14888.12,abandoned,payment_attempt,2026-08-12 11:10:42.609898,2026-08-12 12:18:42.609898
UNSEEN_CHK_001074,UNSEEN_CUST_00501,3303.84,abandoned,review,2026-07-30 17:57:42.609898,2026-07-30 19:29:42.609898
UNSEEN_CHK_001075,UNSEEN_CUST_00242,22040.57,abandoned,payment_attempt,2026-07-26 17:09:41.928990,2026-07-26 18:12:41.928990
UNSEEN_CHK_001076,UNSEEN_CUST_00198,4652.61,completed,review,2026-08-11 08:07:42.611980,
UNSEEN_CHK_001077,UNSEEN_CUST_01586,28559.69,abandoned,payment_page,2026-08-17 01:10:42.611980,2026-08-17 03:09:42.611980
UNSEEN_CHK_001078,UNSEEN_CUST_00487,22657.32,abandoned,payment_attempt,2026-06-30 08:42:42.611980,2026-06-30 09:06:42.611980
UNSEEN_CHK_001079,UNSEEN_CUST_00049,1359.12,abandoned,payment_attempt,2026-07-01 10:35:42.118071,2026-07-01 12:23:42.118071
UNSEEN_CHK_001080,UNSEEN_CUST_01387,21656.9,completed,address,2026-08-02 21:36:42.612987,
UNSEEN_CHK_001081,UNSEEN_CUST_00911,34146.53,abandoned,payment_attempt,2026-07-27 11:52:42.612987,2026-07-27 12:16:42.612987
UNSEEN_CHK_001082,UNSEEN_CUST_00055,48095.79,completed,payment_page,2026-07-22 00:33:42.613986,
UNSEEN_CHK_001083,UNSEEN_CUST_00324,12931.0,abandoned,payment_page,2026-08-24 18:22:42.613986,2026-08-24 20:07:42.613986
