payment_id,customer_id,amount,payment_method,status,raw_failure_code,failure_category,attempt_number,created_at
UNSEEN_PAY_001883,UNSEEN_CUST_00959,97110.08,upi,failed,CARD_EXPIRED,expired_instrument,1,2026-07-13 06:46:41.891985
UNSEEN_PAY_001884,UNSEEN_CUST_00661,15458.27,netbanking,successful,,,1,2026-06-28 21:18:41.891985
UNSEEN_PAY_001885,UNSEEN_CUST_01321,44312.53,upi,successful,,,1,2026-08-17 23:25:41.891985
UNSEEN_PAY_001886,UNSEEN_CUST_00928,49013.71,card,failed,INSTRUMENT_EXPIRED,expired_instrument,1,2026-07-25 17:34:41.891985
UNSEEN_PAY_001887,UNSEEN_CUST_00563,21954.84,card,successful,,,1,2026-08-10 19:26:41.891985
UNSEEN_PAY_001888,UNSEEN_CUST_01690,21404.81,card,failed,CUSTOMER_AUTH_FAILED,authentication_failed,1,2026-08-21 18:18:41.891985
UNSEEN_PAY_001889,UNSEEN_CUST_00683,688.48,upi,successful,,,1,2026-06-13 19:33:41.891985
UNSEEN_PAY_001890,UNSEEN_CUST_01931,2471.14,card,successful,,,1,2026-08-23 17:32:41.891985
UNSEEN_PAY_001891,UNSEEN_CUST_00872,6845.76,card,successful,,,1,2026-08-17 01:06:41.891985
UNSEEN_PAY_001892,UNSEEN_CUST_00062,4172.36,netbanking,successful,,,1,2026-07-24 18:18:41.891985
UNSEEN_PAY_001893,UNSEEN_CUST_00632,21001.62,card,successful,,,1,2026-07-14 02:07:41.891985
UNSEEN_PAY_001894,UNSEEN_CUST_00128,45935.73,netbanking,successful,,,1,2026-08-08 03:37:41.891985
UNSEEN_PAY_001895,UNSEEN_CUST_01727,8876.42,card,failed,UNSPECIFIED_DECLINE,timeout,1,2026-07-13 02:43:41.891985
UNSEEN_PAY_001896,UNSEEN_CUST_01232,43395.88,upi,successful,,,1,2026-07-20 20:52:41.891985
UNSEEN_PAY_001897,UNSEEN_CUST_01404,26497.05,card,failed,PROCESSING_TIMEOUT,timeout,1,2026-06-26 05:17:41.891985
UNSEEN_PAY_001898,UNSEEN_CUST_00756,13364.53,upi,successful,,,2,2026-06-02 09:33:41.891985
UNSEEN_PAY_001899,UNSEEN_CUST_00060,25931.27,card,successful,,,1,2026-07-18 16:05:41.891985
UNSEEN_PAY_001900,UNSEEN_CUST_00521,15098.2,upi,successful,,,1,2026-08-01 08:31:41.891985
UNSEEN_PAY_001901,UNSEEN_CUST_00062,37746.55,card,successful,,,1,2026-07-05 01:31:41.891985
UNSEEN_PAY_001902,UNSEEN_CUST_01809,14814.16,netbanking,failed,NETWORK_TIMEOUT,timeout,1,2026-06-23 20:58:41.892985
UNSEEN_PAY_001903,UNSEEN_CUST_00001,43136.55,card,successful,,,1,2026-06-23 17:40:41.892985
UNSEEN_PAY_001904,UNSEEN_CUST_00322,36450.11,card,successful,,,1,2026-08-11 04:56:41.892985
UNSEEN_PAY_001905,UNSEEN_CUST_01295,45828.82,upi,successful,,,1,2026-08-02 19:36:41.892985
UNSEEN_PAY_001906,UNSEEN_CUST_00562,25938.55,upi,successful,,,1,2026-07-14 09:13:41.892985
UNSEEN_PAY_001907,UNSEEN_CUST_01230,9478.98,upi,successful,,,1,2026-08-12 20:46:41.892985
UNSEEN_PAY_001908,UNSEEN_CUST_01510,49863.42,upi,successful,,,1,2026-07-24 23:38:41.892985
UNSEEN_PAY_001909,UNSEEN_CUST_01685,8117.87,upi,successful,,,1,2026-07-27 12:40:41.892985
UNSEEN_PAY_001910,UNSEEN_CUST_00708,7883.88,upi,successful,,,1,2026-07-04 08:23:41.892985
UNSEEN_PAY_001911,UNSEEN_CUST_00671,32343.12,upi,successful,,,1,2026-07-30 21:06:41.892985
UNSEEN_PAY_001912,UNSEEN_CUST_01317,11655.9,card,failed,NETWORK_TIMEOUT,timeout,1,2026-08-01 01:47:41.892985
UNSEEN_PAY_001913,UNSEEN_CUST_01394,30212.66,upi,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-07-27 17:22:41.892985
UNSEEN_PAY_001914,UNSEEN_CUST_01617,28183.28,card,successful,,,1,2026-06-08 09:51:41.892985
UNSEEN_PAY_001915,UNSEEN_CUST_01703,9724.05,upi,successful,,,1,2026-08-04 08:27:41.892985
UNSEEN_PAY_001916,UNSEEN_CUST_01887,61220.35,netbanking,failed,UNSPECIFIED_DECLINE,risk_decline,1,2026-06-12 19:20:41.892985
UNSEEN_PAY_001917,UNSEEN_CUST_01825,5179.01,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-06-04 12:58:41.892985
UNSEEN_PAY_001918,UNSEEN_CUST_01880,29381.66,upi,successful,,,1,2026-06-28 10:17:41.892985
UNSEEN_PAY_001919,UNSEEN_CUST_01399,13570.77,netbanking,successful,,,1,2026-08-04 07:03:41.892985
UNSEEN_PAY_001920,UNSEEN_CUST_01162,26389.01,card,successful,,,1,2026-07-01 01:34:41.892985
UNSEEN_PAY_001921,UNSEEN_CUST_00530,23419.85,netbanking,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-06-18 12:22:41.892985
UNSEEN_PAY_001922,UNSEEN_CUST_01015,26770.88,netbanking,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-08-20 16:48:41.892985
UNSEEN_PAY_001923,UNSEEN_CUST_00977,8855.74,upi,successful,,,2,2026-07-20 13:50:41.892985
UNSEEN_PAY_001924,UNSEEN_CUST_00033,36800.59,upi,successful,,,1,2026-06-02 07:08:41.893985
UNSEEN_PAY_001925,UNSEEN_CUST_00856,1084.1,upi,successful,,,1,2026-08-04 11:06:41.893985
UNSEEN_PAY_001926,UNSEEN_CUST_00479,69489.94,card,successful,,,1,2026-07-02 12:39:41.893985
UNSEEN_PAY_001927,UNSEEN_CUST_01141,11609.12,upi,successful,,,1,2026-08-04 22:38:41.893985
UNSEEN_PAY_001928,UNSEEN_CUST_00122,17448.19,netbanking,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,2,2026-08-13 06:07:41.893985
UNSEEN_PAY_001929,UNSEEN_CUST_01392,18404.22,upi,successful,,,1,2026-06-29 14:15:41.893985
UNSEEN_PAY_001930,UNSEEN_CUST_01681,4534.33,upi,successful,,,1,2026-07-04 22:02:41.893985
UNSEEN_PAY_001931,UNSEEN_CUST_00272,42622.66,upi,successful,,,1,2026-08-02 00:36:41.893985
UNSEEN_PAY_001932,UNSEEN_CUST_00358,36224.53,netbanking,failed,CARD_BLOCKED,blocked_instrument,2,2026-05-30 09:55:41.893985
UNSEEN_PAY_001933,UNSEEN_CUST_01805,79816.85,upi,successful,,,2,2026-07-03 09:56:41.893985
UNSEEN_PAY_001934,UNSEEN_CUST_01693,11694.06,upi,successful,,,1,2026-05-28 11:49:41.893985
UNSEEN_PAY_001935,UNSEEN_CUST_01097,19350.0,card,successful,,,1,2026-06-15 12:20:41.893985
UNSEEN_PAY_001936,UNSEEN_CUST_01425,20427.73,card,successful,,,1,2026-06-30 15:44:41.893985
UNSEEN_PAY_001937,UNSEEN_CUST_01444,77316.52,upi,successful,,,1,2026-07-27 15:10:41.893985
UNSEEN_PAY_001938,UNSEEN_CUST_00639,27481.34,card,successful,,,1,2026-08-22 10:25:41.893985
UNSEEN_PAY_001939,UNSEEN_CUST_00951,20658.88,netbanking,failed,PROCESSING_TIMEOUT,timeout,1,2026-06-15 12:16:41.893985
UNSEEN_PAY_001940,UNSEEN_CUST_00131,37402.25,netbanking,successful,,,1,2026-06-10 20:30:41.893985
UNSEEN_PAY_001941,UNSEEN_CUST_00832,17732.72,upi,successful,,,1,2026-06-30 10:10:41.893985
UNSEEN_PAY_001942,UNSEEN_CUST_01064,8662.46,card,successful,,,1,2026-08-04 01:04:41.893985
UNSEEN_PAY_001943,UNSEEN_CUST_00206,18698.53,netbanking,failed,CUSTOMER_AUTH_FAILED,authentication_failed,1,2026-05-27 22:56:41.893985
UNSEEN_PAY_001944,UNSEEN_CUST_00713,88013.62,upi,successful,,,1,2026-05-29 00:38:41.893985
UNSEEN_PAY_001945,UNSEEN_CUST_00211,42888.95,upi,successful,,,1,2026-07-21 12:26:41.893985
UNSEEN_PAY_001946,UNSEEN_CUST_00654,20055.39,upi,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-08-19 20:24:41.893985
UNSEEN_PAY_001947,UNSEEN_CUST_01837,11485.62,upi,successful,,,1,2026-06-21 19:07:41.893985
UNSEEN_PAY_001948,UNSEEN_CUST_01832,47791.5,card,successful,,,1,2026-08-26 12:43:41.894985
UNSEEN_PAY_001949,UNSEEN_CUST_00695,44582.39,upi,successful,,,1,2026-07-26 18:54:41.894985
UNSEEN_PAY_001950,UNSEEN_CUST_01392,35300.09,upi,successful,,,1,2026-06-28 19:53:41.894985
UNSEEN_PAY_001951,UNSEEN_CUST_01399,43315.98,card,successful,,,1,2026-06-12 22:12:41.894985
UNSEEN_PAY_001952,UNSEEN_CUST_01969,37054.13,card,successful,,,1,2026-06-11 17:10:41.894985
UNSEEN_PAY_001953,UNSEEN_CUST_01341,10443.94,upi,successful,,,1,2026-06-21 09:51:41.894985
UNSEEN_PAY_001954,UNSEEN_CUST_01715,31182.24,upi,successful,,,1,2026-08-09 20:14:41.894985
UNSEEN_PAY_001955,UNSEEN_CUST_00199,9733.55,card,failed,NETWORK_TIMEOUT,timeout,1,2026-07-24 02:32:41.894985
UNSEEN_PAY_001956,UNSEEN_CUST_00805,16682.3,netbanking,failed,UNKNOWN_ERROR,unknown_failure,1,2026-06-30 03:51:41.894985
UNSEEN_PAY_001957,UNSEEN_CUST_01930,23236.1,upi,successful,,,1,2026-07-28 13:48:41.894985
UNSEEN_PAY_001958,UNSEEN_CUST_00803,22720.14,upi,successful,,,1,2026-08-13 00:51:41.894985
UNSEEN_PAY_001959,UNSEEN_CUST_01987,95763.77,card,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-08-20 07:37:41.894985
UNSEEN_PAY_001960,UNSEEN_CUST_00802,17313.44,upi,successful,,,2,2026-05-30 21:04:41.894985
UNSEEN_PAY_001961,UNSEEN_CUST_01077,14905.3,upi,successful,,,1,2026-07-19 07:30:41.894985
UNSEEN_PAY_001962,UNSEEN_CUST_01919,47299.75,card,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-08-01 16:37:41.894985
UNSEEN_PAY_001963,UNSEEN_CUST_01972,26330.22,card,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-08-16 04:03:41.894985
UNSEEN_PAY_001964,UNSEEN_CUST_01603,22187.88,upi,successful,,,1,2026-06-23 03:44:41.894985
UNSEEN_PAY_001965,UNSEEN_CUST_00225,32890.26,upi,successful,,,1,2026-06-17 14:28:41.894985
UNSEEN_PAY_001966,UNSEEN_CUST_01840,7592.71,upi,successful,,,1,2026-07-16 19:21:41.894985
UNSEEN_PAY_001967,UNSEEN_CUST_01489,31992.03,card,successful,,,1,2026-06-16 14:00:41.894985
UNSEEN_PAY_001968,UNSEEN_CUST_01807,10472.16,upi,successful,,,1,2026-08-05 21:39:41.894985
UNSEEN_PAY_001969,UNSEEN_CUST_01258,30608.15,upi,successful,,,1,2026-05-28 16:27:41.894985
UNSEEN_PAY_001970,UNSEEN_CUST_01949,18584.26,upi,failed,RISK_DECLINED,risk_decline,1,2026-07-11 02:44:41.894985
UNSEEN_PAY_001971,UNSEEN_CUST_00457,6447.39,upi,successful,,,1,2026-07-16 16:37:41.895985
UNSEEN_PAY_001972,UNSEEN_CUST_00867,36914.33,upi,successful,,,1,2026-07-23 14:37:41.895985
UNSEEN_PAY_001973,UNSEEN_CUST_01578,16523.15,upi,successful,,,1,2026-07-14 18:32:41.895985
UNSEEN_PAY_001974,UNSEEN_CUST_01091,78477.81,upi,failed,CARD_EXPIRED,expired_instrument,1,2026-07-07 20:40:41.895985
UNSEEN_PAY_001975,UNSEEN_CUST_00081,10088.43,upi,successful,,,1,2026-06-27 13:21:41.895985
UNSEEN_PAY_001976,UNSEEN_CUST_00561,33408.82,upi,successful,,,1,2026-08-10 12:48:41.895985
UNSEEN_PAY_001977,UNSEEN_CUST_00748,3137.73,card,successful,,,1,2026-08-10 22:35:41.895985
UNSEEN_PAY_001978,UNSEEN_CUST_00579,55816.09,upi,successful,,,1,2026-05-31 23:54:41.895985
UNSEEN_PAY_001979,UNSEEN_CUST_00118,35261.98,card,successful,,,1,2026-06-15 05:31:41.895985
UNSEEN_PAY_001980,UNSEEN_CUST_00686,18945.85,upi,successful,,,1,2026-07-12 20:20:41.895985
UNSEEN_PAY_001981,UNSEEN_CUST_00971,15492.15,card,successful,,,1,2026-08-12 04:32:41.895985
UNSEEN_PAY_001982,UNSEEN_CUST_00028,14886.76,upi,successful,,,1,2026-07-22 14:41:41.895985
UNSEEN_PAY_001983,UNSEEN_CUST_00340,43293.58,card,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-06-03 19:31:41.895985
UNSEEN_PAY_001984,UNSEEN_CUST_00046,39140.16,upi,successful,,,1,2026-07-05 02:13:41.895985
UNSEEN_PAY_001985,UNSEEN_CUST_00342,18831.22,upi,failed,,blocked_instrument,1,2026-05-29 08:52:41.895985
UNSEEN_PAY_001986,UNSEEN_CUST_00874,17626.25,card,successful,,,2,2026-07-11 09:09:41.895985
UNSEEN_PAY_001987,UNSEEN_CUST_00993,10145.55,card,successful,,,1,2026-06-28 19:40:41.895985
UNSEEN_PAY_001988,UNSEEN_CUST_01409,25769.61,upi,successful,,,1,2026-07-21 02:30:41.895985
UNSEEN_PAY_001989,UNSEEN_CUST_00091,18078.5,upi,successful,,,1,2026-08-23 10:47:41.895985
UNSEEN_PAY_001990,UNSEEN_CUST_01732,28894.38,netbanking,successful,,,1,2026-06-04 19:51:41.895985
UNSEEN_PAY_001991,UNSEEN_CUST_00120,30784.01,upi,failed,AUTHENTICATION_FAILED,authentication_failed,1,2026-06-19 23:08:41.895985
UNSEEN_PAY_001992,UNSEEN_CUST_01652,47023.55,upi,successful,,,1,2026-06-13 17:27:41.895985
UNSEEN_PAY_001993,UNSEEN_CUST_01345,31368.59,card,successful,,,1,2026-06-01 05:06:41.895985
UNSEEN_PAY_001994,UNSEEN_CUST_00981,32483.27,card,successful,,,1,2026-06-01 09:09:41.895985
UNSEEN_PAY_001995,UNSEEN_CUST_01166,26178.05,netbanking,successful,,,1,2026-08-09 03:05:41.896985
UNSEEN_PAY_001996,UNSEEN_CUST_00643,47716.94,upi,failed,NETWORK_TIMEOUT,timeout,1,2026-07-07 16:00:41.896985
UNSEEN_PAY_001997,UNSEEN_CUST_01830,19071.32,upi,successful,,,1,2026-06-08 14:54:41.896985
UNSEEN_PAY_001998,UNSEEN_CUST_01240,33422.43,upi,successful,,,1,2026-06-30 12:03:41.896985
UNSEEN_PAY_001999,UNSEEN_CUST_00547,14027.12,netbanking,successful,,,1,2026-07-07 08:32:41.896985
UNSEEN_PAY_002000,UNSEEN_CUST_01746,98750.79,upi,successful,,,1,2026-06-21 05:50:41.896985
UNSEEN_PAY_002001,UNSEEN_CUST_00525,40781.05,upi,successful,,,1,2026-07-22 14:10:41.896985
UNSEEN_PAY_002002,UNSEEN_CUST_01991,51476.89,upi,successful,,,1,2026-05-28 08:34:41.896985
UNSEEN_PAY_002003,UNSEEN_CUST_01667,15103.34,netbanking,successful,,,1,2026-05-29 16:51:41.896985
UNSEEN_PAY_002004,UNSEEN_CUST_00124,17422.41,netbanking,successful,,,1,2026-08-10 05:17:41.896985
UNSEEN_PAY_002005,UNSEEN_CUST_01458,47004.38,upi,successful,,,1,2026-08-26 14:07:41.896985
UNSEEN_PAY_002006,UNSEEN_CUST_01579,15743.96,upi,successful,,,1,2026-06-29 18:21:41.896985
UNSEEN_PAY_002007,UNSEEN_CUST_01221,39158.65,card,successful,,,1,2026-07-15 01:15:41.896985
UNSEEN_PAY_002008,UNSEEN_CUST_01998,13183.64,card,successful,,,1,2026-05-31 15:23:41.896985
UNSEEN_PAY_002009,UNSEEN_CUST_01362,35159.72,card,failed,INSTRUMENT_BLOCKED,blocked_instrument,1,2026-08-18 17:16:41.896985
UNSEEN_PAY_002010,UNSEEN_CUST_01391,10174.09,upi,successful,,,1,2026-07-01 05:50:41.896985
UNSEEN_PAY_002011,UNSEEN_CUST_00639,7544.58,upi,successful,,,1,2026-06-04 10:18:41.896985
UNSEEN_PAY_002012,UNSEEN_CUST_01182,52091.95,upi,successful,,,1,2026-06-23 10:17:41.896985
UNSEEN_PAY_002013,UNSEEN_CUST_01218,46695.81,upi,successful,,,1,2026-06-29 06:16:41.896985
UNSEEN_PAY_002014,UNSEEN_CUST_01720,44832.49,card,successful,,,1,2026-06-30 05:35:41.896985
UNSEEN_PAY_002015,UNSEEN_CUST_01573,13110.72,upi,successful,,,1,2026-08-14 12:20:41.896985
UNSEEN_PAY_002016,UNSEEN_CUST_01482,25383.98,upi,successful,,,2,2026-07-05 02:55:41.896985
UNSEEN_PAY_002017,UNSEEN_CUST_01303,14268.97,upi,successful,,,1,2026-06-22 05:51:41.896985
UNSEEN_PAY_002018,UNSEEN_CUST_01333,27129.15,card,successful,,,1,2026-07-15 16:14:41.896985
UNSEEN_PAY_002019,UNSEEN_CUST_00229,10112.48,netbanking,successful,,,1,2026-08-02 22:29:41.896985
UNSEEN_PAY_002020,UNSEEN_CUST_01143,47906.72,netbanking,failed,UNSPECIFIED_DECLINE,unknown_failure,1,2026-06-25 07:29:41.897985
UNSEEN_PAY_002021,UNSEEN_CUST_01785,20854.14,netbanking,successful,,,1,2026-06-08 00:21:41.897985
UNSEEN_PAY_002022,UNSEEN_CUST_00351,13741.08,card,successful,,,1,2026-06-10 17:52:41.897985
UNSEEN_PAY_002023,UNSEEN_CUST_00701,1168.72,upi,successful,,,1,2026-07-11 01:31:41.897985
UNSEEN_PAY_002024,UNSEEN_CUST_01226,39304.37,upi,successful,,,1,2026-08-16 15:25:41.897985
UNSEEN_PAY_002025,UNSEEN_CUST_01986,17163.62,card,successful,,,1,2026-06-21 23:08:41.897985
UNSEEN_PAY_002026,UNSEEN_CUST_01809,17061.62,upi,successful,,,1,2026-06-18 09:38:41.897985
UNSEEN_PAY_002027,UNSEEN_CUST_00258,39598.16,upi,successful,,,1,2026-06-27 07:50:41.897985
UNSEEN_PAY_002028,UNSEEN_CUST_01768,49794.03,card,successful,,,1,2026-07-07 05:18:41.897985
UNSEEN_PAY_002029,UNSEEN_CUST_01878,7186.03,upi,successful,,,1,2026-06-23 16:53:41.897985
UNSEEN_PAY_002030,UNSEEN_CUST_00497,47136.36,upi,successful,,,1,2026-06-02 00:42:41.897985
UNSEEN_PAY_002031,UNSEEN_CUST_01129,44901.95,upi,successful,,,1,2026-08-15 09:11:41.897985
UNSEEN_PAY_002032,UNSEEN_CUST_01453,33622.5,upi,successful,,,1,2026-06-16 15:06:41.897985
UNSEEN_PAY_002033,UNSEEN_CUST_00769,44343.54,upi,successful,,,1,2026-08-02 12:09:41.897985
UNSEEN_PAY_002034,UNSEEN_CUST_00500,7757.72,upi,successful,,,1,2026-07-02 16:40:41.897985
UNSEEN_PAY_002035,UNSEEN_CUST_00420,36625.5,upi,successful,,,1,2026-06-02 07:04:41.897985
UNSEEN_PAY_002036,UNSEEN_CUST_01506,8437.47,card,successful,,,1,2026-06-18 18:45:41.897985
UNSEEN_PAY_002037,UNSEEN_CUST_01508,33515.39,card,successful,,,1,2026-06-08 13:03:41.897985
UNSEEN_PAY_002038,UNSEEN_CUST_00485,47228.72,netbanking,failed,LIMIT_EXCEEDED,limit_exceeded,1,2026-08-15 02:05:41.897985
UNSEEN_PAY_002039,UNSEEN_CUST_01064,1061.0,card,successful,,,2,2026-08-10 20:09:41.897985
UNSEEN_PAY_002040,UNSEEN_CUST_01687,25558.91,netbanking,successful,,,1,2026-07-22 09:14:41.897985
UNSEEN_PAY_002041,UNSEEN_CUST_01179,25971.94,netbanking,successful,,,1,2026-07-07 02:42:41.897985
UNSEEN_PAY_002042,UNSEEN_CUST_01794,31132.99,upi,successful,,,1,2026-06-02 18:16:41.897985
UNSEEN_PAY_002043,UNSEEN_CUST_00079,84502.77,card,successful,,,1,2026-07-14 07:38:41.897985
UNSEEN_PAY_002044,UNSEEN_CUST_00611,25069.58,upi,failed,UNSPECIFIED_DECLINE,temporary_bank_failure,1,2026-08-17 14:53:41.897985
UNSEEN_PAY_002045,UNSEEN_CUST_01458,44548.81,upi,successful,,,2,2026-07-29 10:21:41.898985
UNSEEN_PAY_002046,UNSEEN_CUST_01028,12714.31,netbanking,successful,,,1,2026-06-28 03:52:41.898985
UNSEEN_PAY_002047,UNSEEN_CUST_01242,45972.09,upi,successful,,,1,2026-06-29 15:22:41.898985
UNSEEN_PAY_002048,UNSEEN_CUST_00293,12186.85,upi,successful,,,1,2026-07-18 15:55:41.898985
UNSEEN_PAY_002049,UNSEEN_CUST_01993,13620.46,card,successful,,,1,2026-06-04 06:21:41.898985
UNSEEN_PAY_002050,UNSEEN_CUST_01895,13965.76,upi,successful,,,1,2026-06-13 11:55:41.898985
UNSEEN_PAY_002051,UNSEEN_CUST_00690,22002.21,upi,successful,,,1,2026-08-08 02:19:41.898985
UNSEEN_PAY_002052,UNSEEN_CUST_00919,10035.49,card,successful,,,1,2026-07-19 00:19:41.898985
UNSEEN_PAY_002053,UNSEEN_CUST_00091,4677.71,netbanking,successful,,,1,2026-07-24 03:56:41.898985
UNSEEN_PAY_002054,UNSEEN_CUST_01126,4006.08,netbanking,successful,,,1,2026-06-04 23:56:41.898985
UNSEEN_PAY_002055,UNSEEN_CUST_00653,39316.15,card,successful,,,1,2026-07-08 21:40:41.898985
UNSEEN_PAY_002056,UNSEEN_CUST_01538,10721.25,netbanking,failed,LIMIT_EXCEEDED,limit_exceeded,1,2026-05-28 23:18:41.898985
UNSEEN_PAY_002057,UNSEEN_CUST_01969,24517.14,netbanking,failed,PROCESSING_TIMEOUT,timeout,1,2026-07-12 05:18:41.898985
UNSEEN_PAY_002058,UNSEEN_CUST_01549,8322.4,card,failed,LIMIT_EXCEEDED,limit_exceeded,1,2026-06-19 02:24:41.898985
UNSEEN_PAY_002059,UNSEEN_CUST_01983,5900.73,card,failed,INSTRUMENT_BLOCKED,blocked_instrument,1,2026-06-05 08:27:41.898985
UNSEEN_PAY_002060,UNSEEN_CUST_01856,3261.94,card,successful,,,1,2026-06-22 11:57:41.898985
UNSEEN_PAY_002061,UNSEEN_CUST_00801,71689.81,card,successful,,,1,2026-06-15 05:35:41.898985
UNSEEN_PAY_002062,UNSEEN_CUST_01034,42058.7,upi,successful,,,1,2026-07-28 03:40:41.898985
UNSEEN_PAY_002063,UNSEEN_CUST_00239,4868.89,netbanking,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-06-23 01:08:41.898985
UNSEEN_PAY_002064,UNSEEN_CUST_00451,3207.98,upi,successful,,,1,2026-07-29 07:00:41.898985
UNSEEN_PAY_002065,UNSEEN_CUST_00515,17602.14,netbanking,successful,,,1,2026-07-30 16:29:41.898985
UNSEEN_PAY_002066,UNSEEN_CUST_00976,37721.39,upi,successful,,,1,2026-08-07 18:16:41.898985
UNSEEN_PAY_002067,UNSEEN_CUST_01590,28278.69,card,successful,,,1,2026-07-05 02:15:41.898985
UNSEEN_PAY_002068,UNSEEN_CUST_01020,5420.32,upi,failed,INSTRUMENT_BLOCKED,blocked_instrument,1,2026-06-01 10:23:41.898985
UNSEEN_PAY_002069,UNSEEN_CUST_00764,9429.47,upi,successful,,,1,2026-06-23 00:29:41.899985
UNSEEN_PAY_002070,UNSEEN_CUST_01044,18480.87,card,successful,,,1,2026-06-25 23:45:41.899985
UNSEEN_PAY_002071,UNSEEN_CUST_00584,16573.09,netbanking,successful,,,1,2026-07-22 10:40:41.899985
UNSEEN_PAY_002072,UNSEEN_CUST_00092,15178.75,upi,failed,AUTHENTICATION_FAILED,authentication_failed,1,2026-08-04 18:55:41.899985
UNSEEN_PAY_002073,UNSEEN_CUST_01167,22480.83,netbanking,successful,,,1,2026-08-12 07:33:41.899985
UNSEEN_PAY_002074,UNSEEN_CUST_00444,49875.23,card,failed,NETWORK_TIMEOUT,timeout,1,2026-08-02 11:19:41.899985
UNSEEN_PAY_002075,UNSEEN_CUST_00848,2490.32,upi,successful,,,1,2026-08-23 01:34:41.899985
UNSEEN_PAY_002076,UNSEEN_CUST_01045,12913.67,card,successful,,,1,2026-08-22 20:44:41.899985
UNSEEN_PAY_002077,UNSEEN_CUST_00306,14615.59,upi,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-08-16 07:45:41.899985
UNSEEN_PAY_002078,UNSEEN_CUST_01079,4247.52,card,successful,,,1,2026-08-08 23:35:41.899985
UNSEEN_PAY_002079,UNSEEN_CUST_00407,47519.19,card,successful,,,1,2026-07-12 17:05:41.899985
UNSEEN_PAY_002080,UNSEEN_CUST_00949,2006.66,upi,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-06-14 19:42:41.899985
UNSEEN_PAY_002081,UNSEEN_CUST_01724,31148.16,upi,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-08-06 15:59:41.899985
UNSEEN_PAY_002082,UNSEEN_CUST_01092,43543.86,card,successful,,,1,2026-07-12 08:29:41.899985
UNSEEN_PAY_002083,UNSEEN_CUST_01051,36104.45,upi,successful,,,1,2026-08-15 15:13:41.899985
UNSEEN_PAY_002084,UNSEEN_CUST_00259,21173.58,upi,successful,,,1,2026-06-16 19:01:41.899985
UNSEEN_PAY_002085,UNSEEN_CUST_01861,29062.82,upi,successful,,,1,2026-06-28 11:41:41.899985
UNSEEN_PAY_002086,UNSEEN_CUST_00354,23448.48,upi,successful,,,1,2026-07-21 17:38:41.899985
UNSEEN_PAY_002087,UNSEEN_CUST_00291,4063.95,netbanking,successful,,,1,2026-06-22 11:16:41.899985
UNSEEN_PAY_002088,UNSEEN_CUST_00141,15690.23,netbanking,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-06-18 13:57:41.899985
UNSEEN_PAY_002089,UNSEEN_CUST_00882,28737.01,card,successful,,,1,2026-08-01 13:07:41.899985
UNSEEN_PAY_002090,UNSEEN_CUST_00729,67674.9,card,successful,,,1,2026-08-19 21:29:41.899985
UNSEEN_PAY_002091,UNSEEN_CUST_01768,29705.45,card,successful,,,1,2026-08-14 13:19:41.900985
UNSEEN_PAY_002092,UNSEEN_CUST_00078,16201.64,netbanking,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-06-08 18:54:41.900985
UNSEEN_PAY_002093,UNSEEN_CUST_00002,45968.04,card,successful,,,1,2026-07-23 11:15:41.900985
UNSEEN_PAY_002094,UNSEEN_CUST_01440,38634.11,netbanking,successful,,,1,2026-08-11 13:15:41.900985
UNSEEN_PAY_002095,UNSEEN_CUST_01228,6575.08,netbanking,successful,,,1,2026-06-04 02:29:41.900985
UNSEEN_PAY_002096,UNSEEN_CUST_00466,14644.08,upi,successful,,,1,2026-06-29 17:24:41.900985
UNSEEN_PAY_002097,UNSEEN_CUST_01543,17259.43,upi,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-07-30 08:46:41.900985
UNSEEN_PAY_002098,UNSEEN_CUST_01402,30741.77,upi,successful,,,1,2026-06-04 16:19:41.900985
UNSEEN_PAY_002099,UNSEEN_CUST_01741,47739.94,netbanking,successful,,,1,2026-06-24 18:39:41.900985
UNSEEN_PAY_002100,UNSEEN_CUST_00836,96485.33,upi,successful,,,1,2026-08-08 20:03:41.900985
UNSEEN_PAY_002101,UNSEEN_CUST_00304,32207.69,upi,successful,,,1,2026-06-30 14:31:41.900985
UNSEEN_PAY_002102,UNSEEN_CUST_01751,13722.47,netbanking,successful,,,1,2026-06-06 05:02:41.900985
