case_id,customer_id,customer_segment,customer_lifetime_value,successful_payment_count,failed_payment_count,total_payment_attempts,communication_opt_in,action,recovery_amount,action_cost,failure_category,amount_bucket,attempt_number,historical_failure_rate,customer_success_rate,failure_to_success_ratio,amount_to_lifetime_value_ratio,payment_history_volume,recovery_probability,expected_recovery,erv
CASE_000552,CUST_00025,regular,80131.34,6,0,6,1,reminder,55538.82,5.0,risk_decline,25k_100k,1,0.0,1.0,0.0,0.6930973574134665,6,0.20894458784063874,11604.535854055424,11599.535854055424
CASE_000552,CUST_00025,regular,80131.34,6,0,6,1,escalate,55538.82,25.0,risk_decline,25k_100k,1,0.0,1.0,0.0,0.6930973574134665,6,0.17157978221963724,9529.338640335633,9504.338640335633
CASE_000553,CUST_00026,regular,65758.64,4,0,4,1,retry,24252.32,2.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.36880811403642166,4,0.842941913996633,20443.29703965882,20441.29703965882
CASE_000553,CUST_00026,regular,65758.64,4,0,4,1,reminder,24252.32,5.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.36880811403642166,4,0.649709600438432,15756.965136904992,15751.965136904992
CASE_000553,CUST_00026,regular,65758.64,4,0,4,1,escalate,24252.32,25.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.36880811403642166,4,0.7772363025853974,18849.783525917886,18824.783525917886
CASE_000554,CUST_00027,high_value,393397.7,4,1,5,1,retry,126358.99,2.0,unknown_failure,100k_plus,1,0.2,0.8,0.25,0.3211991071630566,5,0.42275318757398295,53418.665801129035,53416.665801129035
CASE_000554,CUST_00027,high_value,393397.7,4,1,5,1,reminder,126358.99,5.0,unknown_failure,100k_plus,1,0.2,0.8,0.25,0.3211991071630566,5,0.650436859797578,82188.54466279357,82183.54466279357
CASE_000554,CUST_00027,high_value,393397.7,4,1,5,1,escalate,126358.99,25.0,unknown_failure,100k_plus,1,0.2,0.8,0.25,0.3211991071630566,5,0.5746422459435879,72611.21380876336,72586.21380876336
CASE_000555,CUST_00027,high_value,393397.7,4,1,5,1,retry,21448.62,2.0,unknown_failure,5k_25k,1,0.2,0.8,0.25,0.05452146771574922,5,0.3925125307715839,8418.85211775801,8416.85211775801
CASE_000555,CUST_00027,high_value,393397.7,4,1,5,1,reminder,21448.62,5.0,unknown_failure,5k_25k,1,0.2,0.8,0.25,0.05452146771574922,5,0.5433607209088259,11654.337625699462,11649.337625699462
CASE_000555,CUST_00027,high_value,393397.7,4,1,5,1,escalate,21448.62,25.0,unknown_failure,5k_25k,1,0.2,0.8,0.25,0.05452146771574922,5,0.4506981213845082,9666.852740290191,9641.852740290191
CASE_000556,CUST_00027,high_value,393397.7,4,1,5,1,retry,44051.72,2.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.11197757383939967,5,0.4180278625412862,18414.84635286723,18412.84635286723
CASE_000556,CUST_00027,high_value,393397.7,4,1,5,1,reminder,44051.72,5.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.11197757383939967,5,0.584157481628219,25733.141816591447,25728.141816591447
CASE_000556,CUST_00027,high_value,393397.7,4,1,5,1,escalate,44051.72,25.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.11197757383939967,5,0.5480683683537158,24143.354303574746,24118.354303574746
CASE_000557,CUST_00030,high_value,158950.58,1,0,1,1,retry,80837.21,2.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.5085681977379385,1,0.3925177356955678,31730.038629147115,31728.038629147115
CASE_000557,CUST_00030,high_value,158950.58,1,0,1,1,reminder,80837.21,5.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.5085681977379385,1,0.5307369027868273,42903.29046532835,42898.29046532835
CASE_000557,CUST_00030,high_value,158950.58,1,0,1,1,escalate,80837.21,25.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.5085681977379385,1,0.48692126768317034,39361.356769170656,39336.356769170656
CASE_000558,CUST_00031,regular,35384.11,3,0,3,1,retry,55024.42,2.0,temporary_bank_failure,25k_100k,1,0.0,1.0,0.0,1.5550601668376003,3,0.8047585445115757,44281.372151793636,44279.372151793636
CASE_000558,CUST_00031,regular,35384.11,3,0,3,1,reminder,55024.42,5.0,temporary_bank_failure,25k_100k,1,0.0,1.0,0.0,1.5550601668376003,3,0.6327712095579332,34817.86879862373,34812.86879862373
CASE_000558,CUST_00031,regular,35384.11,3,0,3,1,escalate,55024.42,25.0,temporary_bank_failure,25k_100k,1,0.0,1.0,0.0,1.5550601668376003,3,0.6977994998090318,38396.012753282084,38371.012753282084
CASE_000559,CUST_00032,regular,21599.5,3,0,3,1,retry,5681.96,2.0,timeout,5k_25k,1,0.0,1.0,0.0,0.26305979305076505,3,0.7898602348177894,4487.9542598252865,4485.9542598252865
CASE_000559,CUST_00032,regular,21599.5,3,0,3,1,reminder,5681.96,5.0,timeout,5k_25k,1,0.0,1.0,0.0,0.26305979305076505,3,0.5746854769338903,3265.3398925192873,3260.3398925192873
CASE_000559,CUST_00032,regular,21599.5,3,0,3,1,escalate,5681.96,25.0,timeout,5k_25k,1,0.0,1.0,0.0,0.26305979305076505,3,0.7150960332880375,4063.1470573012975,4038.1470573012975
CASE_000560,CUST_00033,regular,76038.84,6,0,6,1,retry,42885.15,2.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.5639900608688928,6,0.4019920314502564,17239.488567548964,17237.488567548964
CASE_000560,CUST_00033,regular,76038.84,6,0,6,1,reminder,42885.15,5.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.5639900608688928,6,0.546372518828564,23431.26742584079,23426.26742584079
CASE_000560,CUST_00033,regular,76038.84,6,0,6,1,escalate,42885.15,25.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.5639900608688928,6,0.5148224107111652,22078.236306709925,22053.236306709925
CASE_000561,CUST_00034,new,14966.26,1,0,1,1,retry,4157.03,2.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.27776010840383636,1,0.30839056599793463,1281.9888345703941,1279.9888345703941
CASE_000561,CUST_00034,new,14966.26,1,0,1,1,reminder,4157.03,5.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.27776010840383636,1,0.4501661708915204,1871.3542773811769,1866.3542773811769
CASE_000561,CUST_00034,new,14966.26,1,0,1,1,escalate,4157.03,25.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.27776010840383636,1,0.35314812216709074,1468.0473382922612,1443.0473382922612
CASE_000562,CUST_00035,regular,39532.01,1,0,1,1,retry,22404.23,2.0,timeout,5k_25k,1,0.0,1.0,0.0,0.5667364244823372,1,0.7730408374365413,17319.38472132088,17317.38472132088
CASE_000562,CUST_00035,regular,39532.01,1,0,1,1,reminder,22404.23,5.0,timeout,5k_25k,1,0.0,1.0,0.0,0.5667364244823372,1,0.632491217897646,14170.478718758975,14165.478718758975
CASE_000562,CUST_00035,regular,39532.01,1,0,1,1,escalate,22404.23,25.0,timeout,5k_25k,1,0.0,1.0,0.0,0.5667364244823372,1,0.6825418610061805,15291.824838610499,15266.824838610499
CASE_000563,CUST_00037,regular,74818.44,3,2,5,0,retry,17392.75,2.0,temporary_bank_failure,5k_25k,1,0.4,0.6,0.6666666666666666,0.23246608723731743,5,0.6942728455211189,12075.31403393744,12073.31403393744
CASE_000563,CUST_00037,regular,74818.44,3,2,5,0,reminder,17392.75,5.0,temporary_bank_failure,5k_25k,1,0.4,0.6,0.6666666666666666,0.23246608723731743,5,0.700775957086118,12188.421027609578,12183.421027609578
CASE_000563,CUST_00037,regular,74818.44,3,2,5,0,escalate,17392.75,25.0,temporary_bank_failure,5k_25k,1,0.4,0.6,0.6666666666666666,0.23246608723731743,5,0.7542627325679793,13118.703141871722,13093.703141871722
CASE_000564,CUST_00037,regular,74818.44,3,2,5,0,retry,34675.79,2.0,unknown_failure,25k_100k,1,0.4,0.6,0.6666666666666666,0.4634658247351856,5,0.4313392530907663,14957.029358932265,14955.029358932265
CASE_000564,CUST_00037,regular,74818.44,3,2,5,0,reminder,34675.79,5.0,unknown_failure,25k_100k,1,0.4,0.6,0.6666666666666666,0.4634658247351856,5,0.5060756083129001,17548.571517980377,17543.571517980377
CASE_000564,CUST_00037,regular,74818.44,3,2,5,0,escalate,34675.79,25.0,unknown_failure,25k_100k,1,0.4,0.6,0.6666666666666666,0.4634658247351856,5,0.5401980290487115,18731.79341370702,18706.79341370702
CASE_000565,CUST_00037,regular,74818.44,3,2,5,0,retry,11192.28,2.0,authentication_failed,5k_25k,1,0.4,0.6,0.6666666666666666,0.14959253360535185,5,0.2726211499907528,3051.252244618503,3049.252244618503
CASE_000565,CUST_00037,regular,74818.44,3,2,5,0,reminder,11192.28,5.0,authentication_failed,5k_25k,1,0.4,0.6,0.6666666666666666,0.14959253360535185,5,0.5323692436962649,5958.425638836832,5953.425638836832
CASE_000565,CUST_00037,regular,74818.44,3,2,5,0,escalate,11192.28,25.0,authentication_failed,5k_25k,1,0.4,0.6,0.6666666666666666,0.14959253360535185,5,0.5119461659153852,5729.844833851448,5704.844833851448
CASE_000566,CUST_00038,regular,64361.92,1,1,2,1,retry,13054.04,2.0,timeout,5k_25k,1,0.5,0.5,1.0,0.2028224142474308,2,0.7069725840684671,9228.848391333133,9226.848391333133
CASE_000566,CUST_00038,regular,64361.92,1,1,2,1,reminder,13054.04,5.0,timeout,5k_25k,1,0.5,0.5,1.0,0.2028224142474308,2,0.5914664185793984,7721.02628679221,7716.02628679221
CASE_000566,CUST_00038,regular,64361.92,1,1,2,1,escalate,13054.04,25.0,timeout,5k_25k,1,0.5,0.5,1.0,0.2028224142474308,2,0.6734767359050997,8791.592249574609,8766.592249574609
CASE_000567,CUST_00038,regular,64361.92,1,1,2,1,retry,6775.72,2.0,unknown_failure,5k_25k,1,0.5,0.5,1.0,0.10527529321685868,2,0.3849633142773565,2608.4036278153703,2606.4036278153703
CASE_000567,CUST_00038,regular,64361.92,1,1,2,1,reminder,6775.72,5.0,unknown_failure,5k_25k,1,0.5,0.5,1.0,0.10527529321685868,2,0.5401143821234851,3659.66382124174,3654.66382124174
CASE_000567,CUST_00038,regular,64361.92,1,1,2,1,escalate,6775.72,25.0,unknown_failure,5k_25k,1,0.5,0.5,1.0,0.10527529321685868,2,0.5164737543872313,3499.481547076651,3474.481547076651
CASE_000568,CUST_00042,regular,23352.44,2,1,3,0,retry,60512.35,2.0,risk_decline,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,2.591264553083104,3,0.06604236950840782,3996.378978522102,3994.378978522102
CASE_000568,CUST_00042,regular,23352.44,2,1,3,0,reminder,60512.35,5.0,risk_decline,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,2.591264553083104,3,0.14696224461938545,8893.03078319387,8888.03078319387
CASE_000568,CUST_00042,regular,23352.44,2,1,3,0,escalate,60512.35,25.0,risk_decline,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,2.591264553083104,3,0.12465667071800633,7543.26808832275,7518.26808832275
CASE_000569,CUST_00042,regular,23352.44,2,1,3,0,retry,28925.29,2.0,blocked_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,1.2386410156711676,3,0.10440594581619997,3019.972260457871,3017.972260457871
CASE_000569,CUST_00042,regular,23352.44,2,1,3,0,reminder,28925.29,5.0,blocked_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,1.2386410156711676,3,0.4017207093628771,11619.888017326937,11614.888017326937
CASE_000569,CUST_00042,regular,23352.44,2,1,3,0,escalate,28925.29,25.0,blocked_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,1.2386410156711676,3,0.36696881102477863,10614.67927984692,10589.67927984692
CASE_000570,CUST_00043,regular,69610.31,4,1,5,1,retry,4630.37,2.0,unknown_failure,0_5k,1,0.2,0.8,0.25,0.06651845107427334,5,0.3949781944337503,1828.8951821602045,1826.8951821602045
CASE_000570,CUST_00043,regular,69610.31,4,1,5,1,reminder,4630.37,5.0,unknown_failure,0_5k,1,0.2,0.8,0.25,0.06651845107427334,5,0.521126745429915,2413.0096482363156,2408.0096482363156
CASE_000570,CUST_00043,regular,69610.31,4,1,5,1,escalate,4630.37,25.0,unknown_failure,0_5k,1,0.2,0.8,0.25,0.06651845107427334,5,0.47192673195218676,2185.195381829447,2160.195381829447
CASE_000571,CUST_00043,regular,69610.31,4,1,5,1,retry,49388.57,2.0,authentication_failed,25k_100k,1,0.2,0.8,0.25,0.7095007909029568,5,0.2863613176963319,14142.975984337527,14140.975984337527
CASE_000571,CUST_00043,regular,69610.31,4,1,5,1,reminder,49388.57,5.0,authentication_failed,25k_100k,1,0.2,0.8,0.25,0.7095007909029568,5,0.5458605817777656,26959.273553371902,26954.273553371902
CASE_000571,CUST_00043,regular,69610.31,4,1,5,1,escalate,49388.57,25.0,authentication_failed,25k_100k,1,0.2,0.8,0.25,0.7095007909029568,5,0.4832865498553112,23868.831597587527,23843.831597587527
CASE_000572,CUST_00044,new,18096.15,1,2,3,1,retry,18910.84,2.0,limit_exceeded,5k_25k,1,0.6666666666666666,0.3333333333333333,2.0,1.045020073330515,3,0.27683391013889186,5235.161781210962,5233.161781210962
CASE_000572,CUST_00044,new,18096.15,1,2,3,1,reminder,18910.84,5.0,limit_exceeded,5k_25k,1,0.6666666666666666,0.3333333333333333,2.0,1.045020073330515,3,0.4850950901914555,9173.555635396186,9168.555635396186
CASE_000572,CUST_00044,new,18096.15,1,2,3,1,escalate,18910.84,25.0,limit_exceeded,5k_25k,1,0.6666666666666666,0.3333333333333333,2.0,1.045020073330515,3,0.3873295378298924,7324.726917175042,7299.726917175042
CASE_000573,CUST_00046,regular,87626.16,3,1,4,1,retry,5180.43,2.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.05911967385082263,4,0.8522300307593276,4414.918018246543,4412.918018246543
CASE_000573,CUST_00046,regular,87626.16,3,1,4,1,reminder,5180.43,5.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.05911967385082263,4,0.6894051154248506,3571.414942100359,3566.414942100359
CASE_000573,CUST_00046,regular,87626.16,3,1,4,1,escalate,5180.43,25.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.05911967385082263,4,0.7525924714778464,3898.75261701798,3873.75261701798
CASE_000574,CUST_00046,regular,87626.16,3,1,4,1,retry,24906.84,2.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.2842397749713099,4,0.8391700005492819,20901.072936480876,20899.072936480876
CASE_000574,CUST_00046,regular,87626.16,3,1,4,1,reminder,24906.84,5.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.2842397749713099,4,0.7216486432925006,17973.987294703384,17968.987294703384
CASE_000574,CUST_00046,regular,87626.16,3,1,4,1,escalate,24906.84,25.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.2842397749713099,4,0.7790069066331485,19402.60038240677,19377.60038240677
CASE_000575,CUST_00048,regular,94761.18,2,0,2,1,retry,18453.99,2.0,timeout,5k_25k,1,0.0,1.0,0.0,0.19474208742440738,2,0.8000589674791199,14764.280185270005,14762.280185270005
CASE_000575,CUST_00048,regular,94761.18,2,0,2,1,reminder,18453.99,5.0,timeout,5k_25k,1,0.0,1.0,0.0,0.19474208742440738,2,0.6338840611820393,11697.690126212743,11692.690126212743
CASE_000575,CUST_00048,regular,94761.18,2,0,2,1,escalate,18453.99,25.0,timeout,5k_25k,1,0.0,1.0,0.0,0.19474208742440738,2,0.766573234568744,14146.334804999258,14121.334804999258
CASE_000576,CUST_00049,regular,30330.48,2,0,2,1,retry,4130.99,2.0,expired_instrument,0_5k,1,0.0,1.0,0.0,0.13619929523040847,2,0.27008031787920117,1115.6990923558012,1113.6990923558012
CASE_000576,CUST_00049,regular,30330.48,2,0,2,1,reminder,4130.99,5.0,expired_instrument,0_5k,1,0.0,1.0,0.0,0.13619929523040847,2,0.5579269710767365,2304.7907382482877,2299.7907382482877
CASE_000576,CUST_00049,regular,30330.48,2,0,2,1,escalate,4130.99,25.0,expired_instrument,0_5k,1,0.0,1.0,0.0,0.13619929523040847,2,0.47788953084938346,1974.1568730434944,1949.1568730434944
CASE_000577,CUST_00050,regular,86811.77,2,1,3,1,retry,10479.75,2.0,risk_decline,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.12071807774452703,3,0.09948586978309247,1042.5870438593633,1040.5870438593633
CASE_000577,CUST_00050,regular,86811.77,2,1,3,1,reminder,10479.75,5.0,risk_decline,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.12071807774452703,3,0.2897556940079506,3036.5672342798202,3031.5672342798202
CASE_000577,CUST_00050,regular,86811.77,2,1,3,1,escalate,10479.75,25.0,risk_decline,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.12071807774452703,3,0.2538841712852464,2660.642644026561,2635.642644026561
CASE_000578,CUST_00050,regular,86811.77,2,1,3,1,retry,31889.76,2.0,expired_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.3673437369149367,3,0.258698202095307,8249.823577250836,8247.823577250836
CASE_000578,CUST_00050,regular,86811.77,2,1,3,1,reminder,31889.76,5.0,expired_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.3673437369149367,3,0.5881817880412921,18756.976057007672,18751.976057007672
CASE_000578,CUST_00050,regular,86811.77,2,1,3,1,escalate,31889.76,25.0,expired_instrument,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.3673437369149367,3,0.5478051451978678,17469.374607125155,17444.374607125155
CASE_000579,CUST_00051,regular,57915.29,2,1,3,1,retry,18211.12,2.0,blocked_instrument,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.3144440785844291,3,0.1220081332773029,2221.904756088956,2219.904756088956
CASE_000579,CUST_00051,regular,57915.29,2,1,3,1,reminder,18211.12,5.0,blocked_instrument,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.3144440785844291,3,0.43624203323316085,7944.45601625308,7939.45601625308
CASE_000579,CUST_00051,regular,57915.29,2,1,3,1,escalate,18211.12,25.0,blocked_instrument,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.3144440785844291,3,0.504085156602364,9179.955277104442,9154.955277104442
CASE_000580,CUST_00051,regular,57915.29,2,1,3,1,retry,8794.53,2.0,blocked_instrument,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.1518516094799836,3,0.13539392295845878,1190.7259172758547,1188.7259172758547
CASE_000580,CUST_00051,regular,57915.29,2,1,3,1,reminder,8794.53,5.0,blocked_instrument,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.1518516094799836,3,0.5174293557628667,4550.547992137205,4545.547992137205
CASE_000580,CUST_00051,regular,57915.29,2,1,3,1,escalate,8794.53,25.0,blocked_instrument,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.1518516094799836,3,0.5460833758347028,4802.546631279569,4777.546631279569
CASE_000581,CUST_00051,regular,57915.29,2,1,3,1,retry,24721.16,2.0,insufficient_funds,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.42685031880182245,3,0.30623861887188664,7570.573895310929,7568.573895310929
CASE_000581,CUST_00051,regular,57915.29,2,1,3,1,reminder,24721.16,5.0,insufficient_funds,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.42685031880182245,3,0.5717324432411037,14133.889206554244,14128.889206554244
CASE_000581,CUST_00051,regular,57915.29,2,1,3,1,escalate,24721.16,25.0,insufficient_funds,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.42685031880182245,3,0.5498193586423396,13592.172336094658,13567.172336094658
CASE_000582,CUST_00054,regular,86218.28,4,1,5,1,retry,25481.39,2.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.29554509786091765,5,0.39114572200198255,9966.936689164098,9964.936689164098
CASE_000582,CUST_00054,regular,86218.28,4,1,5,1,reminder,25481.39,5.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.29554509786091765,5,0.5513578886408496,14049.365390034058,14044.365390034058
CASE_000582,CUST_00054,regular,86218.28,4,1,5,1,escalate,25481.39,25.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.29554509786091765,5,0.5084963900332449,12957.194828029225,12932.194828029225
CASE_000583,CUST_00054,regular,86218.28,4,1,5,1,retry,29479.92,2.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.34192192189405773,5,0.4005663910503221,11808.66516285221,11806.66516285221
CASE_000583,CUST_00054,regular,86218.28,4,1,5,1,reminder,29479.92,5.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.34192192189405773,5,0.5243955704927701,15459.139466481221,15454.139466481221
CASE_000583,CUST_00054,regular,86218.28,4,1,5,1,escalate,29479.92,25.0,unknown_failure,25k_100k,1,0.2,0.8,0.25,0.34192192189405773,5,0.5031370075281156,14832.438730968246,14807.438730968246
CASE_000584,CUST_00056,new,3659.27,3,1,4,1,retry,15512.85,2.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,4.239329155815231,4,0.4909137654484524,7615.471606337025,7613.471606337025
CASE_000584,CUST_00056,new,3659.27,3,1,4,1,reminder,15512.85,5.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,4.239329155815231,4,0.45884638108156767,7118.015082761197,7113.015082761197
CASE_000584,CUST_00056,new,3659.27,3,1,4,1,escalate,15512.85,25.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,4.239329155815231,4,0.46188611162612214,7165.169966739289,7140.169966739289
CASE_000585,CUST_00057,regular,71242.01,3,0,3,1,retry,32081.71,2.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.4503201130905768,3,0.4050254166215435,12993.907958681539,12991.907958681539
CASE_000585,CUST_00057,regular,71242.01,3,0,3,1,reminder,32081.71,5.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.4503201130905768,3,0.5152871224725404,16531.292029898523,16526.292029898523
CASE_000585,CUST_00057,regular,71242.01,3,0,3,1,escalate,32081.71,25.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.4503201130905768,3,0.4983214691760846,15987.004860881085,15962.004860881085
CASE_000586,CUST_00058,new,5806.97,2,1,3,1,retry,5603.7,2.0,insufficient_funds,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.9649955140116101,3,0.24581747800131903,1377.4874014759914,1375.4874014759914
CASE_000586,CUST_00058,new,5806.97,2,1,3,1,reminder,5603.7,5.0,insufficient_funds,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.9649955140116101,3,0.4906035581261788,2749.1951586716677,2744.1951586716677
CASE_000586,CUST_00058,new,5806.97,2,1,3,1,escalate,5603.7,25.0,insufficient_funds,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,0.9649955140116101,3,0.44103188834770823,2471.4103927340525,2446.4103927340525
CASE_000587,CUST_00059,new,16687.47,4,3,7,1,retry,15512.3,2.0,unknown_failure,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.92957770111347,7,0.30356950240484903,4709.06119215474,4707.06119215474
CASE_000587,CUST_00059,new,16687.47,4,3,7,1,reminder,15512.3,5.0,unknown_failure,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.92957770111347,7,0.45286539892689553,7024.983927773681,7019.983927773681
CASE_000587,CUST_00059,new,16687.47,4,3,7,1,escalate,15512.3,25.0,unknown_failure,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.92957770111347,7,0.4334106998011646,6723.196798525605,6698.196798525605
CASE_000588,CUST_00059,new,16687.47,4,3,7,1,retry,9669.67,2.0,risk_decline,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.5794569218701217,7,0.09450261300400736,913.8090818864599,911.8090818864599
CASE_000588,CUST_00059,new,16687.47,4,3,7,1,reminder,9669.67,5.0,risk_decline,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.5794569218701217,7,0.17119141434111412,1655.364483511841,1650.364483511841
CASE_000588,CUST_00059,new,16687.47,4,3,7,1,escalate,9669.67,25.0,risk_decline,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.5794569218701217,7,0.1492144652554475,1442.854638246643,1417.854638246643
CASE_000589,CUST_00059,new,16687.47,4,3,7,1,retry,12522.4,2.0,temporary_bank_failure,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.7504073415562694,7,0.7117613137755235,8912.959875622615,8910.959875622615
CASE_000589,CUST_00059,new,16687.47,4,3,7,1,reminder,12522.4,5.0,temporary_bank_failure,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.7504073415562694,7,0.6258316330931305,7836.9140422454175,7831.9140422454175
CASE_000589,CUST_00059,new,16687.47,4,3,7,1,escalate,12522.4,25.0,temporary_bank_failure,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.7504073415562694,7,0.7219530876405612,9040.585344670164,9015.585344670164
CASE_000590,CUST_00059,new,16687.47,4,3,7,1,retry,11686.91,2.0,insufficient_funds,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.7003404350689468,7,0.30292826356691077,3540.295352762765,3538.295352762765
CASE_000590,CUST_00059,new,16687.47,4,3,7,1,reminder,11686.91,5.0,insufficient_funds,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.7003404350689468,7,0.5657040079120405,6611.331827107305,6606.331827107305
CASE_000590,CUST_00059,new,16687.47,4,3,7,1,escalate,11686.91,25.0,insufficient_funds,5k_25k,1,0.42857142857142855,0.5714285714285714,0.75,0.7003404350689468,7,0.5238030044361865,6121.638570575313,6096.638570575313
CASE_000591,CUST_00061,regular,86777.2,3,0,3,1,retry,10370.43,2.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.11950639107968453,3,0.8451961962419907,8765.047989393828,8763.047989393828
CASE_000591,CUST_00061,regular,86777.2,3,0,3,1,reminder,10370.43,5.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.11950639107968453,3,0.6085762993981564,6311.1979125676235,6306.1979125676235
CASE_000591,CUST_00061,regular,86777.2,3,0,3,1,escalate,10370.43,25.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.11950639107968453,3,0.7494830680979186,7772.461693894698,7747.461693894698
CASE_000592,CUST_00062,regular,87234.03,2,1,3,1,retry,4461.21,2.0,timeout,0_5k,1,0.3333333333333333,0.6666666666666666,0.5,0.05114070735927252,3,0.7066118866445878,3152.344014817702,3150.344014817702
CASE_000592,CUST_00062,regular,87234.03,2,1,3,1,reminder,4461.21,5.0,timeout,0_5k,1,0.3333333333333333,0.6666666666666666,0.5,0.05114070735927252,3,0.6469761081916943,2886.2962836258685,2881.2962836258685
CASE_000592,CUST_00062,regular,87234.03,2,1,3,1,escalate,4461.21,25.0,timeout,0_5k,1,0.3333333333333333,0.6666666666666666,0.5,0.05114070735927252,3,0.6939159123864994,3095.704607497775,3070.704607497775
CASE_000593,CUST_00062,regular,87234.03,2,1,3,1,retry,33492.54,2.0,unknown_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.38393892842047994,3,0.39610431811345,13266.539718587448,13264.539718587448
CASE_000593,CUST_00062,regular,87234.03,2,1,3,1,reminder,33492.54,5.0,unknown_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.38393892842047994,3,0.5407754183809019,18111.942331139093,18106.942331139093
CASE_000593,CUST_00062,regular,87234.03,2,1,3,1,escalate,33492.54,25.0,unknown_failure,25k_100k,1,0.3333333333333333,0.6666666666666666,0.5,0.38393892842047994,3,0.5365721082748878,17971.16279928101,17946.16279928101
