case_id,customer_id,action,recovered,recovered_amount,attempts
CASE_000550,CUST_00023,retry,True,21997.49,1
CASE_000551,CUST_00024,retry,True,2685.17,1
CASE_000552,CUST_00025,retry,False,0.0,1
CASE_000553,CUST_00026,retry,True,24252.32,1
CASE_000554,CUST_00027,retry,False,0.0,1
CASE_000555,CUST_00027,retry,True,21448.62,1
CASE_000556,CUST_00027,retry,False,0.0,1
CASE_000557,CUST_00030,retry,False,0.0,1
CASE_000558,CUST_00031,retry,True,55024.42,1
CASE_000559,CUST_00032,retry,True,5681.96,1
CASE_000560,CUST_00033,retry,False,0.0,1
CASE_000561,CUST_00034,retry,False,0.0,1
CASE_000562,CUST_00035,retry,True,22404.23,1
CASE_000563,CUST_00037,retry,True,17392.75,1
CASE_000564,CUST_00037,retry,False,0.0,1
CASE_000565,CUST_00037,retry,False,0.0,1
CASE_000566,CUST_00038,retry,True,13054.04,1
CASE_000567,CUST_00038,retry,True,6775.72,1
CASE_000568,CUST_00042,retry,False,0.0,1
CASE_000569,CUST_00042,retry,False,0.0,1
CASE_000570,CUST_00043,retry,False,0.0,1
CASE_000571,CUST_00043,retry,True,49388.57,1
CASE_000572,CUST_00044,retry,False,0.0,1
CASE_000573,CUST_00046,retry,False,0.0,1
CASE_000574,CUST_00046,retry,True,24906.84,1
CASE_000575,CUST_00048,retry,True,18453.99,1
CASE_000576,CUST_00049,retry,False,0.0,1
CASE_000577,CUST_00050,retry,False,0.0,1
CASE_000578,CUST_00050,retry,False,0.0,1
CASE_000579,CUST_00051,retry,False,0.0,1
CASE_000580,CUST_00051,retry,False,0.0,1
CASE_000581,CUST_00051,retry,False,0.0,1
CASE_000582,CUST_00054,retry,False,0.0,1
CASE_000583,CUST_00054,retry,False,0.0,1
CASE_000584,CUST_00056,retry,True,15512.85,1
CASE_000585,CUST_00057,retry,False,0.0,1
CASE_000586,CUST_00058,retry,False,0.0,1
CASE_000587,CUST_00059,retry,True,15512.3,1
CASE_000588,CUST_00059,retry,False,0.0,1
CASE_000589,CUST_00059,retry,True,12522.4,1
CASE_000590,CUST_00059,retry,False,0.0,1
CASE_000591,CUST_00061,retry,True,10370.43,1
CASE_000592,CUST_00062,retry,True,4461.21,1
CASE_000593,CUST_00062,retry,False,0.0,1
CASE_000594,CUST_00063,retry,False,0.0,1
CASE_000595,CUST_00063,retry,False,0.0,1
CASE_000596,CUST_00064,retry,False,0.0,1
CASE_000597,CUST_00065,retry,False,0.0,1
CASE_000598,CUST_00067,retry,True,14723.25,1
CASE_000599,CUST_00067,retry,True,22099.64,1
CASE_000600,CUST_00068,retry,True,46451.72,1
CASE_000601,CUST_00069,retry,False,0.0,1
CASE_000602,CUST_00069,retry,False,0.0,1
CASE_000603,CUST_00069,retry,False,0.0,1
CASE_000604,CUST_00069,retry,True,8753.44,1
CASE_000605,CUST_00073,retry,True,23201.53,1
CASE_000606,CUST_00074,retry,True,13313.67,1
CASE_000607,CUST_00075,retry,False,0.0,1
CASE_000608,CUST_00077,retry,True,34475.49,1
CASE_000609,CUST_00078,retry,False,0.0,1
CASE_000610,CUST_00079,retry,True,8477.56,1
CASE_000611,CUST_00080,retry,False,0.0,1
CASE_000612,CUST_00080,retry,False,0.0,1
CASE_000613,CUST_00080,retry,False,0.0,1
CASE_000614,CUST_00080,retry,False,0.0,1
CASE_000615,CUST_00081,retry,False,0.0,1
CASE_000616,CUST_00082,retry,False,0.0,1
CASE_000617,CUST_00083,retry,False,0.0,1
CASE_000618,CUST_00086,retry,False,0.0,1
CASE_000619,CUST_00087,retry,True,4812.39,1
CASE_000620,CUST_00088,retry,True,20051.97,1
CASE_000621,CUST_00089,retry,False,0.0,1
CASE_000622,CUST_00090,retry,False,0.0,1
CASE_000623,CUST_00091,retry,False,0.0,1
CASE_000624,CUST_00091,retry,True,5591.54,1
CASE_000625,CUST_00091,retry,False,0.0,1
CASE_000626,CUST_00092,retry,False,0.0,1
CASE_000627,CUST_00092,retry,False,0.0,1
CASE_000628,CUST_00093,retry,False,0.0,1
CASE_000629,CUST_00097,retry,False,0.0,1
CASE_000630,CUST_00097,retry,True,3194.33,1
CASE_000631,CUST_00097,retry,True,4096.1,1
CASE_000632,CUST_00100,retry,False,0.0,1
CASE_000633,CUST_00101,retry,False,0.0,1
CASE_000634,CUST_00102,retry,True,9630.26,1
CASE_000635,CUST_00102,retry,True,23075.87,1
CASE_000636,CUST_00104,retry,False,0.0,1
CASE_000637,CUST_00105,retry,False,0.0,1
CASE_000638,CUST_00105,retry,False,0.0,1
CASE_000639,CUST_00105,retry,False,0.0,1
CASE_000640,CUST_00106,retry,False,0.0,1
CASE_000641,CUST_00106,retry,False,0.0,1
CASE_000642,CUST_00106,retry,False,0.0,1
CASE_000643,CUST_00107,retry,False,0.0,1
CASE_000644,CUST_00108,retry,True,14741.71,1
CASE_000645,CUST_00108,retry,True,50757.5,1
CASE_000646,CUST_00108,retry,False,0.0,1
CASE_000647,CUST_00108,retry,False,0.0,1
CASE_000648,CUST_00109,retry,False,0.0,1
CASE_000649,CUST_00110,retry,False,0.0,1
CASE_000650,CUST_00110,retry,False,0.0,1
CASE_000651,CUST_00110,retry,False,0.0,1
CASE_000652,CUST_00111,retry,False,0.0,1
CASE_000653,CUST_00111,retry,False,0.0,1
CASE_000654,CUST_00111,retry,False,0.0,1
CASE_000655,CUST_00112,retry,True,29154.54,1
CASE_000656,CUST_00112,retry,True,34004.93,1
CASE_000657,CUST_00113,retry,True,6478.92,1
CASE_000658,CUST_00114,retry,True,20681.75,1
CASE_000659,CUST_00114,retry,False,0.0,1
CASE_000660,CUST_00115,retry,True,73667.67,1
CASE_000661,CUST_00115,retry,True,13423.39,1
CASE_000662,CUST_00116,retry,False,0.0,1
CASE_000663,CUST_00116,retry,False,0.0,1
CASE_000664,CUST_00116,retry,False,0.0,1
CASE_000665,CUST_00117,retry,False,0.0,1
CASE_000666,CUST_00117,retry,True,63430.2,1
CASE_000667,CUST_00118,retry,True,6590.7,1
CASE_000668,CUST_00119,retry,False,0.0,1
CASE_000669,CUST_00119,retry,True,4179.17,1
CASE_000670,CUST_00119,retry,False,0.0,1
CASE_000671,CUST_00122,retry,False,0.0,1
CASE_000672,CUST_00122,retry,True,26637.49,1
CASE_000673,CUST_00123,retry,True,15489.36,1
CASE_000674,CUST_00124,retry,True,93137.26,1
CASE_000675,CUST_00124,retry,True,123338.71,1
CASE_000676,CUST_00125,retry,False,0.0,1
CASE_000677,CUST_00126,retry,False,0.0,1
CASE_000678,CUST_00126,retry,True,7465.15,1
CASE_000679,CUST_00126,retry,False,0.0,1
CASE_000680,CUST_00127,retry,True,56025.86,1
CASE_000681,CUST_00127,retry,False,0.0,1
CASE_000682,CUST_00128,retry,True,1734.21,1
CASE_000683,CUST_00128,retry,True,18310.65,1
CASE_000684,CUST_00132,retry,False,0.0,1
CASE_000685,CUST_00132,retry,True,20407.82,1
CASE_000686,CUST_00132,retry,False,0.0,1
CASE_000687,CUST_00133,retry,True,12410.88,1
CASE_000688,CUST_00133,retry,False,0.0,1
CASE_000689,CUST_00133,retry,False,0.0,1
CASE_000690,CUST_00135,retry,True,48926.22,1
CASE_000691,CUST_00136,retry,True,22840.02,1
CASE_000692,CUST_00137,retry,True,12386.35,1
CASE_000693,CUST_00138,retry,False,0.0,1
CASE_000694,CUST_00138,retry,True,48031.17,1
CASE_000695,CUST_00138,retry,True,10779.57,1
CASE_000696,CUST_00139,retry,False,0.0,1
CASE_000697,CUST_00140,retry,False,0.0,1
CASE_000698,CUST_00142,retry,False,0.0,1
CASE_000699,CUST_00143,retry,True,1101.15,1
CASE_000700,CUST_00143,retry,True,16378.03,1
CASE_000701,CUST_00144,retry,False,0.0,1
CASE_000702,CUST_00145,retry,False,0.0,1
CASE_000703,CUST_00145,retry,True,17830.78,1
CASE_000704,CUST_00146,retry,False,0.0,1
CASE_000705,CUST_00146,retry,False,0.0,1
CASE_000706,CUST_00146,retry,True,15906.41,1
CASE_000707,CUST_00147,retry,True,655.84,1
CASE_000708,CUST_00148,retry,True,29352.91,1
CASE_000709,CUST_00149,retry,True,41273.38,1
CASE_000710,CUST_00149,retry,False,0.0,1
CASE_000711,CUST_00149,retry,False,0.0,1
CASE_000712,CUST_00150,retry,True,34232.42,1
CASE_000713,CUST_00151,retry,False,0.0,1
CASE_000714,CUST_00151,retry,False,0.0,1
CASE_000715,CUST_00152,retry,True,63584.22,1
CASE_000716,CUST_00152,retry,True,38228.81,1
CASE_000717,CUST_00152,retry,False,0.0,1
CASE_000718,CUST_00152,retry,False,0.0,1
CASE_000719,CUST_00153,retry,False,0.0,1
CASE_000720,CUST_00154,retry,False,0.0,1
CASE_000721,CUST_00155,retry,False,0.0,1
CASE_000722,CUST_00155,retry,False,0.0,1
CASE_000723,CUST_00155,retry,True,31433.42,1
CASE_000724,CUST_00158,retry,True,39951.89,1
CASE_000725,CUST_00159,retry,False,0.0,1
CASE_000726,CUST_00160,retry,False,0.0,1
CASE_000727,CUST_00160,retry,False,0.0,1
CASE_000728,CUST_00160,retry,True,14244.18,1
CASE_000729,CUST_00161,retry,False,0.0,1
CASE_000730,CUST_00162,retry,False,0.0,1
CASE_000731,CUST_00164,retry,False,0.0,1
CASE_000732,CUST_00168,retry,True,38229.4,1
CASE_000733,CUST_00168,retry,False,0.0,1
CASE_000734,CUST_00169,retry,False,0.0,1
CASE_000735,CUST_00169,retry,False,0.0,1
CASE_000736,CUST_00170,retry,True,22213.41,1
CASE_000737,CUST_00170,retry,False,0.0,1
CASE_000738,CUST_00170,retry,False,0.0,1
CASE_000739,CUST_00171,retry,False,0.0,1
CASE_000740,CUST_00172,retry,True,20258.01,1
CASE_000741,CUST_00172,retry,True,1958.59,1
CASE_000742,CUST_00172,retry,False,0.0,1
CASE_000743,CUST_00173,retry,False,0.0,1
CASE_000744,CUST_00174,retry,True,6811.75,1
CASE_000745,CUST_00174,retry,True,38551.09,1
CASE_000746,CUST_00174,retry,False,0.0,1
CASE_000747,CUST_00175,retry,False,0.0,1
CASE_000748,CUST_00175,retry,False,0.0,1
CASE_000749,CUST_00176,retry,False,0.0,1
CASE_000750,CUST_00177,retry,True,1453.96,1
CASE_000751,CUST_00177,retry,False,0.0,1
CASE_000752,CUST_00178,retry,False,0.0,1
CASE_000753,CUST_00178,retry,False,0.0,1
CASE_000754,CUST_00179,retry,False,0.0,1
CASE_000755,CUST_00179,retry,True,58672.19,1
CASE_000756,CUST_00180,retry,True,36502.69,1
CASE_000757,CUST_00180,retry,False,0.0,1
CASE_000758,CUST_00180,retry,False,0.0,1
CASE_000759,CUST_00182,retry,False,0.0,1
CASE_000760,CUST_00183,retry,False,0.0,1
CASE_000761,CUST_00184,retry,False,0.0,1
CASE_000762,CUST_00185,retry,False,0.0,1
CASE_000763,CUST_00186,retry,False,0.0,1
CASE_000764,CUST_00188,retry,True,9519.43,1
CASE_000765,CUST_00189,retry,False,0.0,1
CASE_000766,CUST_00192,retry,True,6477.23,1
CASE_000767,CUST_00192,retry,False,0.0,1
CASE_000768,CUST_00192,retry,True,6659.74,1
CASE_000769,CUST_00192,retry,False,0.0,1
CASE_000770,CUST_00192,retry,True,7209.34,1
CASE_000771,CUST_00194,retry,False,0.0,1
CASE_000772,CUST_00194,retry,False,0.0,1
CASE_000773,CUST_00195,retry,False,0.0,1
CASE_000774,CUST_00195,retry,False,0.0,1
CASE_000775,CUST_00196,retry,False,0.0,1
CASE_000776,CUST_00196,retry,True,83135.98,1
CASE_000777,CUST_00197,retry,False,0.0,1
CASE_000778,CUST_00200,retry,True,17604.59,1
CASE_000779,CUST_00201,retry,False,0.0,1
CASE_000780,CUST_00201,retry,False,0.0,1
CASE_000781,CUST_00202,retry,True,16828.6,1
CASE_000782,CUST_00202,retry,False,0.0,1
CASE_000783,CUST_00202,retry,True,28615.06,1
CASE_000784,CUST_00202,retry,False,0.0,1
CASE_000785,CUST_00203,retry,True,13222.17,1
CASE_000786,CUST_00203,retry,False,0.0,1
CASE_000787,CUST_00203,retry,False,0.0,1
CASE_000788,CUST_00203,retry,True,9340.73,1
CASE_000789,CUST_00204,retry,False,0.0,1
CASE_000790,CUST_00204,retry,False,0.0,1
CASE_000791,CUST_00205,retry,True,45022.76,1
CASE_000792,CUST_00206,retry,False,0.0,1
CASE_000793,CUST_00206,retry,False,0.0,1
CASE_000794,CUST_00207,retry,False,0.0,1
CASE_000795,CUST_00207,retry,True,10348.78,1
CASE_000796,CUST_00207,retry,True,13051.91,1
CASE_000797,CUST_00207,retry,True,6594.54,1
CASE_000798,CUST_00209,retry,False,0.0,1
CASE_000799,CUST_00209,retry,True,10584.78,1
CASE_000800,CUST_00211,retry,False,0.0,1
CASE_000801,CUST_00212,retry,False,0.0,1
CASE_000802,CUST_00213,retry,False,0.0,1
CASE_000803,CUST_00217,retry,True,15045.93,1
CASE_000804,CUST_00217,retry,False,0.0,1
CASE_000805,CUST_00218,retry,False,0.0,1
CASE_000806,CUST_00219,retry,True,17150.7,1
CASE_000807,CUST_00220,retry,False,0.0,1
CASE_000808,CUST_00220,retry,False,0.0,1
CASE_000809,CUST_00221,retry,False,0.0,1
CASE_000810,CUST_00221,retry,True,29538.0,1
CASE_000811,CUST_00222,retry,False,0.0,1
CASE_000812,CUST_00222,retry,False,0.0,1
CASE_000813,CUST_00222,retry,True,24453.68,1
CASE_000814,CUST_00223,retry,True,14262.7,1
CASE_000815,CUST_00224,retry,True,26338.55,1
CASE_000816,CUST_00224,retry,True,57051.27,1
CASE_000817,CUST_00225,retry,False,0.0,1
CASE_000818,CUST_00225,retry,False,0.0,1
CASE_000819,CUST_00225,retry,True,13596.61,1
CASE_000820,CUST_00229,retry,False,0.0,1
CASE_000821,CUST_00230,retry,True,12487.94,1
CASE_000822,CUST_00235,retry,False,0.0,1
CASE_000823,CUST_00235,retry,False,0.0,1
CASE_000824,CUST_00236,retry,False,0.0,1
CASE_000825,CUST_00239,retry,True,10804.27,1
CASE_000826,CUST_00241,retry,False,0.0,1
CASE_000827,CUST_00241,retry,False,0.0,1
CASE_000828,CUST_00244,retry,False,0.0,1
CASE_000829,CUST_00244,retry,False,0.0,1
CASE_000830,CUST_00244,retry,False,0.0,1
CASE_000831,CUST_00245,retry,False,0.0,1
CASE_000832,CUST_00245,retry,False,0.0,1
CASE_000833,CUST_00246,retry,False,0.0,1
CASE_000834,CUST_00246,retry,False,0.0,1
CASE_000835,CUST_00246,retry,False,0.0,1
CASE_000836,CUST_00247,retry,False,0.0,1
CASE_000837,CUST_00248,retry,True,1321.11,1
CASE_000838,CUST_00249,retry,True,24920.59,1
CASE_000839,CUST_00250,retry,False,0.0,1
CASE_000840,CUST_00251,retry,False,0.0,1
CASE_000841,CUST_00251,retry,True,6138.08,1
CASE_000842,CUST_00256,retry,False,0.0,1
CASE_000843,CUST_00256,retry,False,0.0,1
CASE_000844,CUST_00257,retry,False,0.0,1
CASE_000845,CUST_00258,retry,False,0.0,1
CASE_000846,CUST_00258,retry,False,0.0,1
CASE_000847,CUST_00259,retry,True,10999.0,1
CASE_000848,CUST_00259,retry,False,0.0,1
CASE_000849,CUST_00259,retry,False,0.0,1
CASE_000850,CUST_00260,retry,True,41917.38,1
CASE_000851,CUST_00262,retry,False,0.0,1
CASE_000852,CUST_00262,retry,False,0.0,1
CASE_000853,CUST_00262,retry,False,0.0,1
CASE_000854,CUST_00263,retry,False,0.0,1
CASE_000855,CUST_00263,retry,True,13016.14,1
CASE_000856,CUST_00265,retry,True,40176.17,1
CASE_000857,CUST_00265,retry,False,0.0,1
CASE_000858,CUST_00266,retry,True,1266.22,1
CASE_000859,CUST_00268,retry,False,0.0,1
CASE_000860,CUST_00268,retry,False,0.0,1
CASE_000861,CUST_00269,retry,False,0.0,1
CASE_000862,CUST_00269,retry,True,27847.83,1
CASE_000863,CUST_00269,retry,False,0.0,1
CASE_000864,CUST_00269,retry,False,0.0,1
CASE_000865,CUST_00269,retry,False,0.0,1
CASE_000866,CUST_00270,retry,True,82722.7,1
CASE_000867,CUST_00271,retry,False,0.0,1
CASE_000868,CUST_00272,retry,False,0.0,1
CASE_000869,CUST_00273,retry,True,74805.32,1
CASE_000870,CUST_00273,retry,True,19855.28,1
CASE_000871,CUST_00273,retry,False,0.0,1
CASE_000872,CUST_00274,retry,False,0.0,1
CASE_000873,CUST_00274,retry,False,0.0,1
CASE_000874,CUST_00276,retry,False,0.0,1
CASE_000875,CUST_00277,retry,False,0.0,1
CASE_000876,CUST_00277,retry,False,0.0,1
CASE_000877,CUST_00278,retry,False,0.0,1
CASE_000878,CUST_00279,retry,True,1550.54,1
CASE_000879,CUST_00279,retry,False,0.0,1
CASE_000880,CUST_00279,retry,False,0.0,1
CASE_000881,CUST_00280,retry,False,0.0,1
CASE_000882,CUST_00280,retry,True,16269.9,1
CASE_000883,CUST_00282,retry,True,5850.65,1
CASE_000884,CUST_00283,retry,True,24702.23,1
CASE_000885,CUST_00283,retry,True,1730.15,1
CASE_000886,CUST_00285,retry,False,0.0,1
CASE_000887,CUST_00285,retry,False,0.0,1
CASE_000888,CUST_00287,retry,True,10968.45,1
CASE_000889,CUST_00287,retry,False,0.0,1
CASE_000890,CUST_00288,retry,False,0.0,1
CASE_000891,CUST_00289,retry,True,52543.83,1
CASE_000892,CUST_00290,retry,True,11287.06,1
CASE_000893,CUST_00291,retry,False,0.0,1
CASE_000894,CUST_00293,retry,False,0.0,1
CASE_000895,CUST_00293,retry,False,0.0,1
CASE_000896,CUST_00293,retry,False,0.0,1
CASE_000897,CUST_00293,retry,False,0.0,1
CASE_000898,CUST_00295,retry,True,108647.65,1
CASE_000899,CUST_00295,retry,False,0.0,1
CASE_000900,CUST_00296,retry,True,41765.2,1
CASE_000901,CUST_00297,retry,False,0.0,1
CASE_000902,CUST_00297,retry,True,45103.24,1
CASE_000903,CUST_00299,retry,False,0.0,1
CASE_000904,CUST_00299,retry,False,0.0,1
CASE_000905,CUST_00300,retry,False,0.0,1
CASE_000906,CUST_00301,retry,False,0.0,1
CASE_000907,CUST_00301,retry,False,0.0,1
CASE_000908,CUST_00302,retry,True,76059.44,1
CASE_000909,CUST_00303,retry,False,0.0,1
CASE_000910,CUST_00303,retry,False,0.0,1
CASE_000911,CUST_00303,retry,False,0.0,1
CASE_000912,CUST_00305,retry,False,0.0,1
CASE_000913,CUST_00305,retry,False,0.0,1
CASE_000914,CUST_00305,retry,True,7266.94,1
CASE_000915,CUST_00306,retry,True,35003.58,1
CASE_000916,CUST_00308,retry,False,0.0,1
CASE_000917,CUST_00308,retry,True,19318.26,1
CASE_000918,CUST_00308,retry,True,546.83,1
CASE_000919,CUST_00308,retry,False,0.0,1
CASE_000920,CUST_00309,retry,False,0.0,1
CASE_000921,CUST_00309,retry,False,0.0,1
CASE_000922,CUST_00310,retry,False,0.0,1
CASE_000923,CUST_00312,retry,False,0.0,1
CASE_000924,CUST_00312,retry,True,6423.78,1
CASE_000925,CUST_00313,retry,False,0.0,1
CASE_000926,CUST_00313,retry,False,0.0,1
CASE_000927,CUST_00313,retry,False,0.0,1
CASE_000928,CUST_00314,retry,False,0.0,1
CASE_000929,CUST_00315,retry,True,82603.03,1
CASE_000930,CUST_00316,retry,False,0.0,1
CASE_000931,CUST_00316,retry,False,0.0,1
CASE_000932,CUST_00319,retry,False,0.0,1
CASE_000933,CUST_00319,retry,False,0.0,1
CASE_000934,CUST_00319,retry,False,0.0,1
CASE_000935,CUST_00320,retry,True,6225.12,1
CASE_000936,CUST_00321,retry,True,1307.61,1
CASE_000937,CUST_00321,retry,False,0.0,1
CASE_000938,CUST_00322,retry,True,28295.45,1
CASE_000939,CUST_00324,retry,True,40016.28,1
CASE_000940,CUST_00325,retry,False,0.0,1
CASE_000941,CUST_00325,retry,False,0.0,1
CASE_000942,CUST_00326,retry,False,0.0,1
CASE_000943,CUST_00327,retry,True,32311.02,1
CASE_000944,CUST_00327,retry,False,0.0,1
CASE_000945,CUST_00328,retry,True,10809.33,1
CASE_000946,CUST_00328,retry,False,0.0,1
CASE_000947,CUST_00330,retry,False,0.0,1
CASE_000948,CUST_00332,retry,True,10251.46,1
CASE_000949,CUST_00333,retry,True,15932.1,1
CASE_000950,CUST_00333,retry,False,0.0,1
CASE_000951,CUST_00334,retry,True,44423.71,1
CASE_000952,CUST_00336,retry,False,0.0,1
CASE_000953,CUST_00337,retry,True,2706.9,1
CASE_000954,CUST_00338,retry,True,6180.71,1
CASE_000955,CUST_00338,retry,True,5601.28,1
CASE_000956,CUST_00339,retry,True,109409.25,1
CASE_000957,CUST_00340,retry,True,46460.13,1
CASE_000958,CUST_00341,retry,False,0.0,1
CASE_000959,CUST_00344,retry,True,27384.61,1
CASE_000960,CUST_00344,retry,True,19967.23,1
CASE_000961,CUST_00345,retry,False,0.0,1
CASE_000962,CUST_00350,retry,False,0.0,1
CASE_000963,CUST_00354,retry,False,0.0,1
CASE_000964,CUST_00354,retry,False,0.0,1
CASE_000965,CUST_00356,retry,False,0.0,1
CASE_000966,CUST_00356,retry,False,0.0,1
CASE_000967,CUST_00356,retry,False,0.0,1
CASE_000968,CUST_00356,retry,True,15264.77,1
CASE_000969,CUST_00357,retry,True,14993.54,1
CASE_000970,CUST_00358,retry,False,0.0,1
CASE_000971,CUST_00359,retry,False,0.0,1
CASE_000972,CUST_00360,retry,False,0.0,1
CASE_000973,CUST_00360,retry,False,0.0,1
CASE_000974,CUST_00361,retry,True,15095.14,1
CASE_000975,CUST_00363,retry,True,7462.05,1
CASE_000976,CUST_00364,retry,False,0.0,1
CASE_000977,CUST_00365,retry,False,0.0,1
CASE_000978,CUST_00366,retry,False,0.0,1
CASE_000979,CUST_00366,retry,True,34905.8,1
CASE_000980,CUST_00366,retry,True,23818.41,1
CASE_000981,CUST_00367,retry,False,0.0,1
CASE_000982,CUST_00368,retry,False,0.0,1
CASE_000983,CUST_00368,retry,False,0.0,1
CASE_000984,CUST_00368,retry,False,0.0,1
CASE_000985,CUST_00368,retry,False,0.0,1
CASE_000986,CUST_00369,retry,True,70387.52,1
CASE_000987,CUST_00370,retry,True,7286.1,1
CASE_000988,CUST_00370,retry,False,0.0,1
CASE_000989,CUST_00371,retry,False,0.0,1
CASE_000990,CUST_00372,retry,False,0.0,1
CASE_000991,CUST_00374,retry,False,0.0,1
CASE_000992,CUST_00374,retry,True,20625.64,1
CASE_000993,CUST_00376,retry,False,0.0,1
CASE_000994,CUST_00376,retry,False,0.0,1
CASE_000995,CUST_00376,retry,True,43361.55,1
CASE_000996,CUST_00376,retry,False,0.0,1
CASE_000997,CUST_00379,retry,False,0.0,1
CASE_000998,CUST_00380,retry,False,0.0,1
CASE_000999,CUST_00382,retry,False,0.0,1
CASE_001000,CUST_00383,retry,False,0.0,1
CASE_001001,CUST_00383,retry,True,17797.75,1
CASE_001002,CUST_00383,retry,True,10401.89,1
CASE_001003,CUST_00384,retry,True,13210.82,1
CASE_001004,CUST_00384,retry,True,40643.14,1
CASE_001005,CUST_00384,retry,False,0.0,1
CASE_001006,CUST_00385,retry,True,4097.05,1
CASE_001007,CUST_00386,retry,True,8918.55,1
CASE_001008,CUST_00387,retry,True,14464.23,1
CASE_001009,CUST_00387,retry,False,0.0,1
CASE_001010,CUST_00389,retry,False,0.0,1
CASE_001011,CUST_00389,retry,False,0.0,1
CASE_001012,CUST_00390,retry,True,59215.72,1
CASE_001013,CUST_00392,retry,True,30530.66,1
CASE_001014,CUST_00392,retry,False,0.0,1
CASE_001015,CUST_00395,retry,False,0.0,1
CASE_001016,CUST_00395,retry,True,14551.2,1
CASE_001017,CUST_00396,retry,False,0.0,1
CASE_001018,CUST_00396,retry,False,0.0,1
CASE_001019,CUST_00396,retry,False,0.0,1
CASE_001020,CUST_00397,retry,False,0.0,1
CASE_001021,CUST_00397,retry,False,0.0,1
CASE_001022,CUST_00398,retry,True,70970.16,1
CASE_001023,CUST_00398,retry,False,0.0,1
CASE_001024,CUST_00398,retry,False,0.0,1
CASE_001025,CUST_00401,retry,True,2209.39,1
CASE_001026,CUST_00401,retry,False,0.0,1
CASE_001027,CUST_00402,retry,True,49115.14,1
CASE_001028,CUST_00402,retry,False,0.0,1
CASE_001029,CUST_00403,retry,False,0.0,1
CASE_001030,CUST_00403,retry,True,5695.93,1
CASE_001031,CUST_00404,retry,False,0.0,1
CASE_001032,CUST_00405,retry,False,0.0,1
CASE_001033,CUST_00405,retry,False,0.0,1
CASE_001034,CUST_00405,retry,True,17332.29,1
CASE_001035,CUST_00405,retry,False,0.0,1
CASE_001036,CUST_00405,retry,False,0.0,1
CASE_001037,CUST_00405,retry,False,0.0,1
CASE_001038,CUST_00405,retry,False,0.0,1
CASE_001039,CUST_00406,retry,False,0.0,1
CASE_001040,CUST_00407,retry,False,0.0,1
CASE_001041,CUST_00408,retry,True,35254.34,1
CASE_001042,CUST_00410,retry,False,0.0,1
CASE_001043,CUST_00410,retry,True,18584.35,1
CASE_001044,CUST_00410,retry,False,0.0,1
CASE_001045,CUST_00411,retry,True,30434.99,1
CASE_001046,CUST_00411,retry,False,0.0,1
CASE_001047,CUST_00412,retry,False,0.0,1
CASE_001048,CUST_00412,retry,True,90575.49,1
CASE_001049,CUST_00412,retry,False,0.0,1
CASE_001050,CUST_00413,retry,False,0.0,1
CASE_001051,CUST_00414,retry,False,0.0,1
CASE_001052,CUST_00415,retry,True,507.34,1
CASE_001053,CUST_00415,retry,False,0.0,1
CASE_001054,CUST_00415,retry,True,8278.62,1
CASE_001055,CUST_00416,retry,False,0.0,1
CASE_001056,CUST_00416,retry,False,0.0,1
CASE_001057,CUST_00417,retry,True,25418.67,1
CASE_001058,CUST_00419,retry,False,0.0,1
CASE_001059,CUST_00420,retry,True,40512.33,1
CASE_001060,CUST_00421,retry,False,0.0,1
CASE_001061,CUST_00422,retry,False,0.0,1
CASE_001062,CUST_00423,retry,False,0.0,1
CASE_001063,CUST_00424,retry,False,0.0,1
CASE_001064,CUST_00424,retry,True,43047.05,1
CASE_001065,CUST_00425,retry,True,28682.29,1
CASE_001066,CUST_00426,retry,True,3520.66,1
CASE_001067,CUST_00427,retry,False,0.0,1
CASE_001068,CUST_00427,retry,False,0.0,1
CASE_001069,CUST_00428,retry,False,0.0,1
CASE_001070,CUST_00429,retry,False,0.0,1
CASE_001071,CUST_00430,retry,False,0.0,1
CASE_001072,CUST_00431,retry,True,18819.79,1
CASE_001073,CUST_00431,retry,True,44520.93,1
CASE_001074,CUST_00432,retry,True,12286.26,1
CASE_001075,CUST_00433,retry,False,0.0,1
CASE_001076,CUST_00433,retry,False,0.0,1
CASE_001077,CUST_00434,retry,True,17275.15,1
CASE_001078,CUST_00434,retry,False,0.0,1
CASE_001079,CUST_00435,retry,False,0.0,1
CASE_001080,CUST_00436,retry,True,37610.75,1
CASE_001081,CUST_00436,retry,False,0.0,1
CASE_001082,CUST_00436,retry,False,0.0,1
CASE_001083,CUST_00437,retry,False,0.0,1
CASE_001084,CUST_00440,retry,True,6968.29,1
CASE_001085,CUST_00440,retry,False,0.0,1
CASE_001086,CUST_00441,retry,False,0.0,1
CASE_001087,CUST_00442,retry,False,0.0,1
CASE_001088,CUST_00443,retry,False,0.0,1
CASE_001089,CUST_00443,retry,True,10257.94,1
CASE_001090,CUST_00443,retry,True,7250.85,1
CASE_001091,CUST_00443,retry,False,0.0,1
CASE_001092,CUST_00443,retry,False,0.0,1
CASE_001093,CUST_00444,retry,True,6544.46,1
CASE_001094,CUST_00445,retry,False,0.0,1
CASE_001095,CUST_00445,retry,True,4170.91,1
CASE_001096,CUST_00445,retry,True,12971.1,1
CASE_001097,CUST_00446,retry,True,7208.75,1
CASE_001098,CUST_00446,retry,False,0.0,1
CASE_001099,CUST_00446,retry,False,0.0,1
CASE_001100,CUST_00447,retry,False,0.0,1
