case_id,customer_id,event_ids,surfaces,event_types,recovery_amount,failure_categories,dedup_status,dedup_score,case_created_at
CASE_000707,CUST_00147,CHK_002663,checkout,checkout_abandoned,655.84,,independent,,2026-06-30 18:26:16.819255
CASE_000708,CUST_00148,CHK_003235,checkout,checkout_abandoned,29352.91,,independent,,2026-08-03 04:51:16.937261
CASE_000709,CUST_00149,CHK_003047,checkout,checkout_abandoned,41273.38,,independent,,2026-06-13 05:31:16.895544
CASE_000710,CUST_00149,CHK_002740,checkout,checkout_abandoned,35216.27,,independent,,2026-07-03 09:55:16.836198
CASE_000711,CUST_00149,PAY_006007,payment,payment_failed,16691.42,risk_decline,independent,,2026-08-02 07:53:16.142241
CASE_000712,CUST_00150,CHK_002340,checkout,checkout_abandoned,34232.42,,independent,,2026-06-08 09:03:15.870913
CASE_000713,CUST_00151,INV_000151,invoice,invoice_overdue,6291.79,insufficient_funds,independent,,2026-06-30 20:32:17.008579
CASE_000714,CUST_00151,PAY_006324,payment,payment_failed,29621.53,risk_decline,independent,,2026-08-12 23:24:16.161644
CASE_000715,CUST_00152,INV_000152,invoice,invoice_overdue,63584.22,insufficient_funds,independent,,2026-03-01 20:32:17.008579
CASE_000716,CUST_00152,CHK_000811,checkout,checkout_abandoned,38228.81,,independent,,2026-07-03 23:22:16.462451
CASE_000717,CUST_00152,CHK_000502,checkout,checkout_abandoned,29031.05,,independent,,2026-08-07 14:17:16.410269
CASE_000718,CUST_00152,PAY_005660,payment,payment_failed,25559.16,limit_exceeded,independent,,2026-08-11 07:31:16.127657
CASE_000719,CUST_00153,PAY_005131,payment,payment_failed,97278.26,authentication_failed,independent,,2026-06-02 23:48:16.104574
CASE_000720,CUST_00154,CHK_001106,checkout,checkout_abandoned,32541.9,,independent,,2026-07-13 03:41:16.507683
CASE_000721,CUST_00155,CHK_000921,checkout,checkout_abandoned,45824.37,,independent,,2026-06-13 13:16:16.478933
CASE_000722,CUST_00155,CHK_000304,checkout,checkout_abandoned,37142.64,,independent,,2026-06-16 00:50:16.372514
CASE_000723,CUST_00155,CHK_002709,checkout,checkout_abandoned,31433.42,,independent,,2026-08-12 23:06:16.094679
CASE_000724,CUST_00158,CHK_001934,checkout,checkout_abandoned,39951.89,,independent,,2026-06-28 23:36:16.685788
CASE_000725,CUST_00159,INV_000159,invoice,invoice_overdue,116866.6,limit_exceeded,independent,,2026-06-03 20:32:17.008579
CASE_000726,CUST_00160,PAY_002806,payment,payment_failed,25244.15,authentication_failed,independent,,2026-05-28 13:55:15.996401
CASE_000727,CUST_00160,PAY_001700,payment,payment_failed,16206.54,insufficient_funds,independent,,2026-07-02 22:01:15.928679
CASE_000728,CUST_00160,SUB_000160,subscription,subscription_failed,14244.18,timeout,independent,,2026-07-28 20:32:16.216576
CASE_000729,CUST_00161,SUB_000161,subscription,subscription_failed,6589.18,blocked_instrument,independent,,2026-05-18 20:32:16.216576
CASE_000730,CUST_00162,CHK_000107,checkout,checkout_abandoned,1706.69,,independent,,2026-05-30 10:53:16.334938
CASE_000731,CUST_00164,PAY_000801,payment,payment_failed,13716.23,insufficient_funds,independent,,2026-08-25 08:38:15.866685
CASE_000732,CUST_00168,CHK_002322,checkout,checkout_abandoned,38229.4,,independent,,2026-07-10 23:21:16.750371
CASE_000733,CUST_00168,CHK_003411,checkout,checkout_abandoned,29051.34,,independent,,2026-07-23 05:50:16.971685
CASE_000734,CUST_00169,CHK_002143,checkout,checkout_abandoned,76475.68,,independent,,2026-06-06 18:37:16.720143
CASE_000735,CUST_00169,CHK_000563,checkout,checkout_abandoned,6114.88,,independent,,2026-07-11 04:12:16.421359
CASE_000736,CUST_00170,CHK_002851,checkout,checkout_abandoned,22213.41,,independent,,2026-07-15 21:26:16.854035
CASE_000737,CUST_00170,INV_000170,invoice,invoice_overdue,24313.66,temporary_bank_failure,independent,,2026-08-03 20:32:17.009576
CASE_000738,CUST_00170,CHK_000152,checkout,checkout_abandoned,24205.62,,independent,,2026-08-24 15:59:16.340649
CASE_000739,CUST_00171,CHK_001940,checkout,checkout_abandoned,9196.45,,independent,,2026-08-21 13:48:16.686891
CASE_000740,CUST_00172,CHK_000643,checkout,checkout_abandoned,20258.01,,independent,,2026-06-03 00:45:16.433788
CASE_000741,CUST_00172,CHK_002586,checkout,checkout_abandoned,1958.59,,independent,,2026-07-10 13:40:16.803308
CASE_000742,CUST_00172,CHK_003081,checkout,checkout_abandoned,9441.76,,independent,,2026-08-01 21:15:16.901018
CASE_000743,CUST_00173,INV_000173,invoice,invoice_overdue,18182.04,authentication_failed,independent,,2026-08-25 20:32:17.009576
CASE_000744,CUST_00174,SUB_000174,subscription,subscription_failed,6811.75,timeout,independent,,2026-02-28 20:32:16.217672
CASE_000745,CUST_00174,CHK_002856,checkout,checkout_abandoned,38551.09,,independent,,2026-06-21 14:02:15.946028
CASE_000746,CUST_00174,PAY_005801,payment,payment_failed,10945.92,expired_instrument,independent,,2026-07-23 16:13:16.133445
CASE_000747,CUST_00175,INV_000175,invoice,invoice_overdue,57796.23,risk_decline,independent,,2026-05-24 20:32:17.009576
CASE_000748,CUST_00175,CHK_000081,checkout,checkout_abandoned,13128.3,,independent,,2026-08-21 09:30:16.329467
CASE_000749,CUST_00176,CHK_000690,checkout,checkout_abandoned,24886.37,,independent,,2026-07-06 12:42:16.441477
CASE_000750,CUST_00177,SUB_000177,subscription,subscription_failed,1453.96,temporary_bank_failure,independent,,2026-05-16 20:32:16.217672
CASE_000751,CUST_00177,INV_000177,invoice,invoice_overdue,1002.47,unknown_failure,independent,,2026-07-03 20:32:17.009576
CASE_000752,CUST_00178,CHK_000868,checkout,checkout_abandoned,64660.96,,independent,,2026-07-02 11:00:16.470115
CASE_000753,CUST_00178,CHK_001244,checkout,checkout_abandoned,88995.22,,independent,,2026-07-27 15:06:16.535059
CASE_000754,CUST_00179,CHK_003007,checkout,checkout_abandoned,43377.13,,independent,,2026-05-30 13:41:16.039598
CASE_000755,CUST_00179,INV_000179,invoice,invoice_overdue,58672.19,timeout,independent,,2026-06-24 20:32:17.009576
CASE_000756,CUST_00180,INV_000180,invoice,invoice_overdue,36502.69,insufficient_funds,independent,,2026-03-03 20:32:17.009576
CASE_000757,CUST_00180,CHK_000944,checkout,checkout_abandoned,46037.96,,independent,,2026-06-07 18:43:16.484460
CASE_000758,CUST_00180,PAY_005169,payment,payment_failed,41216.71,insufficient_funds,independent,,2026-08-19 18:47:16.105667
CASE_000759,CUST_00182,CHK_000763,checkout,checkout_abandoned,3738.16,,independent,,2026-08-07 13:52:16.455765
CASE_000760,CUST_00183,CHK_001779,checkout,checkout_abandoned,33649.46,,independent,,2026-06-01 06:40:16.657792
CASE_000761,CUST_00184,CHK_002606,checkout,checkout_abandoned,43514.31,,independent,,2026-07-10 02:31:15.894616
CASE_000762,CUST_00185,PAY_003265,payment,payment_failed,4881.78,expired_instrument,independent,,2026-06-17 06:53:16.022647
CASE_000763,CUST_00186,SUB_000186,subscription,subscription_failed,1719.57,temporary_bank_failure,independent,,2026-04-14 20:32:16.217672
CASE_000764,CUST_00188,SUB_000188,subscription,subscription_failed,9519.43,timeout,independent,,2026-07-02 20:32:16.217672
CASE_000765,CUST_00189,CHK_001895,checkout,checkout_abandoned,21665.26,,independent,,2026-07-04 09:40:16.678106
CASE_000766,CUST_00192,INV_000192,invoice,invoice_overdue,6477.23,temporary_bank_failure,independent,,2026-04-02 20:32:17.010574
CASE_000767,CUST_00192,CHK_002296,checkout,checkout_abandoned,12648.0,,independent,,2026-07-03 21:26:16.748173
CASE_000768,CUST_00192,CHK_000402,checkout,checkout_abandoned,6659.74,,independent,,2026-07-29 23:50:16.396211
CASE_000769,CUST_00192,CHK_002797,checkout,checkout_abandoned,15085.81,,independent,,2026-08-05 05:07:16.846165
CASE_000770,CUST_00192,PAY_000127,payment,payment_failed,7209.34,timeout,independent,,2026-08-14 22:31:15.798035
CASE_000771,CUST_00194,SUB_000194,subscription,subscription_failed,1044.22,insufficient_funds,independent,,2026-05-11 20:32:16.217672
CASE_000772,CUST_00194,CHK_001319,checkout,checkout_abandoned,1300.89,,independent,,2026-06-28 17:23:16.545020
CASE_000773,CUST_00195,PAY_005937,payment,payment_failed,85614.08,risk_decline,independent,,2026-07-10 07:08:16.140058
CASE_000774,CUST_00195,SUB_000195,subscription,subscription_failed,15680.69,limit_exceeded,independent,,2026-08-25 20:32:16.217672
CASE_000775,CUST_00196,CHK_002631,checkout,checkout_abandoned,9692.05,,independent,,2026-07-11 16:20:16.813275
CASE_000776,CUST_00196,CHK_000145,checkout,checkout_abandoned,83135.98,,independent,,2026-08-21 13:25:16.338465
CASE_000777,CUST_00197,CHK_002413,checkout,checkout_abandoned,6386.91,,independent,,2026-08-17 10:43:16.771415
CASE_000778,CUST_00200,CHK_002898,checkout,checkout_abandoned,17604.59,,independent,,2026-08-18 14:54:16.007590
CASE_000779,CUST_00201,INV_000201,invoice,invoice_overdue,7200.61,expired_instrument,independent,,2026-06-21 20:32:17.010574
CASE_000780,CUST_00201,CHK_002511,checkout,checkout_abandoned,28314.53,,independent,,2026-08-07 23:22:16.789355
CASE_000781,CUST_00202,PAY_004048,payment,payment_failed,16828.6,temporary_bank_failure,independent,,2026-06-03 01:13:16.057089
CASE_000782,CUST_00202,INV_000202,invoice,invoice_overdue,8723.86,authentication_failed,independent,,2026-06-03 20:32:17.010574
CASE_000783,CUST_00202,PAY_003489,payment,payment_failed,28615.06,timeout,independent,,2026-06-22 16:49:16.032831
CASE_000784,CUST_00202,PAY_004308,payment,payment_failed,14659.78,insufficient_funds,independent,,2026-07-12 06:12:16.069125
CASE_000785,CUST_00203,INV_000203,invoice,invoice_overdue,13222.17,temporary_bank_failure,independent,,2026-03-19 20:32:17.010574
CASE_000786,CUST_00203,CHK_002973,checkout,checkout_abandoned,5085.07,,independent,,2026-06-01 11:10:16.873835
CASE_000787,CUST_00203,PAY_000252,payment,payment_failed,11396.95,blocked_instrument,independent,,2026-07-12 07:32:15.804626
CASE_000788,CUST_00203,CHK_002300,checkout,checkout_abandoned,9340.73,,independent,,2026-07-22 09:22:16.748173
CASE_000789,CUST_00204,INV_000204,invoice,invoice_overdue,16780.29,unknown_failure,independent,,2026-03-21 20:32:17.011569
CASE_000790,CUST_00204,PAY_006066,payment,payment_failed,73378.2,timeout,independent,,2026-07-01 10:56:16.145524
CASE_000791,CUST_00205,INV_000205,invoice,invoice_overdue,45022.76,expired_instrument,independent,,2026-04-29 20:32:17.011569
CASE_000792,CUST_00206,PAY_006258,payment,payment_failed,5145.35,insufficient_funds,independent,,2026-06-06 10:21:16.158641
CASE_000793,CUST_00206,CHK_002508,checkout,checkout_abandoned,7337.54,,independent,,2026-07-22 15:31:16.789355
CASE_000794,CUST_00207,SUB_000207,subscription,subscription_failed,5031.35,authentication_failed,independent,,2026-03-14 20:32:16.218772
CASE_000795,CUST_00207,PAY_001107,payment,payment_failed,10348.78,temporary_bank_failure,independent,,2026-07-05 22:24:15.888396
CASE_000796,CUST_00207,CHK_000089,checkout,checkout_abandoned,13051.91,,independent,,2026-07-17 05:06:16.331655
CASE_000797,CUST_00207,PAY_002958,payment,payment_failed,6594.54,temporary_bank_failure,independent,,2026-08-21 01:28:16.007590
CASE_000798,CUST_00209,PAY_006812,payment,payment_failed,41582.98,insufficient_funds,independent,,2026-05-30 09:09:16.184396
CASE_000799,CUST_00209,CHK_002411,checkout,checkout_abandoned,10584.78,,independent,,2026-08-06 15:47:15.866685
CASE_000800,CUST_00211,INV_000211,invoice,invoice_overdue,23886.02,timeout,independent,,2026-08-02 20:32:17.011569
CASE_000801,CUST_00212,SUB_000212,subscription,subscription_failed,5910.54,insufficient_funds,independent,,2026-08-20 20:32:16.218772
CASE_000802,CUST_00213,CHK_000040,checkout,checkout_abandoned,93392.48,,independent,,2026-08-22 06:27:16.320024
CASE_000803,CUST_00217,SUB_000217,subscription,subscription_failed,15045.93,temporary_bank_failure,independent,,2026-04-06 20:32:16.218772
CASE_000804,CUST_00217,CHK_001198,checkout,checkout_abandoned,65968.22,,independent,,2026-08-05 01:03:16.526306
CASE_000805,CUST_00218,PAY_005471,payment,payment_failed,5711.0,insufficient_funds,independent,,2026-06-06 01:39:16.118986
CASE_000806,CUST_00219,CHK_000879,checkout,checkout_abandoned,17150.7,,independent,,2026-06-09 12:55:16.471212
CASE_000807,CUST_00220,SUB_000220,subscription,subscription_failed,4322.81,unknown_failure,independent,,2026-05-02 20:32:16.218772
CASE_000808,CUST_00220,INV_000220,invoice,invoice_overdue,62979.29,insufficient_funds,independent,,2026-07-10 20:32:17.011569
CASE_000809,CUST_00221,INV_000221,invoice,invoice_overdue,11424.03,insufficient_funds,independent,,2026-05-13 20:32:17.011569
CASE_000810,CUST_00221,PAY_002477,payment,payment_failed,29538.0,timeout,independent,,2026-05-28 14:21:15.976709
CASE_000811,CUST_00222,CHK_000837,checkout,checkout_abandoned,17676.18,,independent,,2026-05-29 03:11:16.465739
CASE_000812,CUST_00222,PAY_004830,payment,payment_failed,11360.0,unknown_failure,independent,,2026-06-11 03:22:16.091395
CASE_000813,CUST_00222,PAY_005966,payment,payment_failed,24453.68,insufficient_funds,independent,,2026-07-10 23:56:16.141149
CASE_000814,CUST_00223,SUB_000223,subscription,subscription_failed,14262.7,temporary_bank_failure,independent,,2026-05-16 20:32:16.218772
CASE_000815,CUST_00224,PAY_005081,payment,payment_failed,26338.55,temporary_bank_failure,independent,,2026-06-23 03:00:16.102352
CASE_000816,CUST_00224,INV_000224,invoice,invoice_overdue,57051.27,temporary_bank_failure,independent,,2026-07-26 20:32:17.012566
CASE_000817,CUST_00225,PAY_004289,payment,payment_failed,13897.53,insufficient_funds,independent,,2026-07-18 07:49:16.068024
CASE_000818,CUST_00225,CHK_001504,checkout,checkout_abandoned,18583.74,,independent,,2026-08-04 01:40:16.583509
CASE_000819,CUST_00225,PAY_002643,payment,payment_failed,13596.61,temporary_bank_failure,independent,,2026-08-05 05:56:15.987013
CASE_000820,CUST_00229,PAY_006926,payment,payment_failed,48937.44,risk_decline,independent,,2026-06-03 00:53:16.189879
CASE_000821,CUST_00230,SUB_000230,subscription,subscription_failed,12487.94,timeout,independent,,2026-08-19 20:32:16.218772
CASE_000822,CUST_00235,CHK_000011,checkout,checkout_abandoned,1690.6,,independent,,2026-06-13 18:55:16.312515
CASE_000823,CUST_00235,CHK_002831,checkout,checkout_abandoned,22145.19,,independent,,2026-07-11 19:44:16.850729
CASE_000824,CUST_00236,CHK_001500,checkout,checkout_abandoned,36307.05,,independent,,2026-07-04 09:30:16.581294
CASE_000825,CUST_00239,PAY_002990,payment,payment_failed,10804.27,timeout,independent,,2026-06-06 05:43:16.010751
CASE_000826,CUST_00241,CHK_002941,checkout,checkout_abandoned,15693.1,,independent,,2026-08-04 16:19:16.870557
CASE_000827,CUST_00241,PAY_006880,payment,payment_failed,4878.24,authentication_failed,independent,,2026-08-13 09:37:16.187677
CASE_000828,CUST_00244,PAY_000474,payment,payment_failed,31422.31,temporary_bank_failure,independent,,2026-06-22 14:49:15.842539
CASE_000829,CUST_00244,CHK_003126,checkout,checkout_abandoned,35299.43,,independent,,2026-07-25 04:16:16.085903
CASE_000830,CUST_00244,PAY_002116,payment,payment_failed,20921.87,authentication_failed,independent,,2026-08-03 06:33:15.954000
CASE_000831,CUST_00245,CHK_002769,checkout,checkout_abandoned,18050.29,,independent,,2026-05-30 17:20:15.985998
CASE_000832,CUST_00245,CHK_002713,checkout,checkout_abandoned,23036.62,,independent,,2026-08-09 22:09:16.832211
CASE_000833,CUST_00246,SUB_000246,subscription,subscription_failed,981.55,limit_exceeded,independent,,2026-03-29 20:32:16.219864
CASE_000834,CUST_00246,PAY_002768,payment,payment_failed,16552.53,blocked_instrument,independent,,2026-06-18 05:39:15.993192
CASE_000835,CUST_00246,PAY_004019,payment,payment_failed,4711.13,timeout,independent,,2026-06-28 07:17:16.055991
CASE_000836,CUST_00247,PAY_006124,payment,payment_failed,30290.17,risk_decline,independent,,2026-08-20 16:01:16.148882
CASE_000837,CUST_00248,PAY_004173,payment,payment_failed,1321.11,authentication_failed,independent,,2026-05-28 02:57:16.062562
CASE_000838,CUST_00249,INV_000249,invoice,invoice_overdue,24920.59,temporary_bank_failure,independent,,2026-04-29 20:32:17.012566
CASE_000839,CUST_00250,PAY_005483,payment,payment_failed,14653.31,expired_instrument,independent,,2026-07-09 07:00:16.120005
CASE_000840,CUST_00251,INV_000251,invoice,invoice_overdue,3501.21,expired_instrument,independent,,2026-02-28 20:32:17.012566
CASE_000841,CUST_00251,SUB_000251,subscription,subscription_failed,6138.08,temporary_bank_failure,independent,,2026-06-05 20:32:16.219864
CASE_000842,CUST_00256,CHK_002066,checkout,checkout_abandoned,34326.51,,independent,,2026-07-10 02:49:16.706898
CASE_000843,CUST_00256,PAY_002737,payment,payment_failed,17413.96,insufficient_funds,independent,,2026-08-22 03:46:15.991170
CASE_000844,CUST_00257,SUB_000257,subscription,subscription_failed,2317.21,expired_instrument,independent,,2026-06-06 20:32:16.219864
CASE_000845,CUST_00258,INV_000258,invoice,invoice_overdue,51393.7,expired_instrument,independent,,2026-03-12 20:32:17.013886
CASE_000846,CUST_00258,CHK_000249,checkout,checkout_abandoned,35590.04,,independent,,2026-05-31 11:21:16.358230
CASE_000847,CUST_00259,SUB_000259,subscription,subscription_failed,10999.0,temporary_bank_failure,independent,,2026-03-16 20:32:16.219864
CASE_000848,CUST_00259,CHK_000457,checkout,checkout_abandoned,25623.41,,independent,,2026-06-27 01:16:16.401707
CASE_000849,CUST_00259,INV_000259,invoice,invoice_overdue,43959.86,unknown_failure,independent,,2026-07-23 20:32:17.013886
CASE_000850,CUST_00260,CHK_002197,checkout,checkout_abandoned,41917.38,,independent,,2026-08-04 02:56:16.729120
CASE_000851,CUST_00262,CHK_000735,checkout,checkout_abandoned,28285.91,,independent,,2026-06-20 13:00:16.450292
CASE_000852,CUST_00262,CHK_001654,checkout,checkout_abandoned,29501.83,,independent,,2026-07-14 10:04:16.633873
CASE_000853,CUST_00262,CHK_002684,checkout,checkout_abandoned,39325.66,,independent,,2026-08-07 13:31:16.824238
CASE_000854,CUST_00263,CHK_002098,checkout,checkout_abandoned,8299.67,,independent,,2026-06-30 01:50:16.712532
CASE_000855,CUST_00263,CHK_001764,checkout,checkout_abandoned,13016.14,,independent,,2026-07-27 01:08:16.652809
CASE_000856,CUST_00265,CHK_000661,checkout,checkout_abandoned,40176.17,,independent,,2026-06-24 00:04:16.434884
CASE_000857,CUST_00265,CHK_001988,checkout,checkout_abandoned,7711.28,,independent,,2026-07-02 06:37:16.691597
CASE_000858,CUST_00266,CHK_001660,checkout,checkout_abandoned,1266.22,,independent,,2026-06-07 00:40:16.634869
CASE_000859,CUST_00268,INV_000268,invoice,invoice_overdue,58702.63,unknown_failure,independent,,2026-06-22 20:32:17.013886
CASE_000860,CUST_00268,CHK_002532,checkout,checkout_abandoned,37600.13,,independent,,2026-08-25 02:49:16.795335
CASE_000861,CUST_00269,SUB_000269,subscription,subscription_failed,12992.76,unknown_failure,independent,,2026-03-11 20:32:16.219864
CASE_000862,CUST_00269,CHK_001926,checkout,checkout_abandoned,27847.83,,independent,,2026-05-29 23:35:15.793269
CASE_000863,CUST_00269,CHK_003109,checkout,checkout_abandoned,26584.97,,independent,,2026-05-30 00:00:15.793269
CASE_000864,CUST_00269,CHK_000904,checkout,checkout_abandoned,19377.45,,independent,,2026-06-28 14:33:16.474503
CASE_000865,CUST_00269,PAY_001776,payment,payment_failed,38248.55,temporary_bank_failure,independent,,2026-08-09 08:53:15.934330
CASE_000866,CUST_00270,CHK_003392,checkout,checkout_abandoned,82722.7,,independent,,2026-06-21 13:31:16.967982
CASE_000867,CUST_00271,INV_000271,invoice,invoice_overdue,56524.72,limit_exceeded,independent,,2026-07-15 20:32:17.013886
CASE_000868,CUST_00272,INV_000272,invoice,invoice_overdue,16980.61,limit_exceeded,independent,,2026-03-21 20:32:17.013886
CASE_000869,CUST_00273,INV_000273,invoice,invoice_overdue,74805.32,temporary_bank_failure,independent,,2026-07-06 20:32:17.014887
CASE_000870,CUST_00273,PAY_002572,payment,payment_failed,19855.28,temporary_bank_failure,independent,,2026-07-09 07:28:15.983965
CASE_000871,CUST_00273,CHK_001217,checkout,checkout_abandoned,44657.18,,independent,,2026-07-12 20:19:16.529589
CASE_000872,CUST_00274,CHK_002096,checkout,checkout_abandoned,9385.98,,independent,,2026-06-12 19:57:16.712532
CASE_000873,CUST_00274,PAY_000357,payment,payment_failed,13271.69,unknown_failure,independent,,2026-06-21 07:29:15.811865
CASE_000874,CUST_00276,SUB_000276,subscription,subscription_failed,1762.86,temporary_bank_failure,independent,,2026-08-25 20:32:16.220957
CASE_000875,CUST_00277,INV_000277,invoice,invoice_overdue,31629.79,limit_exceeded,independent,,2026-05-23 20:32:17.014887
CASE_000876,CUST_00277,CHK_002539,checkout,checkout_abandoned,13872.0,,independent,,2026-06-16 13:31:16.797328
CASE_000877,CUST_00278,INV_000278,invoice,invoice_overdue,9708.28,expired_instrument,independent,,2026-07-22 20:32:17.014887
CASE_000878,CUST_00279,SUB_000279,subscription,subscription_failed,1550.54,timeout,independent,,2026-04-12 20:32:16.220957
CASE_000879,CUST_00279,PAY_004626,payment,payment_failed,1049.41,temporary_bank_failure,independent,,2026-06-27 08:25:16.082425
CASE_000880,CUST_00279,PAY_002304,payment,payment_failed,5283.14,unknown_failure,independent,,2026-08-01 20:24:15.964527
CASE_000881,CUST_00280,CHK_002654,checkout,checkout_abandoned,31689.26,,independent,,2026-07-31 04:30:16.818258
CASE_000882,CUST_00280,CHK_000669,checkout,checkout_abandoned,16269.9,,independent,,2026-08-04 13:57:16.437090
CASE_000883,CUST_00282,SUB_000282,subscription,subscription_failed,5850.65,timeout,independent,,2026-05-09 20:32:16.220957
CASE_000884,CUST_00283,INV_000283,invoice,invoice_overdue,24702.23,insufficient_funds,independent,,2026-05-19 20:32:17.014887
CASE_000885,CUST_00283,PAY_005855,payment,payment_failed,1730.15,timeout,independent,,2026-08-09 18:04:16.135675
CASE_000886,CUST_00285,CHK_000870,checkout,checkout_abandoned,8933.23,,independent,,2026-07-30 12:41:16.470115
CASE_000887,CUST_00285,CHK_003068,checkout,checkout_abandoned,35351.75,,independent,,2026-08-10 02:33:16.898836
CASE_000888,CUST_00287,CHK_001577,checkout,checkout_abandoned,10968.45,,independent,,2026-06-13 17:28:16.616238
CASE_000889,CUST_00287,CHK_002895,checkout,checkout_abandoned,16537.45,,independent,,2026-07-11 03:15:16.860636
CASE_000890,CUST_00288,SUB_000288,subscription,subscription_failed,14913.34,insufficient_funds,independent,,2026-08-23 20:32:16.220957
CASE_000891,CUST_00289,INV_000289,invoice,invoice_overdue,52543.83,temporary_bank_failure,independent,,2026-05-16 20:32:17.014887
CASE_000892,CUST_00290,SUB_000290,subscription,subscription_failed,11287.06,unknown_failure,independent,,2026-07-24 20:32:16.220957
CASE_000893,CUST_00291,INV_000291,invoice,invoice_overdue,35888.64,authentication_failed,independent,,2026-07-23 20:32:17.014887
CASE_000894,CUST_00293,INV_000293,invoice,invoice_overdue,35878.95,insufficient_funds,independent,,2026-03-03 20:32:17.014887
CASE_000895,CUST_00293,CHK_001415,checkout,checkout_abandoned,48022.03,,independent,,2026-08-22 14:57:15.987013
CASE_000896,CUST_00293,CHK_003163,checkout,checkout_abandoned,47867.75,,independent,,2026-08-22 20:03:15.987013
CASE_000897,CUST_00293,CHK_000419,checkout,checkout_abandoned,48305.2,,independent,,2026-08-22 20:55:15.987013
CASE_000898,CUST_00295,INV_000295,invoice,invoice_overdue,108647.65,temporary_bank_failure,independent,,2026-05-04 20:32:17.015884
CASE_000899,CUST_00295,CHK_003216,checkout,checkout_abandoned,19644.45,,independent,,2026-07-24 07:09:16.934944
CASE_000900,CUST_00296,CHK_000213,checkout,checkout_abandoned,41765.2,,independent,,2026-06-04 19:31:16.350532
CASE_000901,CUST_00297,CHK_003353,checkout,checkout_abandoned,13759.06,,independent,,2026-05-29 05:17:16.958260
CASE_000902,CUST_00297,PAY_005968,payment,payment_failed,45103.24,expired_instrument,independent,,2026-08-23 08:26:16.141149
CASE_000903,CUST_00299,SUB_000299,subscription,subscription_failed,6942.49,insufficient_funds,independent,,2026-06-24 20:32:16.220957
CASE_000904,CUST_00299,INV_000299,invoice,invoice_overdue,101305.32,insufficient_funds,independent,,2026-06-28 20:32:17.015884
CASE_000905,CUST_00300,CHK_003199,checkout,checkout_abandoned,41567.52,,independent,,2026-06-14 14:28:16.930560
CASE_000906,CUST_00301,PAY_001010,payment,payment_failed,23615.79,insufficient_funds,independent,,2026-06-22 00:57:15.880804
CASE_000907,CUST_00301,PAY_003765,payment,payment_failed,6136.4,insufficient_funds,independent,,2026-08-19 16:30:16.045043
CASE_000908,CUST_00302,CHK_002480,checkout,checkout_abandoned,76059.44,,independent,,2026-08-20 11:01:16.785369
CASE_000909,CUST_00303,INV_000303,invoice,invoice_overdue,46584.28,unknown_failure,independent,,2026-05-04 20:32:17.015884
CASE_000910,CUST_00303,CHK_001116,checkout,checkout_abandoned,42532.88,,independent,,2026-07-06 18:30:16.510881
CASE_000911,CUST_00303,CHK_003144,checkout,checkout_abandoned,30857.53,,independent,,2026-07-19 09:06:16.920532
CASE_000912,CUST_00305,PAY_004774,payment,payment_failed,10187.66,insufficient_funds,independent,,2026-06-20 08:46:16.089201
CASE_000913,CUST_00305,PAY_006907,payment,payment_failed,10976.41,blocked_instrument,independent,,2026-07-11 22:57:16.188773
CASE_000914,CUST_00305,SUB_000305,subscription,subscription_failed,7266.94,temporary_bank_failure,independent,,2026-08-10 20:32:16.222048
CASE_000915,CUST_00306,CHK_001922,checkout,checkout_abandoned,35003.58,,independent,,2026-08-18 21:51:16.682506
CASE_000916,CUST_00308,INV_000308,invoice,invoice_overdue,15402.87,expired_instrument,independent,,2026-03-12 20:32:17.015884
CASE_000917,CUST_00308,PAY_001404,payment,payment_failed,19318.26,timeout,independent,,2026-05-27 01:13:15.903167
CASE_000918,CUST_00308,CHK_000411,checkout,checkout_abandoned,546.83,,independent,,2026-06-02 20:55:16.396211
CASE_000919,CUST_00308,PAY_003762,payment,payment_failed,4618.78,risk_decline,independent,,2026-07-21 11:52:16.045043
CASE_000920,CUST_00309,CHK_000328,checkout,checkout_abandoned,4953.85,,independent,,2026-07-23 21:42:16.130946
CASE_000921,CUST_00309,PAY_002783,payment,payment_failed,18655.55,limit_exceeded,independent,,2026-08-17 03:56:15.995388
CASE_000922,CUST_00310,INV_000310,invoice,invoice_overdue,142033.36,insufficient_funds,independent,,2026-06-09 20:32:17.015884
CASE_000923,CUST_00312,INV_000312,invoice,invoice_overdue,20874.07,authentication_failed,independent,,2026-03-09 20:32:17.015884
CASE_000924,CUST_00312,CHK_001251,checkout,checkout_abandoned,6423.78,,independent,,2026-08-24 14:11:16.535059
CASE_000925,CUST_00313,INV_000313,invoice,invoice_overdue,5375.61,insufficient_funds,independent,,2026-06-05 20:32:17.015884
CASE_000926,CUST_00313,CHK_001730,checkout,checkout_abandoned,19944.23,,independent,,2026-07-20 11:00:16.647826
CASE_000927,CUST_00313,CHK_000465,checkout,checkout_abandoned,5027.87,,independent,,2026-07-20 11:46:16.403778
CASE_000928,CUST_00314,INV_000314,invoice,invoice_overdue,15194.89,authentication_failed,independent,,2026-03-07 20:32:17.015884
CASE_000929,CUST_00315,PAY_003401,payment,payment_failed,82603.03,authentication_failed,independent,,2026-05-27 13:32:16.028439
CASE_000930,CUST_00316,CHK_001462,checkout,checkout_abandoned,42189.16,,independent,,2026-07-10 16:24:16.575790
CASE_000931,CUST_00316,CHK_001086,checkout,checkout_abandoned,1358.5,,independent,,2026-07-28 23:14:16.504267
